timestamp,Pitch,Roll,Yaw
1573325203224371,0.0598318,0.920226,-0.905119
1573325203247492,0.129718,0.912891,-0.888034
1573325203276509,0.202818,0.907585,-0.870427
1573325203285286,0.27628,0.904061,-0.852809
1573325203307474,0.347335,0.903519,-0.833313
1573325203328329,0.416709,0.906788,-0.810869
1573325203345362,0.484043,0.911417,-0.788296
1573325203366909,0.547878,0.914754,-0.766125
1573325203388842,0.60585,0.917853,-0.742001
1573325203405124,0.660286,0.921533,-0.715231
1573325203427478,0.710647,0.923808,-0.687445
1573325203449813,0.755149,0.925319,-0.661642
1573325203465205,0.793664,0.92433,-0.636246
1573325203487388,0.831165,0.913489,-0.616262
1573325203508866,0.86847,0.914512,-0.592412
1573325203525251,0.903913,0.923242,-0.569296
1573325203547032,0.932756,0.945313,-0.553354
1573325203568218,0.95444,0.992869,-0.543125
1573325203585085,0.970029,1.04605,-0.538465
1573325203613301,0.974564,1.09849,-0.520927
1573325203628980,0.976002,1.13513,-0.495842
1573325203645318,0.985662,1.15036,-0.480299
1573325203667294,0.995668,1.16387,-0.466503
1573325203691430,0.99913,1.18094,-0.449537
1573325203704383,1.00073,1.18773,-0.439089
1573325203727806,0.999521,1.18596,-0.430963
1573325203748389,1.00366,1.17549,-0.430518
1573325203764045,1.00941,1.16556,-0.434938
1573325203787339,1.01085,1.15696,-0.438327
1573325203808811,1.01224,1.14067,-0.444632
1573325203824014,1.0147,1.11874,-0.45529
1573325203847665,1.01712,1.09374,-0.47003
1573325203869720,1.01954,1.06691,-0.487619
1573325203884448,1.02152,1.04331,-0.502281
1573325203907741,1.02014,1.02222,-0.509772
1573325203930185,1.01929,1.00149,-0.516455
1573325203944194,1.0193,0.977392,-0.528468
1573325203967644,1.02005,0.95581,-0.540709
1573325203990267,1.02108,0.945483,-0.550174
1573325204004719,1.02066,0.950902,-0.554838
1573325204034974,1.01992,0.955462,-0.563813
1573325204049972,1.02001,0.968163,-0.571596
1573325204071452,1.01915,0.997618,-0.570586
1573325204087182,1.01897,1.03737,-0.561366
1573325204109676,1.0153,1.07281,-0.552868
1573325204131327,1.01014,1.1122,-0.538897
1573325204147765,1.00302,1.14752,-0.52086
1573325204170226,0.995624,1.15998,-0.510074
1573325204190948,0.993096,1.14775,-0.500668
1573325204207406,0.999637,1.11977,-0.499108
1573325204230221,1.00749,1.09756,-0.505978
1573325204251419,1.01014,1.08485,-0.512227
1573325204267952,1.01167,1.07473,-0.518498
1573325204290262,1.01529,1.06039,-0.523804
1573325204312719,1.02152,1.04202,-0.526651
1573325204327349,1.02998,1.0199,-0.532532
1573325204349779,1.03728,0.999492,-0.540291
1573325204371017,1.0427,0.986421,-0.541886
1573325204387601,1.04909,0.974851,-0.541309
1573325204411024,1.05624,0.96276,-0.540938
1573325204430751,1.06236,0.946668,-0.544037
1573325204447723,1.06616,0.931468,-0.548041
1573325204476033,1.06787,0.925256,-0.549016
1573325204491016,1.06922,0.922661,-0.550752
1573325204499452,1.0705,0.92412,-0.555539
1573325204513224,1.07096,0.930258,-0.562006
1573325204535565,1.06979,0.930902,-0.572278
1573325204560566,1.06997,0.945512,-0.581211
1573325204573214,1.06627,0.979138,-0.581532
1573325204595680,1.05896,1.01988,-0.572185
1573325204618104,1.05338,1.05114,-0.565218
1573325204632744,1.04792,1.08078,-0.555376
1573325204662640,1.04077,1.1069,-0.543752
1573325204681118,1.03334,1.1178,-0.538755
1573325204692828,1.0291,1.1088,-0.533005
1573325204715277,1.0312,1.09192,-0.529398
1573325204737732,1.03423,1.08355,-0.534717
1573325204753027,1.03153,1.08839,-0.540315
1573325204775454,1.02567,1.09554,-0.536385
1573325204797903,1.02343,1.08708,-0.529475
1573325204812543,1.02736,1.06275,-0.526947
1573325204837132,1.03407,1.0402,-0.53177
1573325204858134,1.03749,1.02581,-0.53973
1573325204872862,1.03887,1.01738,-0.543954
1573325204895352,1.04172,1.01387,-0.542356
1573325204917780,1.04358,1.00572,-0.540981
1573325204933284,1.04534,0.991117,-0.550042
1573325204955281,1.04259,0.978568,-0.564505
1573325204977787,1.0368,0.972315,-0.577473
1573325204994321,1.02863,0.967684,-0.588864
1573325205015558,1.01892,0.961065,-0.599829
1573325205038242,1.00785,0.95195,-0.613139
1573325205053110,0.993567,0.943087,-0.62878
1573325205075549,0.975272,0.936599,-0.644549
1573325205097780,0.952203,0.927821,-0.663018
1573325205112664,0.922939,0.916469,-0.685687
1573325205143075,0.885308,0.903088,-0.712474
1573325205158020,0.842911,0.888483,-0.742117
1573325205172909,0.796366,0.872865,-0.774305
1573325205195192,0.745022,0.85899,-0.805202
1573325205217552,0.689564,0.848697,-0.833113
1573325205233437,0.632259,0.840983,-0.85778
1573325205255512,0.572383,0.834041,-0.877679
1573325205277918,0.513085,0.83096,-0.895811
1573325205293512,0.455888,0.833752,-0.914375
1573325205315838,0.399856,0.840228,-0.931796
1573325205338313,0.345285,0.847173,-0.947922
1573325205353099,0.293461,0.849824,-0.96065
1573325205375284,0.246141,0.848602,-0.970794
1573325205397564,0.200332,0.848923,-0.97927
1573325205414259,0.158241,0.854447,-0.987276
1573325205435620,0.119854,0.863306,-0.993623
1573325205458068,0.0838631,0.870753,-0.999518
1573325205474658,0.0490641,0.877398,-1.00529
1573325205498081,0.016545,0.882042,-1.01052
1573325205517733,-0.0140506,0.887839,-1.01618
1573325205534193,-0.0439454,0.895766,-1.0213
1573325205555763,-0.0726476,0.904417,-1.02637
1573325205578210,-0.100053,0.914713,-1.03117
1573325205594184,-0.125262,0.924554,-1.03579
1573325205615522,-0.149096,0.934811,-1.04056
1573325205637965,-0.172171,0.947153,-1.04611
1573325205654431,-0.19404,0.961739,-1.05185
1573325205674929,-0.216215,0.975788,-1.05711
1573325205698353,-0.237228,0.990739,-1.06193
1573325205715920,-0.25133,1.00706,-1.06649
1573325205735523,-0.257504,1.02392,-1.06632
