timestamp,Pitch,Roll,Yaw
1573316482737386,-0.0503293,0.599598,-1.44851
1573316482755929,-0.0219113,0.595966,-1.44423
1573316482775449,0.00285244,0.593397,-1.4406
1573316482796921,0.0245831,0.591354,-1.4373
1573316482815466,0.0426746,0.590006,-1.43374
1573316482834985,0.0569607,0.588073,-1.43127
1573316482857432,0.0680887,0.586321,-1.42931
1573316482875001,0.0771202,0.585514,-1.42785
1573316482894521,0.0842313,0.584798,-1.42766
1573316482916970,0.0899526,0.583637,-1.42776
1573316482935513,0.0946027,0.582328,-1.42762
1573316482955034,0.0989733,0.579797,-1.42782
1573316482977481,0.104623,0.577551,-1.42727
1573316482995049,0.112682,0.575971,-1.42507
1573316483018473,0.122663,0.574907,-1.42152
1573316483037018,0.1347,0.572986,-1.41702
1573316483055410,0.149156,0.570572,-1.41109
1573316483075912,0.167055,0.568375,-1.40353
1573316483097380,0.187447,0.567165,-1.39352
1573316483114946,0.210699,0.56547,-1.37981
1573316483136418,0.238202,0.564846,-1.36258
1573316483164656,0.268499,0.566847,-1.34235
1573316483175389,0.299194,0.571419,-1.3193
1573316483195885,0.33278,0.577236,-1.29295
1573316483217356,0.368376,0.585172,-1.26279
1573316483234924,0.405411,0.594642,-1.22858
1573316483263232,0.442444,0.605593,-1.19169
1573316483276893,0.479224,0.620813,-1.15303
1573316483295437,0.516938,0.639257,-1.11225
1573316483315933,0.554508,0.6593,-1.06823
1573316483337404,0.589538,0.681155,-1.02208
1573316483354972,0.623467,0.703547,-0.974976
1573316483377420,0.65677,0.726378,-0.928398
1573316483396946,0.688552,0.752598,-0.882481
1573316483415485,0.719445,0.777743,-0.837328
1573316483437933,0.747521,0.801108,-0.794636
1573316483457452,0.770241,0.827268,-0.753043
1573316483475019,0.790746,0.850227,-0.715717
1573316483497467,0.807116,0.870996,-0.682608
1573316483516987,0.820845,0.889302,-0.654255
1573316483535531,0.830293,0.905861,-0.630879
1573316483563836,0.835841,0.91659,-0.614868
1573316483577502,0.83945,0.924343,-0.602866
1573316483594092,0.842005,0.930893,-0.593113
1573316483616540,0.844389,0.934357,-0.5866
1573316483638016,0.846759,0.935946,-0.583898
1573316483654603,0.848156,0.935825,-0.584838
1573316483678027,0.849304,0.935392,-0.588101
1573316483697547,0.850184,0.933545,-0.593043
1573316483714140,0.851653,0.931009,-0.600532
1573316483736587,0.851795,0.926914,-0.611795
1573316483758059,0.850494,0.920128,-0.627106
1573316483774652,0.847691,0.909561,-0.646707
1573316483797100,0.844315,0.895789,-0.670822
1573316483817595,0.840306,0.880645,-0.69793
1573316483841995,0.836724,0.865103,-0.725948
1573316483856635,0.831356,0.848392,-0.754474
1573316483878108,0.826724,0.832593,-0.780345
1573316483894707,0.822488,0.820026,-0.80184
1573316483917148,0.818456,0.810585,-0.816929
1573316483937642,0.816779,0.804921,-0.825086
1573316483954235,0.817284,0.802495,-0.827131
