Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.565918,-0.200195,0.806152,-0.5625,1.1875,-0.5,82,124,71,0,0,0,0,0,0,0,0,0.509277,0.00390625,0.879395,-0.1875,-0.125,0.4375,90,60,136
2,0,0,0,0,0,0,0,0,-0.564941,-0.21582,0.816895,1.25,3.8125,1.125,82,124,71,0,0,0,0,0,0,0,0,0.534668,0.194336,0.878418,7.6875,-7.25,6.25,90,60,136
3,1,-1,0,-1,-2,0,-2,-1,-0.599609,-0.197754,0.804199,9,5.6875,1.6875,82,125,71,-1,-5,-38,-61,-52,2,32,0,0.711914,-0.0371094,1.07227,-52.875,104.562,25.1875,88,63,136
4,-1,-2,0,-2,-2,0,0,0,-0.610352,-0.199219,0.797852,4.8125,2.625,2.3125,83,125,71,-3,-7,-15,28,46,-5,4,-2,0.736328,-0.39502,1.34619,11.4375,196.5,68.5625,87,70,137
5,-1,-1,-3,-1,0,-2,1,0,-0.58252,-0.196289,0.810059,-2.9375,0.25,-0.25,83,125,71,4,1,-8,-14,34,-9,-6,0,0.685059,-0.0830078,1.28369,57.625,233.5,97.4375,88,75,138
6,-2,-1,-1,-1,-2,-1,-1,-1,-0.625977,-0.174805,0.804199,-1.375,-1.875,2.0625,83,125,72,6,19,-8,-40,26,15,2,3,-0.0649414,-0.757812,1.24658,-42.6875,287.75,195.188,83,98,142
7,-2,-1,-1,-1,-1,-3,-2,-1,-0.598633,-0.222656,0.807129,0.6875,-2.875,-1.375,83,125,72,-1,0,-14,-8,9,18,14,-1,-0.374512,-0.196289,0.866211,26.3125,296.375,232,86,117,147
8,0,-1,1,-1,-1,-1,-1,-1,-0.599609,-0.182129,0.797852,6.75,-3.4375,-2.4375,83,125,71,6,-4,-20,-13,-19,-11,-14,8,-0.604004,-0.0927734,0.617676,47.875,271.188,244.438,90,129,153
9,1,-1,-2,0,-1,-2,-2,-1,-0.585938,-0.164551,0.816895,5,-4.5625,-5,83,125,71,6,4,-15,12,3,-3,-17,0,-0.618652,0.192383,0.396484,41.5625,160.375,212,99,139,164
10,-1,-1,0,-2,-1,-1,0,-1,-0.556641,-0.183594,0.828613,-0.875,-1.5,-4.5,83,124,71,-8,7,-4,-32,-41,-13,-14,-6,-0.53125,0.315918,0.330078,-31.75,45.8125,110.562,106,140,172
11,0,-2,1,0,-1,0,-2,0,-0.552734,-0.193848,0.821289,-1.9375,2.9375,-1.375,83,124,71,9,39,15,30,42,22,8,3,-0.47168,0.464844,0.467285,1.5625,17.125,60.875,107,138,174
12,-1,-1,-1,0,-1,-2,1,-1,-0.594727,-0.199707,0.803223,-3.4375,3.8125,1.625,83,125,71,-8,-23,-10,-32,-90,-29,-24,-4,-0.603027,0.351074,0.543945,-9.5625,-3,1,108,137,175
13,0,-2,-1,0,-1,-2,-1,-1,-0.600586,-0.196289,0.807129,-3.9375,1.5,1.125,83,125,71,-8,-12,-5,18,-23,-5,21,0,-0.816406,0.312988,0.516602,-10.75,-3.125,-10.25,107,137,175
14,1,-1,-2,1,0,1,-1,-3,-0.597656,-0.197754,0.8125,-8.0625,-1.875,-0.125,82,125,71,-2,-8,18,14,-16,18,-4,2,-0.739746,0.411621,0.643066,-21,-13.8125,11.9375,106,137,175
15,-3,-1,0,0,1,0,-1,0,-0.593262,-0.234375,0.803711,-5.375,-2,0.125,82,125,71,3,-10,-7,-27,0,16,3,-2,-0.688965,0.401367,0.654297,-1.75,2.8125,-2.4375,106,136,175
16,0,0,-1,-1,-2,0,-1,-1,-0.561035,-0.228516,0.816895,1.25,-1.1875,-0.125,82,124,71,-8,4,-18,-6,11,-1,-7,-2,-0.664062,0.382812,0.682617,40.0625,13.8125,-18.25,107,137,174
17,0,1,0,1,-1,-1,1,-1,-0.586914,-0.227539,0.806641,9.25,4,3.125,82,125,71,4,20,-1,0,5,4,-3,-2,-0.706543,0.44043,0.706543,57.625,20.5,-43.5,107,138,173
18,0,-2,-2,-1,-2,-1,-4,0,-0.594727,-0.173828,0.794434,10.625,3.6875,2.9375,83,125,71,4,1,4,-2,5,8,3,8,-0.908691,0.29541,0.650879,78.1875,68.5,-56.3125,109,142,172
19,-2,-1,-2,-1,-1,-1,-3,-3,-0.597656,-0.177246,0.81543,4,1.25,1.75,83,125,71,7,7,-4,3,4,-10,4,-2,-1.09473,0.233887,0.38916,77.4375,110,-29.625,113,149,174
20,-1,-2,-1,0,-1,-1,-3,-1,-0.596191,-0.176758,0.804199,1.75,1.9375,1.9375,83,125,71,1,-3,2,-1,9,-11,3,-7,-1.08301,0.240723,0.23584,75.25,88.9375,19.8125,117,151,177
21,1,0,-1,-1,-1,-1,0,0,-0.614746,-0.186035,0.794922,1.6875,-0.8125,-0.3125,83,125,72,-5,-26,-39,-2,-29,-42,-28,-3,-1.05518,0.288086,0.155762,28.9375,39.75,77.125,121,151,1
22,-1,-1,-4,-2,0,-1,-2,0,-0.579102,-0.191406,0.817383,7.125,-0.375,-0.5,83,125,71,0,21,65,-35,-18,-18,-27,1,-0.797852,0.378418,0.135254,-20.1875,-44.125,95.9375,122,146,2
23,-2,0,-2,-1,-1,-2,-1,-1,-0.584961,-0.141113,0.818848,5.75,0.125,0.625,83,125,71,14,23,26,36,96,109,41,36,-0.26709,0.589355,0.587402,-37.3125,-39.125,46.1875,120,139,1
24,-3,-2,-2,1,-2,-1,1,-1,-0.58252,-0.172363,0.813965,-1.0625,1.0625,0,83,125,72,9,-25,-44,1,-33,-45,-19,7,-0.89209,0.482422,0.211914,-1.125,-4.6875,12.5625,120,140,1
25,-1,0,0,0,-1,-2,-1,-2,-0.591309,-0.169922,0.807129,-1.625,0.1875,0.6875,83,125,72,-6,11,35,13,21,63,18,-8,-0.738281,0.549316,0.294434,-21.3125,-17.5625,38,119,138,1
26,-1,-1,-1,-1,0,0,-3,1,-0.594238,-0.188477,0.809082,-2.5,1.125,0.3125,83,125,72,13,43,-9,7,11,-3,63,18,-0.757324,0.557617,0.338379,8.4375,10.1875,5,120,138,2
27,0,-1,-1,-3,0,0,-2,-2,-0.57959,-0.145996,0.808594,-4,-1.5,-0.8125,83,125,72,-13,-23,-60,-12,-7,-9,-2,20,-0.698242,0.570312,0.363281,9.75,10.75,17.625,120,137,2
28,-1,-1,0,-1,0,-2,-1,-2,-0.596191,-0.144531,0.823242,-11.625,-0.625,-1.375,83,125,72,16,37,14,6,9,31,-10,38,-0.836914,0.642578,0.36377,7.625,10.6875,17.625,121,137,3
29,-1,2,-1,-1,-1,0,-1,-3,-0.617676,-0.239258,0.791016,-9.625,-0.875,-1,83,125,72,0,0,71,33,6,26,-1,-3,-0.686523,0.578613,0.326172,4.3125,-4.6875,-15.75,121,137,3
30,-1,1,-1,0,-3,0,-1,-1,-0.607422,-0.257812,0.816895,1.625,-1,-2.875,83,125,71,8,1,8,11,-29,0,-3,1,-0.525391,0.567871,0.27002,8.5625,-26.875,-82.375,120,138,1
31,0,0,-1,-1,-2,0,-3,-2,-0.581543,-0.17334,0.807617,10.875,-4.8125,-3.4375,83,125,71,-37,-17,-19,-19,-5,0,-5,-3,-0.622559,0.371582,0.165527,5.375,-52.6875,-114.938,117,143,177
32,-2,0,0,-2,-1,-4,-1,0,-0.561035,-0.155273,0.826172,2.9375,-1.625,-1.875,83,125,71,26,5,21,-1,2,7,3,-10,-0.658203,0.459961,0.130371,32,-69.125,-131.375,114,145,172
33,-2,-1,0,-1,-1,1,-1,-1,-0.585938,-0.168457,0.811523,-10.5,0.6875,1.125,83,125,71,7,2,-1,-6,-5,-7,-1,9,-0.635254,0.229004,0.41748,-5.8125,-100.75,-143.688,107,146,164
34,-2,0,-1,0,-2,-3,-1,0,-0.598145,-0.229004,0.812012,-8.3125,0.0625,1.0625,83,125,71,-18,0,-2,0,9,0,-6,-3,-0.911133,0.149414,0.456055,-11.875,-172.75,-180.562,100,144,156
