Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.621582,-0.116699,0.79541,-0.0625,-0.375,1,85,127,84,0,0,0,0,0,0,0,0,0.499512,0.185059,0.866699,0.8125,0.5625,1.5625,95,62,117
2,0,0,0,0,0,0,0,0,-0.606934,-0.0996094,0.813477,3.6875,0.625,-0.9375,86,127,84,0,0,0,0,0,0,0,0,0.499512,0.185059,0.866699,0.8125,0.5625,1.5625,95,62,117
3,-1,-1,-1,-1,-1,-1,1,-1,-0.606445,-0.121094,0.808105,2.625,3.375,-0.3125,86,127,84,1,7,-14,-5,13,2,2,1,0.51709,0.211914,1.05762,12.0625,62.5625,33.375,95,64,118
4,-2,-2,-3,1,-2,5,4,-1,-0.617676,-0.12793,0.798828,4.1875,4.9375,-0.25,86,127,84,-3,-4,3,11,-28,-1,0,-3,0.558105,0.0263672,1.11963,1.25,104.625,34.625,95,67,120
5,-2,-1,1,0,-2,-4,0,-3,-0.638672,-0.117676,0.787109,7.0625,1.125,1.375,86,127,84,-3,6,6,-7,12,7,1,0,0.565918,-0.0415039,1.1665,11.3125,126.688,43.125,95,69,120
6,-2,-1,-1,0,0,-2,0,-3,-0.632324,-0.0986328,0.786621,7.5625,-0.9375,2.1875,86,127,84,-2,1,2,9,20,2,0,-2,0.182129,0.0683594,1.20068,4.75,201.562,69,94,82,124
7,-2,-2,-1,1,-2,-1,7,0,-0.635742,-0.0908203,0.796875,7.625,-2.5,1.875,86,127,84,11,50,7,9,5,13,-28,-2,-0.120117,0.161621,1.02148,11.9375,212.562,78.125,95,94,127
8,-2,0,-2,-4,2,4,-1,-2,-0.623047,-0.0654297,0.799316,7.4375,-2,1.625,86,127,84,-4,-5,6,11,7,-11,4,-6,-0.345703,0.226562,0.827148,18.1875,185.75,62.25,96,105,131
9,-2,-2,-2,-1,0,-2,0,-2,-0.62793,-0.0551758,0.80127,0,-1.5625,0.875,87,127,84,12,33,9,-2,-2,13,-12,-4,-0.311035,0.195801,0.76709,24.375,144.938,59.8125,97,110,133
10,-3,0,-1,-2,-2,0,0,0,-0.623047,-0.0708008,0.79541,-4.6875,-0.875,-0.125,87,127,84,1,23,33,-3,-2,-11,-10,0,-0.310059,0.220703,0.645508,8.9375,75.5,46.25,98,115,135
11,-2,-1,-1,-3,-3,-4,-7,-3,-0.613281,-0.0864258,0.804199,-5.9375,-0.5625,-2.375,86,127,84,-3,-2,35,2,10,-3,-6,-8,-0.299316,0.227051,0.671875,13.9375,35.4375,36.0625,99,116,136
12,0,-1,-2,-2,-1,-1,-2,-4,-0.618652,-0.0952148,0.808105,-6.9375,-0.375,-1.6875,86,127,84,-1,9,-18,-13,-8,-2,-1,-1,-0.320801,0.239258,0.782715,-1.0625,0.5625,22.875,100,116,137
13,-2,0,-1,1,1,0,-12,-4,-0.620117,-0.104492,0.797363,-4.625,0.3125,-2.8125,86,127,84,11,20,24,-30,-18,-6,-4,-1,-0.319336,0.43457,0.790039,-1.5625,-3.5625,2.1875,100,116,137
