Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.64209,0.215332,0.804199,-44.9375,11.6875,-11.8125,90,127,43,0,0,0,0,0,0,0,0,0.63623,0.0874023,0.772461,0.625,0,-0.0625,93,50,174
2,0,0,0,0,0,0,0,0,-0.661621,0.0576172,0.867676,-52.875,1.375,-11.625,89,127,42,0,0,0,0,0,0,0,0,0.637695,0.0820312,0.777832,0.25,0.0625,-0.1875,93,50,174
3,3,-17,0,10,6,5,-3,1,-0.783203,-0.260254,0.950684,-31.6875,-80.3125,-67.0625,86,123,40,-5,-3,2,-21,-11,-3,-2,-6,0.648926,0.081543,0.786133,1.9375,-0.25,0.1875,93,50,174
4,-3,0,-10,18,24,10,-7,-1,-0.700195,-0.314453,1.02393,-21.5625,-127.188,-114.562,84,118,38,-19,-44,-11,19,-31,-2,-5,-7,0.687988,0.196289,0.787109,-5,-2.5,7.5625,93,50,174
5,4,-7,-7,-36,-24,-5,-1,0,-0.210449,-0.677734,1.01367,-162.25,-148.5,-180.562,79,107,35,9,-24,-16,7,2,-8,0,-1,0.776855,0.112793,0.819824,3.375,23.25,15.3125,93,50,174
6,-8,-66,-12,55,13,4,1,-1,-0.00683594,-0.608887,1.02051,-30.25,-132.812,-207.438,76,95,31,1,27,34,37,47,10,0,0,0.776367,-0.0708008,1.08252,14.0625,117.062,57.6875,92,55,176
7,-1,5,0,10,5,-2,5,-1,0.104004,-0.45166,0.929199,-14,-121.75,-211.25,76,86,28,2,5,19,-9,-95,-6,0,4,0.737305,-0.271973,1.08545,48.5625,177.938,94.1875,91,61,178
8,0,-63,0,11,-5,0,1,-1,0.26709,-0.466797,0.797852,-21.625,-94.75,-197.312,76,75,24,2,-9,-25,-33,-7,4,2,-2,0.428223,-0.00585938,1.04395,110.625,232.25,122.625,92,74,2
9,-3,0,6,12,-7,-5,-1,1,0.310547,-0.287109,0.751953,19.9375,-66.75,-162.688,77,66,20,1,44,6,-1,16,8,2,1,0.187012,0.0146484,1.15967,51.625,239.25,138.312,93,82,6
10,8,37,11,40,10,-3,-5,0,0.306152,-0.339355,0.725586,-1.875,-40.125,-135.625,78,62,18,-8,-3,-9,-3,-9,-3,1,-8,-0.1875,0.185059,0.959473,76.625,227.688,160.312,95,95,11
11,-3,-4,-6,-4,-9,-7,11,5,0.260254,-0.198242,0.784668,-4.875,-10.9375,-94.875,80,59,15,-1,-44,1,16,-3,1,-1,0,-0.185059,0.291016,0.882324,75.25,205.625,161.438,97,102,15
12,-1,0,-6,-25,-24,-40,-5,-1,0.361328,-0.291992,0.709473,-27.3125,-20.25,-63.1875,80,58,13,7,16,12,2,0,-2,-2,-4,-0.307129,0.359863,0.791504,54.3125,157.062,136.125,101,109,22
13,-1,-3,1,19,-1,-10,1,-1,0.381836,-0.19043,0.989258,-2.0625,2.1875,-36.9375,80,58,12,1,9,6,7,9,3,-1,0,-0.322754,0.467773,0.800781,41.6875,109.062,91.5,104,113,26
14,0,-1,-3,2,-1,2,17,-1,0.45166,-0.262207,0.875977,-14.3125,-10.4375,-38.0625,81,57,11,21,18,11,-3,-7,3,5,3,-0.115723,0.538086,0.897949,36.125,76.375,22.875,106,115,29
15,-1,-2,-5,-51,-6,-8,-8,-2,0.500977,-0.145508,0.969238,31.3125,-40.8125,-43,82,55,10,7,-6,-9,-5,-7,-2,-2,3,-0.356445,0.584473,0.719238,41,85.625,-44.1875,109,119,31
16,-6,-66,2,-27,-11,-4,-2,-1,0.590332,-0.162109,0.833984,29.4375,-57.5,-25.125,83,53,9,4,4,0,4,4,1,1,3,-0.502441,0.540527,0.469727,0.375,57.75,-89.3125,109,125,30
17,-1,13,-3,5,2,-4,-7,-3,0.561523,-0.019043,0.657715,56.5,-45.6875,-9.25,84,50,9,2,2,8,11,16,6,0,-5,-0.409668,0.298828,0.425781,-5.6875,10.5625,-122.938,107,129,28
18,-2,-1,3,38,8,-10,-5,0,0.615723,-0.00585938,0.544922,12.3125,-17.9375,10.25,85,49,9,3,0,4,24,5,-5,-4,1,-0.0844727,-0.0463867,0.521973,-76.875,-80.375,-37.75,104,128,25
