Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.793457,-0.444824,1.02002,-48.25,-150.938,-131.625,81,112,48,0,0,0,0,0,0,0,0,0.656738,0.317871,0.693359,2.125,0.6875,-1.375,102,48,0
2,0,0,0,0,0,0,0,0,-0.331543,-0.390137,1.06055,-55.8125,-172.375,-160,80,104,46,0,0,0,0,0,0,0,0,0.669922,0.389648,0.703613,-0.1875,1.5,-1.625,102,48,0
3,-6,-14,-5,-12,-31,-31,-13,-11,0.220703,-0.715332,0.931152,-26.1875,-164.5,-247.875,77,85,40,-1,0,5,-12,-4,-13,-8,-1,0.867676,0.575684,0.752441,-21.0625,43.25,0.375,102,50,0
4,6,-14,-3,4,10,15,0,-20,0.362305,-0.474121,0.842773,19.875,-171.312,-266.625,78,74,37,0,-4,-8,3,18,-6,-1,2,0.943848,0.688477,0.826172,-77.5,132.875,5.875,100,53,1
5,7,8,0,2,3,4,9,19,0.460449,-0.234863,0.769531,42.625,-163.188,-259.562,80,64,33,-11,-8,3,21,-19,-6,-30,6,0.795898,0.130371,1.02344,-94.25,238.375,31.5,94,68,4
6,21,15,-7,13,5,16,3,0,0.44873,-0.0854492,0.754395,27.25,-105.062,-211.688,85,53,26,0,-3,-7,-9,-22,-22,-1,-38,0.146973,-0.314941,1.15283,-75.125,275.938,68.5,91,84,7
7,-14,-14,-16,8,11,21,5,-7,0.465332,0.168945,0.646484,59.6875,-55.875,-114.875,90,48,21,-3,-1,-9,-16,-18,2,-3,9,-0.316895,-0.183594,1.02197,-29.0625,298.875,99.0625,89,101,10
8,-3,-13,-19,-28,-24,-46,-25,-8,0.432129,0.141113,0.655273,28.375,-11.5,-61.125,92,48,19,-2,-2,-10,4,43,5,9,-4,-0.460938,-0.155273,0.82959,17.3125,298.75,124.375,90,113,12
9,-1,0,2,-4,-3,6,9,-1,0.521973,0.230957,0.706055,30.8125,11.9375,8.125,93,49,18,2,0,-24,-17,-23,-20,-5,-2,-0.533691,0.0761719,0.478516,71.75,235.312,141.375,95,128,18
10,-3,-4,-2,-5,-5,-5,-1,-1,0.578613,0.0776367,0.740234,28.6875,27.5625,19.4375,94,50,19,-4,-3,2,1,17,24,-1,-9,-0.624512,0.126953,0.45459,66.0625,164.312,126.688,99,134,22
