Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.664062,-0.0854492,0.932129,30.1875,-57.4375,-33.3125,87,122,70,0,0,0,0,0,0,0,0,0.595703,0.0639648,0.814941,1,0.4375,0.125,92,54,142
2,0,0,0,0,0,0,0,0,-0.631836,-0.172363,1.00781,13.3125,-88.1875,-54.125,86,119,69,0,0,0,0,0,0,0,0,0.662598,0.0610352,0.836426,-0.5625,6.75,6.875,92,54,142
3,7,10,6,11,-12,-4,13,0,-0.51416,-0.112305,1.20557,-22.5,-131.125,-120.438,85,108,65,0,-12,-11,-22,1,-1,-5,0,0.65625,0.10791,0.936523,2.0625,46.75,16.4375,92,55,143
4,-8,-12,-7,-18,0,3,8,2,-0.183594,-0.391113,1.229,-3.3125,-160.062,-141,84,101,62,3,0,10,13,-7,-7,1,4,0.703613,0.0654297,1.05225,-0.5,101.5,26.75,91,59,143
5,-3,-7,0,20,4,-9,-14,-22,-0.0307617,-0.186523,1.13037,45.8125,-190.75,-149.125,85,89,59,-2,9,4,5,21,1,2,2,0.563965,-0.136719,1.16064,48.4375,171.062,60.25,91,67,145
6,26,24,2,-3,0,5,-30,-16,0.222656,-0.0488281,1.01514,29.75,-207.938,-148.688,87,76,55,-4,-6,2,10,20,8,10,0,0.22168,0.180664,1.25928,17.5,211.062,53.5625,92,79,148
7,-28,-30,-8,3,-1,-13,-25,-40,0.253418,-0.000976562,0.933594,58.9375,-199.375,-132.875,88,67,53,3,-1,-15,-3,-17,-12,12,17,0.074707,-0.146973,1.20117,-18.25,228.375,89.9375,91,88,150
8,-9,-17,-6,1,4,-1,14,6,0.395508,0.157715,0.71582,46.125,-150.188,-88.4375,92,57,49,9,29,25,6,2,-9,-9,-1,-0.178711,0.181641,1.05371,43.75,244.125,90.5,92,102,153
9,0,10,-1,-4,-6,-7,-37,-11,0.408203,0.176758,0.608887,47.1875,-100.562,-43.4375,94,53,47,-24,16,-10,7,-2,0,-29,-8,-0.32373,0.17041,0.930176,40.1875,241.688,92.75,94,111,156
10,-10,-24,-9,-4,1,0,-2,4,0.421387,0.15332,0.627441,13.1875,-27.3125,-0.75,95,50,46,21,3,-3,-12,-6,0,0,2,-0.459961,0.234375,0.710938,50,202.75,77.25,97,123,160
11,3,18,-8,0,3,3,-9,-20,0.65332,0.156738,0.811523,-9.125,4.5,-0.0625,95,52,47,18,-29,-7,-6,1,7,31,1,-0.468262,0.265137,0.607422,41.6875,157.625,64.75,100,128,163
12,2,-9,-12,-8,-1,1,-5,-4,0.579102,0.214844,0.873535,6.5625,-5.5,7.75,95,52,47,4,54,-1,8,0,-8,0,7,-0.549316,0.322266,0.486816,36.0625,89.0625,35,104,133,166
13,-3,9,-4,-7,-4,1,16,-2,0.458984,0.220703,0.901367,17.5,-11.125,23.3125,95,52,47,13,-30,10,-3,4,-6,7,-75,-0.483398,0.285645,0.463867,17.125,44.1875,9.375,105,135,167
14,-1,-12,-7,-6,-3,0,0,-1,0.350586,0.262207,0.875977,28,-24.875,61.5,95,51,49,16,1,-4,-2,2,2,-13,-15,-0.59668,0.314941,0.528809,11.9375,9.4375,-0.125,106,136,168
15,-3,-43,-14,-11,-4,4,1,-30,0.359375,0.244141,0.896484,42,-23.8125,92.1875,94,51,51,-3,-20,7,20,4,-1,0,-2,-0.704102,0.336914,0.572266,3.9375,0,-1.6875,106,136,168
16,0,21,8,16,2,-1,-28,0,0.39209,0.15625,0.87207,65,-21.5625,126.438,94,49,54,-15,-11,2,6,-1,-3,-18,-41,-0.787598,0.322266,0.624512,-2.4375,-3.6875,-1.9375,105,136,168
17,-2,2,-7,-2,-6,-23,-6,1,0.59082,0.0146484,0.79248,52.25,8.5,154.75,92,48,59,4,-43,-17,-33,-10,-5,-3,19,-0.808105,0.37207,0.63623,-6.1875,0.75,1.1875,105,136,168
18,0,2,-5,2,-5,3,-2,2,0.873047,-0.338867,0.671387,42.6875,54.3125,137.375,89,50,65,10,21,-17,6,1,-8,5,5,-0.719238,0.37207,0.694336,5.0625,3.375,-2.9375,105,136,168
19,0,-22,-11,2,1,1,-5,-3,0.849121,-0.517578,0.672852,39.625,45.9375,106.312,88,52,68,6,-8,-11,-15,-8,1,7,11,-0.628418,0.442383,0.700684,7.1875,5.125,-16.5,105,136,167
20,-1,9,-2,8,0,1,-6,-6,0.787109,-0.348145,0.681152,23.5625,11,17.6875,87,52,71,-1,-4,-24,5,1,-10,3,-8,-0.510254,0.526855,0.696289,36.25,2.625,-64.75,105,136,166
21,7,-16,-15,-10,-2,0,-2,-3,0.782227,-0.223145,0.709473,-0.1875,-9.3125,-10.625,87,52,71,11,-7,-21,-4,0,3,3,-18,-0.549316,0.447266,0.687012,45.875,-13.5,-110.812,103,138,162
22,0,10,2,2,4,2,3,-1,0.729492,-0.043457,0.725098,-4.6875,-23.875,-7.1875,87,50,70,-5,0,-3,-6,-1,-6,-4,-4,-0.571289,0.364258,0.668457,68.375,-28.625,-131.812,102,139,158
23,-8,5,-3,4,-1,-2,3,0,0.692871,-0.0185547,0.752441,-14.9375,-15.75,-2.875,87,49,70,9,-8,14,-1,-2,-5,4,-9,-0.779297,0.074707,0.679199,80.8125,-54.75,-129.062,99,140,152
