Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.654297,0.074707,0.77832,-1.5,-1.5,-0.6875,92,129,90,0,0,0,0,0,0,0,0,0.598633,0.0644531,0.812988,0.375,0.1875,-0.125,92,53,121
2,0,0,0,0,0,0,0,0,-0.655273,0.0727539,0.775879,-0.8125,-1.125,-0.9375,92,129,90,0,0,0,0,0,0,0,0,0.604004,0.0629883,0.811523,-0.375,0.125,-0.125,92,53,121
3,-1,0,-1,0,-1,-2,-1,-2,-0.65332,0.0952148,0.760254,1.4375,3.4375,-0.9375,92,129,90,0,11,1,-17,-21,-2,-2,-2,0.633789,0.110352,0.82373,-6.5625,12.8125,-2,92,54,121
4,0,-1,-2,-3,-1,0,0,0,-0.642578,0.0668945,0.799316,4.3125,3.625,0.0625,92,130,90,-2,-3,4,16,22,5,0,-1,0.67041,0.0683594,0.877441,-21.5625,40.625,8.75,91,55,121
5,1,0,0,-2,1,-2,-2,0,-0.671875,0.0761719,0.76416,6,7.0625,1.4375,93,130,90,-3,-7,-9,-7,-8,-6,-2,0,0.667969,-0.00683594,0.994141,-25.1875,97.375,19.6875,90,59,122
6,-2,0,-1,-2,0,0,0,-1,-0.663086,0.0712891,0.773926,5.875,4.6875,3,93,130,90,0,0,-1,19,10,0,1,-1,0.649902,-0.114258,1.01172,-4.875,137.438,31.9375,90,64,122
7,0,0,-1,0,-3,-1,0,-2,-0.671875,0.0908203,0.757324,8.0625,0.9375,3,93,130,91,-2,3,-1,-4,22,3,-2,-2,0.436035,-0.168457,1.14795,51,186.875,46.5625,90,74,124
8,-1,-2,-1,-1,-1,-1,-2,-1,-0.662109,0.116699,0.73291,6.5625,-2.3125,2.125,93,130,91,-2,-2,9,11,-27,-5,-2,-1,0.157227,-0.127441,1.15771,-23.0625,215.188,59.8125,90,83,125
9,0,0,0,0,0,-2,1,-2,-0.634766,0.13623,0.786133,3.9375,-1.875,0.3125,93,130,91,-2,-3,-15,-7,0,-9,-3,-2,-0.0966797,-0.237793,1.10742,-14.4375,227.188,94.0625,89,96,128
10,1,-1,-4,-3,-2,0,-2,-1,-0.651855,0.120605,0.754395,2.0625,-0.0625,0.3125,93,130,91,4,7,7,0,-4,2,2,3,-0.286621,-0.0131836,1,22.5,248.938,89.1875,89,106,130
11,-2,-1,0,-1,-3,-3,-1,-2,-0.656738,0.127441,0.763184,0.6875,0.1875,-0.5625,93,130,91,2,12,6,17,18,-1,-1,4,-0.532227,0.0756836,0.8125,12.8125,242.25,100.938,91,120,133
12,-2,-2,0,-2,-2,0,-2,-4,-0.657227,0.119141,0.76416,-3,1,-0.9375,93,130,91,-9,-37,11,-5,-4,1,3,-4,-0.611328,0.111816,0.703613,0.75,217.938,96.5,93,129,136
13,0,-3,-2,-1,-1,0,-1,0,-0.665527,0.120117,0.760742,-6.6875,-0.25,-1.1875,93,130,91,6,-1,7,5,-7,5,-4,15,-0.653809,0.157715,0.561035,-19.5,170.812,98.25,97,139,141
14,-1,-1,0,-1,0,1,-2,-1,-0.663574,0.0849609,0.767578,-7.4375,0.0625,-1.25,93,130,91,11,41,35,7,-4,-5,-7,22,-0.777832,0.213379,0.494141,-15.0625,117.625,99.375,101,145,148
15,-1,0,0,-1,0,-1,-1,-1,-0.666992,0.090332,0.767578,-5.0625,-0.1875,-1.0625,93,130,91,13,-54,-17,-25,-11,0,3,-4,-0.71875,0.275879,0.443848,-26.1875,76.125,83.9375,105,146,152
16,0,-1,-2,0,-1,-2,-1,-2,-0.662598,0.0732422,0.765137,-3.5,-0.3125,-0.6875,93,130,91,-19,40,7,-7,-3,-2,-3,2,-0.850586,0.298828,0.444824,-9.4375,54.25,73.0625,107,147,156
17,0,-1,-1,-2,0,1,-2,-3,-0.662109,0.0961914,0.77002,-2.0625,-1.375,-0.875,93,130,91,27,-53,-36,-44,-13,0,-5,40,-0.799316,0.37793,0.404785,-16.1875,22.6875,45,110,146,159
18,0,-3,0,-2,-3,-2,-2,-2,-0.655762,0.0834961,0.769043,-1.6875,-0.8125,-0.3125,93,130,91,25,-17,-1,-33,-9,14,-6,-21,-0.842773,0.376953,0.4375,-15.9375,5.1875,32.4375,111,145,161
19,-1,-1,0,-1,-2,-1,-4,-1,-0.654297,0.0869141,0.772461,-1.5,-0.5,-0.5625,93,130,91,50,12,75,83,19,-5,64,9,-0.816406,0.382812,0.470215,-20.125,3.5625,26.5,111,144,162
20,-3,-2,-1,-3,-1,-3,1,-1,-0.650391,0.0878906,0.766602,-0.875,0.6875,-0.8125,93,130,91,-11,2,43,13,26,4,-62,-23,-0.692383,0.398926,0.537109,-28.25,-19.375,20.5625,111,143,162
21,-1,1,0,-2,1,2,0,-2,-0.665527,0.0805664,0.761719,-0.6875,1.1875,-0.3125,93,130,91,51,-1,-25,-117,-58,-9,-70,-33,-0.779785,0.429688,0.425781,-18.125,16.75,2.5,110,143,162
22,0,-2,-1,1,0,0,1,0,-0.666504,0.0869141,0.763672,-1.875,-0.75,-0.75,92,130,91,-128,17,31,26,19,14,38,-45,-0.696777,0.326172,0.532227,-22.5,-2,1.6875,109,143,162
23,-3,-2,-1,-3,-1,-3,-2,-2,-0.649414,0.0698242,0.775879,-1.5,0.6875,-0.1875,92,130,91,-34,-67,-96,-25,12,29,77,73,-0.780762,0.299805,0.510742,2.5,-0.4375,7.75,109,142,162
24,-2,-1,-1,0,-2,-2,-1,-2,-0.669922,0.0854492,0.763184,1.875,-0.3125,0.75,92,130,91,-31,-68,-31,-22,0,17,50,-30,-0.802246,0.347656,0.528809,27.9375,-15.9375,-3.125,109,142,162
25,-2,-1,-1,-2,-1,-1,-1,-1,-0.658203,0.0859375,0.765625,1.875,-1.75,0.1875,93,130,91,25,-8,-31,-7,-7,-33,-44,-42,-0.588867,0.426758,0.699707,16.1875,-6.625,-12.6875,109,141,161
26,0,-1,0,-2,-1,0,-2,-1,-0.651367,0.0986328,0.766113,1.375,-1.3125,-0.125,93,130,91,20,84,46,12,-1,14,-21,-72,-1.06543,0.486816,0.528809,12.875,20.5,-28.25,109,143,161
27,-2,0,-1,-1,-1,-1,-1,-1,-0.666016,0.0834961,0.767578,0.3125,0.1875,-0.3125,93,130,91,4,50,45,-1,-6,-10,-6,-30,-0.788574,0.334961,0.543457,29.0625,-3.3125,-11.0625,109,143,160
28,-1,0,-2,-1,0,1,-2,-1,-0.661621,0.0888672,0.766602,1.125,-0.375,0,93,130,91,19,33,55,56,18,7,4,-2,-0.868652,0.353027,0.453613,7.9375,2.75,-5.1875,109,144,160
29,-1,-3,0,0,-1,-1,-2,-2,-0.660645,0.100586,0.762207,-0.5,-0.4375,-0.375,93,130,91,1,8,24,5,3,2,6,20,-0.854004,0.337402,0.472168,2.625,-10.375,7.3125,109,143,160
30,0,-1,-2,-1,-1,-1,-1,-2,-0.650879,0.0927734,0.770508,-2.625,0,-0.1875,93,130,91,-5,-18,37,45,12,24,-5,31,-0.840332,0.364258,0.515625,1.0625,-7.875,3.375,109,143,160
31,-1,-2,-1,0,1,-1,-1,-1,-0.655762,0.0883789,0.767578,-1.375,1,-0.1875,93,130,91,-63,13,21,44,16,31,-13,7,-0.860352,0.273926,0.32373,-6.4375,-13.25,-5.6875,109,143,160
32,0,-3,0,-1,-2,-3,1,-2,-0.663086,0.0825195,0.76709,-1.625,0.1875,-0.4375,93,130,91,69,42,15,11,1,-26,-96,2,-0.731934,0.300293,0.622559,0.5625,-10.875,1.1875,108,142,159
33,-3,-1,-2,0,0,-2,-3,-1,-0.662109,0.0761719,0.767578,-0.6875,-0.0625,-0.3125,92,130,91,-86,-41,-101,-84,-31,-31,-70,-53,-0.84668,0.270996,0.544434,-36.0625,4.6875,-6.6875,107,143,159
34,-2,-2,-1,-2,0,-1,-3,0,-0.669434,0.0932617,0.762207,0.1875,-2.1875,-0.375,93,130,91,19,-25,19,-60,-22,-13,-20,46,-0.82959,0.305664,0.518066,-25.125,1.0625,-1.875,107,143,159
35,-1,-1,-2,-3,1,-1,-1,-1,-0.66748,0.0908203,0.766113,-1.5625,-4.125,-0.4375,92,130,91,-39,21,-5,-17,-10,-2,-11,40,-0.808594,0.32373,0.5,0.1875,-2.25,7.9375,107,143,159
36,-2,-1,-2,1,0,0,-3,-2,-0.632812,0.0834961,0.772461,-5.5,-3.6875,-1.4375,92,130,91,0,22,22,1,-3,12,-20,28,-0.805176,0.37793,0.437988,12.9375,-14.375,-3,107,142,159
37,-1,0,0,-2,-1,-2,0,0,-0.65332,0.0649414,0.773926,-3.0625,-0.375,-0.875,92,129,91,-18,-31,-62,-23,-9,2,2,-1,-0.680664,0.358887,0.569824,27.875,-13,-25.4375,107,142,158
38,-2,0,-2,0,0,-1,0,2,-0.65625,0.0654297,0.779297,-2.4375,0.5,-0.75,92,129,91,-6,28,5,5,4,3,15,-16,-0.652832,0.357422,0.473145,11.9375,-32.25,-19.875,106,141,157
