Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.431641,0.429688,0.796387,-0.375,0.75,-1.625,104,64,73,0,0,0,0,0,0,0,0,0.495605,-0.253906,0.90332,-5.1875,9.6875,-22.4375,81,62,48
2,0,0,0,0,0,0,0,0,0.431152,0.427734,0.79834,-1,1.5,-1.8125,104,64,73,0,0,0,0,0,0,0,0,0.497559,-0.243164,0.900391,-9.3125,15,-28.1875,81,63,48
3,-3,-1,0,0,-1,-1,0,-2,0.425293,0.431152,0.800293,-1,4.75,-2.1875,104,65,73,-6,0,-18,4,5,2,0,0,0.472656,-0.185547,0.98877,-4.6875,39.8125,-54.125,82,64,46
4,-1,0,-1,-2,0,-1,-1,0,0.417969,0.434082,0.797852,-1.0625,6.1875,-1.6875,104,65,73,5,-23,-47,-4,-4,-4,-1,1,0.431152,-0.193848,1.03662,2.8125,64.9375,-70.0625,83,65,44
5,-1,0,0,-2,-2,1,-1,-1,0.417969,0.436035,0.803223,0.125,7.9375,-1.5,104,65,73,-1,6,29,20,5,3,2,1,0.363281,-0.236816,1.02197,1.375,99.0625,-96.3125,84,70,41
6,-1,-2,-2,0,-2,-2,-4,-1,0.413086,0.439941,0.809082,-0.1875,9.0625,-1.5,104,66,73,-15,0,-3,-11,-10,-38,-13,-4,0.196289,-0.188477,1.02734,-0.6875,115.125,-105.75,85,75,37
7,-2,-1,0,-2,-3,-2,0,-1,0.411133,0.433594,0.820312,-1.5625,8.4375,0.75,103,66,73,-3,11,20,7,12,25,3,0,0.120605,-0.193848,1.0127,10.875,123.625,-105,86,79,34
8,-1,-3,-2,0,-2,-2,-1,-1,0.394043,0.433105,0.84082,-2,6.125,2.5625,103,66,73,-6,-10,-14,-12,-11,6,2,-2,0.050293,-0.128906,0.925293,9.0625,97.9375,-79.75,87,85,31
9,0,1,1,-1,-1,-1,-2,-1,0.385254,0.410645,0.849609,-1.75,4.0625,2.0625,103,66,73,4,-1,-8,-7,-1,3,-2,-2,0.0449219,-0.138184,0.964844,11.875,51.4375,-45.875,87,89,29
10,-2,0,-5,-3,-1,-2,-2,0,0.386719,0.415039,0.84668,4.125,-1.625,-2.375,103,67,73,36,74,19,26,15,15,8,9,0.163574,-0.133789,0.999023,6.625,27.875,-22.0625,87,90,29
11,-1,-4,-3,-1,-1,-3,-2,-1,0.392578,0.414062,0.838379,0.1875,-3,-4.6875,103,67,73,33,-26,-6,10,19,67,54,10,0.133789,-0.146484,0.998047,-12.9375,13.8125,18.0625,87,90,29
12,0,-1,0,-1,-2,-1,-2,-2,0.389648,0.442871,0.831543,-1.375,-5.6875,-6.9375,103,67,73,77,8,5,31,4,0,-6,12,0.0239258,-0.120117,1.04346,-9.75,11.6875,38.6875,87,91,30
