Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.629395,-0.20166,0.941406,69.0625,47.5,4.9375,86,63,98,0,0,0,0,0,0,0,0,0.330566,-0.234375,0.938965,-0.1875,0.125,0.0625,82,71,4
2,0,0,0,0,0,0,0,0,0.643555,-0.090332,1.10107,77.25,89.4375,11.1875,88,66,98,0,0,0,0,0,0,0,0,0.32959,-0.233398,0.935059,-0.875,0.0625,0,82,71,4
3,-48,-83,-22,5,-2,9,43,26,0.29248,0.0107422,1.1167,75.0625,178.5,47.3125,90,75,99,-4,2,0,0,-1,-2,-1,-2,0.325684,-0.239258,0.933594,-0.9375,0.125,-0.375,82,71,4
4,2,0,-3,4,15,-9,-16,4,0.109863,0.00146484,1.13037,59.8125,218.062,70.375,91,83,101,-1,3,0,-2,-1,-1,1,0,0.337402,-0.226562,0.930176,-8.625,0.4375,1.25,82,71,4
5,-11,-28,-3,6,51,-20,32,19,-0.338867,0.101074,1.18848,-10.5,168,36.625,92,95,103,0,2,4,8,4,4,4,3,0.316406,-0.213379,0.947266,-10.625,1.5625,4.625,82,71,4
6,-13,-7,3,5,5,-19,-13,-19,-0.413086,0.112305,1.01172,-53.5,86.125,17,91,102,103,9,6,-1,-3,0,6,-11,3,0.293457,-0.248047,1.0083,1.1875,-2.5625,8.8125,82,71,4
7,10,12,2,-5,5,2,6,-6,-0.32959,0.19873,0.758301,-75,-0.375,17.375,89,104,104,27,31,2,-18,-12,-25,-22,4,0.287598,-0.169922,1.07178,1,13.1875,9.75,82,72,4
8,-4,-1,-4,-4,-18,-2,7,-5,-0.193359,0.0981445,0.677246,-85.625,-34.125,30.5625,88,103,105,-13,-12,-7,-12,-4,-22,-68,-6,0.22998,-0.131836,1.16797,32.9375,61.9375,-6.8125,83,75,3
9,-8,-16,-6,-3,-21,-3,7,25,0.00634766,0.0751953,0.77832,-45.1875,-25.75,13.25,87,101,105,-14,-34,-22,-4,11,11,8,-1,0.121582,-0.279297,1.1665,7.6875,99.25,12.6875,83,80,3
10,-16,-4,3,-6,-14,-1,-13,-17,-0.0356445,-0.0708008,0.909668,-12.0625,-3.4375,4.3125,86,100,106,-31,-12,-17,-13,-11,-5,-1,-14,-0.0683594,-0.298828,1.17432,23.875,123.938,24.5,84,85,3
