timestamp,Pitch,Roll,Yaw
1573316521399489,-0.0644059,0.591595,-1.37962
1573316521424867,-0.0449723,0.590233,-1.37573
1573316521436579,-0.0273935,0.590277,-1.37279
1573316521460004,-0.0121518,0.590362,-1.36987
1573316521477568,0.00125542,0.588697,-1.3675
1573316521497088,0.0133063,0.586292,-1.36544
1573316521519536,0.0239409,0.58432,-1.36365
1573316521537104,0.0333175,0.583213,-1.36249
1573316521558577,0.0415899,0.582637,-1.36181
1573316521581023,0.0489055,0.582492,-1.36102
1573316521597614,0.0559565,0.582193,-1.35998
1573316521617139,0.0635941,0.581342,-1.3585
1573316521639471,0.0718985,0.580736,-1.35593
1573316521657037,0.0818904,0.580573,-1.35221
1573316521676555,0.0938488,0.580025,-1.34826
1573316521699004,0.107803,0.577542,-1.34382
1573316521717547,0.125451,0.573549,-1.33815
1573316521739995,0.147306,0.570089,-1.33059
1573316521759515,0.172357,0.56675,-1.32191
1573316521777083,0.201168,0.563473,-1.31111
1573316521796602,0.232902,0.562986,-1.2961
1573316521819561,0.26591,0.565345,-1.27751
1573316521838104,0.301065,0.569496,-1.25542
1573316521858600,0.33796,0.574881,-1.23131
1573316521879096,0.376253,0.58283,-1.20635
1573316521897640,0.416425,0.590566,-1.17893
1573316521917160,0.456775,0.602358,-1.14876
1573316521944025,0.49771,0.61593,-1.1178
1573316521958664,0.537853,0.632027,-1.0844
1573316521978184,0.577317,0.651499,-1.04675
1573316521999660,0.614705,0.673629,-1.00595
1573316522017224,0.649434,0.697946,-0.962006
1573316522038696,0.682464,0.725325,-0.915441
1573316522059192,0.713112,0.756225,-0.866512
1573316522077736,0.741464,0.787592,-0.816946
1573316522098246,0.766607,0.817567,-0.768815
1573316522119704,0.788753,0.848019,-0.720648
1573316522137275,0.806379,0.880213,-0.673633
1573316522158744,0.821561,0.911586,-0.628254
1573316522179245,0.835175,0.936483,-0.58832
1573316522197784,0.845973,0.957973,-0.554226
1573316522218279,0.853257,0.97518,-0.526944
1573316522239753,0.857389,0.987683,-0.506416
1573316522257319,0.860602,0.996864,-0.490969
1573316522279771,0.863181,1.00219,-0.4808
1573316522299294,0.864901,1.00326,-0.477262
1573316522317831,0.865983,1.00069,-0.48164
1573316522340279,0.865581,0.99579,-0.493116
1573316522359803,0.865165,0.988213,-0.509278
1573316522377367,0.863592,0.974588,-0.531725
1573316522399815,0.862016,0.954789,-0.559688
1573316522419336,0.859063,0.932854,-0.592251
1573316522437880,0.855016,0.9116,-0.627245
1573316522460327,0.84856,0.891347,-0.661434
1573316522479847,0.841674,0.87048,-0.692542
1573316522497414,0.836292,0.852162,-0.718145
1573316522519863,0.833182,0.839776,-0.736529
1573316522539382,0.831166,0.83376,-0.745845
1573316522556953,0.831249,0.833338,-0.745658
1573316522579399,0.834286,0.836532,-0.737933
1573316522599894,0.839595,0.844517,-0.72372
1573316522617462,0.845294,0.856097,-0.704404
1573316522639912,0.851751,0.869702,-0.681976
1573316522659431,0.858978,0.88465,-0.657241
1573316522676998,0.866288,0.899252,-0.631232
1573316522699447,0.87415,0.91549,-0.602637
1573316522719943,0.881573,0.931632,-0.57275
1573316522736539,0.889162,0.946941,-0.543668
1573316522758982,0.895837,0.962065,-0.51596
1573316522780454,0.900645,0.975804,-0.490666
1573316522796069,0.904343,0.988188,-0.468218
1573316522819494,0.907722,0.995021,-0.45374
1573316522839990,0.910471,0.995235,-0.451738
1573316522857559,0.912399,0.990639,-0.462468
1573316522879030,0.912185,0.98295,-0.480624
1573316522900502,0.911195,0.971066,-0.503834
1573316522916118,0.909525,0.95827,-0.52929
1573316522938566,0.907231,0.942485,-0.556905
1573316522960038,0.904429,0.924377,-0.585696
1573316522976629,0.900695,0.907226,-0.614772
1573316522999078,0.896277,0.893631,-0.640942
1573316523020549,0.892734,0.883597,-0.662006
1573316523036165,0.889852,0.876542,-0.676119
1573316523058613,0.888697,0.872082,-0.68417
1573316523080086,0.889299,0.873527,-0.683913
1573316523096678,0.891428,0.879021,-0.675808
1573316523120101,0.895719,0.888494,-0.659899
1573316523140598,0.901894,0.901101,-0.638154
1573316523164022,0.90843,0.916616,-0.611737
1573316523178667,0.915374,0.934493,-0.581604
1573316523207947,0.922012,0.953405,-0.549319
1573316523215748,0.927155,0.971169,-0.516363
1573316523246980,0.930534,0.987195,-0.484269
1573316523261626,0.932236,1.0029,-0.455365
1573316523276263,0.932146,1.0173,-0.429452
1573316523298708,0.931822,1.02177,-0.415538
1573316523321156,0.932441,1.01765,-0.418606
1573316523335799,0.931976,1.01136,-0.433148
1573316523359221,0.930661,1.00148,-0.454182
1573316523381672,0.930018,0.988718,-0.478898
1573316523396309,0.929671,0.975599,-0.505552
1573316523418758,0.928934,0.959509,-0.535452
1573316523441205,0.928424,0.937038,-0.572153
1573316523455844,0.927683,0.913285,-0.611971
1573316523479268,0.925226,0.889741,-0.652698
1573316523501718,0.922944,0.866894,-0.69066
1573316523524167,0.920664,0.844587,-0.725328
1573316523539781,0.91805,0.826305,-0.753858
1573316523561252,0.915701,0.812991,-0.775961
1573316523582725,0.913955,0.806176,-0.789852
1573316523606149,0.913849,0.803676,-0.795916
1573316523622741,0.915225,0.805616,-0.793281
1573316523642260,0.918511,0.811,-0.783517
1573316523658852,0.922333,0.821023,-0.767096
1573316523681300,0.926495,0.8339,-0.746618
1573316523702772,0.930126,0.849212,-0.722187
1573316523719364,0.933797,0.865572,-0.694724
1573316523741812,0.937557,0.881765,-0.665935
1573316523762308,0.941097,0.899668,-0.636317
1573316523778899,0.94411,0.91818,-0.605468
1573316523803300,0.94585,0.93556,-0.57442
1573316523822820,0.947173,0.952639,-0.544316
1573316523840388,0.947562,0.96908,-0.516965
1573316523862837,0.947381,0.985115,-0.490577
1573316523883337,0.947295,0.993824,-0.470593
1573316523899924,0.948991,0.994282,-0.463782
1573316523922372,0.950097,0.992253,-0.466642
1573316523942872,0.949831,0.987544,-0.474506
1573316523959461,0.948776,0.979156,-0.484718
1573316523981908,0.947933,0.970721,-0.496346
1573316524003383,0.946817,0.963516,-0.509076
1573316524018997,0.944757,0.954722,-0.523331
1573316524042419,0.942155,0.942917,-0.540964
1573316524062941,0.937121,0.92771,-0.562701
1573316524079510,0.928523,0.907556,-0.590908
1573316524101956,0.915166,0.880301,-0.628436
