timestamp,Pitch,Roll,Yaw
1573315419366367,-0.0834404,0.58195,-0.255179
1573315419373195,-0.0453261,0.578405,-0.249314
1573315419395643,-0.011533,0.579577,-0.244127
1573315419419068,0.0167723,0.582808,-0.239635
1573315419433706,0.0378281,0.586433,-0.235201
1573315419456154,0.0525109,0.588493,-0.231593
1573315419479581,0.0620983,0.58966,-0.22976
1573315419493247,0.0686443,0.588976,-0.229212
1573315419515690,0.0734375,0.587569,-0.228676
1573315419539120,0.0769521,0.585647,-0.228785
1573315419553760,0.0794956,0.582938,-0.229843
1573315419576205,0.0816915,0.580264,-0.232301
1573315419622088,0.0836309,0.578224,-0.235336
1573315419623061,0.0861596,0.576142,-0.239118
1573315419643575,0.0899066,0.573253,-0.243061
1573315419659174,0.0966968,0.56939,-0.246543
1573315419673813,0.105137,0.565621,-0.247396
1573315419695285,0.117481,0.561435,-0.247833
1573315419719091,0.138531,0.55618,-0.245824
1573315419739587,0.176637,0.555077,-0.245003
1573315419758131,0.213973,0.55077,-0.242699
1573315419779604,0.255287,0.54715,-0.237845
1573315419792292,0.295926,0.54753,-0.22973
1573315419816224,0.338184,0.550247,-0.220385
1573315419829888,0.384404,0.555272,-0.211414
1573315419852336,0.4317,0.560226,-0.201194
1573315419875761,0.47771,0.565296,-0.189414
1573315419889430,0.522509,0.571929,-0.176821
1573315419911872,0.566003,0.581532,-0.162785
1573315419935668,0.607161,0.593697,-0.148755
1573315419949333,0.646786,0.604884,-0.135839
1573315419972757,0.68486,0.614107,-0.123668
1573315419995228,0.719764,0.623938,-0.110173
1573315420009843,0.75005,0.632708,-0.0977858
1573315420032295,0.777046,0.639616,-0.087065
1573315420055714,0.800885,0.647263,-0.07563
1573315420069386,0.820975,0.654649,-0.0662921
1573315420091848,0.839472,0.6612,-0.057988
1573315420115270,0.85496,0.667232,-0.048534
1573315420129915,0.869119,0.670866,-0.0414077
1573315420152425,0.882435,0.674156,-0.0347623
1573315420175851,0.89352,0.678036,-0.0279143
1573315420190409,0.904629,0.680932,-0.0217034
1573315420211881,0.91491,0.68325,-0.0159313
1573315420235339,0.922899,0.686002,-0.00953213
1573315420249935,0.931956,0.688343,-0.00317085
1573315420272394,0.939433,0.691522,0.00356729
1573315420295813,0.944835,0.694573,0.00987539
1573315420309476,0.94922,0.697784,0.0159105
1573315420331948,0.95156,0.702602,0.0231951
1573315420347561,0.952368,0.706057,0.0298571
1573315420370076,0.952892,0.705494,0.0315733
1573315420392437,0.953742,0.70545,0.0314955
1573315420415858,0.953247,0.708137,0.0345947
1573315420429524,0.950717,0.71237,0.0406877
1573315420451968,0.945902,0.714795,0.0453589
1573315420475390,0.939375,0.718902,0.0509711
1573315420490029,0.935171,0.722366,0.0568957
1573315420512489,0.936454,0.721524,0.0575117
1573315420534955,0.940585,0.715635,0.0551153
1573315420549568,0.940064,0.712598,0.0547953
1573315420572016,0.939933,0.711798,0.0527411
1573315420586654,0.940981,0.713746,0.0529148
1573315420610077,0.943728,0.71593,0.0563309
1573315420632525,0.947683,0.715226,0.0580854
1573315420647165,0.952479,0.718003,0.0607974
1573315420669614,0.957325,0.721442,0.0633084
1573315420701821,0.961188,0.724753,0.0679381
1573315420716461,0.964541,0.725851,0.071027
1573315420733053,0.966481,0.727934,0.0740516
1573315420752576,0.96786,0.729934,0.0757698
1573315420767219,0.970024,0.730487,0.0769604
1573315420789686,0.97126,0.72966,0.0776254
1573315420812138,0.972204,0.727889,0.0771658
1573315420827728,0.972291,0.725789,0.0762675
1573315420850179,0.972418,0.722625,0.0757661
1573315420872627,0.972312,0.717978,0.0744899
1573315420887264,0.971153,0.712502,0.0727187
1573315420910687,0.966642,0.706092,0.0703459
1573315420932169,0.956706,0.697135,0.066129
1573315420955609,0.941543,0.689285,0.0610002
1573315420978123,0.919893,0.686112,0.053929
1573315420992673,0.882052,0.678439,0.0392374
1573315421015118,0.827157,0.676576,0.0240654
1573315421029759,0.766026,0.677183,0.0117194
1573315421052204,0.712113,0.675412,-0.00146007
1573315421075629,0.664635,0.675051,-0.00996174
1573315421089293,0.621868,0.673973,-0.0154105
1573315421111742,0.592226,0.671631,-0.0193523
1573315421143955,0.577264,0.671345,-0.0205838
1573315421149807,0.572175,0.670705,-0.0189098
1573315421173232,0.573832,0.668936,-0.0153506
1573315421195681,0.578751,0.667499,-0.0121736
