Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.103516,-0.849121,0.547363,0.125,0.0625,-0.375,61,96,44,0,0,0,0,0,0,0,0,-0.612793,0.505371,0.630859,0.3125,-0.8125,0.4375,109,127,54
2,0,0,0,0,0,0,0,0,-0.106934,-0.855957,0.558105,0,0.4375,-0.25,61,96,44,0,0,0,0,0,0,0,0,-0.612305,0.508301,0.632324,0.625,-1.1875,0.375,109,127,54
3,-1,-1,1,-1,-1,-1,-2,1,-0.117676,-0.858398,0.546875,1.3125,-0.1875,0.9375,61,96,44,-5,-1,0,0,1,-2,-17,-2,-0.608887,0.504883,0.631348,1.125,-1.375,0.6875,109,126,54
4,0,-2,1,-3,0,-2,-1,1,-0.105957,-0.837402,0.556641,-1.125,-1.1875,-0.5625,61,96,44,-2,-2,2,8,0,-2,-8,-2,-0.618652,0.518555,0.641602,0.3125,-1,0.75,109,126,54
5,0,1,-3,0,-1,-2,-1,-1,-0.100586,-0.862305,0.549316,0.625,1.125,2.875,61,96,44,-3,2,0,-42,8,2,4,-1,-0.632324,0.467773,0.726074,6.625,2.8125,10.5,109,126,54
6,0,-1,-2,-6,-1,-1,-1,-4,-0.106934,-0.872559,0.54834,2.9375,4.125,4.125,61,96,44,1,0,7,8,8,2,-18,-3,-0.840332,0.610352,0.96875,58.0625,-5.1875,50.625,110,125,55
7,1,-2,-2,-5,-2,-2,-1,-1,-0.119629,-0.86084,0.544922,4.75,5.625,7,61,96,44,4,-2,-10,-56,-2,-3,-1,4,-0.804199,0.994629,0.882324,29.5,-53.5625,96.4375,112,122,56
8,2,-1,1,-1,-1,-1,0,0,-0.131836,-0.864258,0.564941,8.5,3.1875,6.6875,61,97,44,9,1,8,31,2,6,61,0,-0.483887,1.2041,0.916016,-35.9375,-87.4375,189.812,112,112,58
9,-2,-1,-1,-1,-1,-2,-1,-2,-0.155762,-0.831055,0.583496,8.5625,0.6875,4.25,62,97,44,-5,0,1,-21,-11,-4,-7,-4,-0.253906,1.07568,0.873047,-76.9375,-104.312,243.562,111,102,60
10,1,-3,-2,-1,-9,-5,-3,3,-0.139648,-0.830078,0.57959,-1.5,-3,0.375,62,97,44,-3,0,-10,-37,-8,-6,-19,-3,-0.0131836,0.749023,0.715332,-87.1875,-105.625,273.25,109,87,64
11,-1,1,-1,-4,2,0,-4,-2,-0.121582,-0.851562,0.566895,-0.875,-2.25,1.5625,62,97,44,-2,-2,-14,-48,1,-1,-5,-1,0.152832,0.509277,0.643066,-91.8125,-92.6875,258.188,107,77,67
12,-2,-2,0,-2,0,-3,-3,-2,-0.13623,-0.855957,0.563477,1.375,-0.5,3,62,97,44,1,2,0,-5,-11,-8,-11,-1,0.172852,0.38916,0.534668,-91.8125,-72,204.688,103,66,71
13,-3,-1,-2,0,-1,1,0,-2,-0.146484,-0.828613,0.573242,1.5,0.8125,0.5,62,97,44,-5,-2,-3,0,-4,-2,-8,-2,0.223145,0.148926,0.53125,-84.0625,-51.5625,142.75,98,59,76
14,0,-1,0,-1,-3,-3,1,-3,-0.138184,-0.837891,0.572266,-1.0625,1.1875,-0.125,62,97,44,3,-3,-3,6,-5,-6,3,0,0.248047,0.0957031,0.576172,-49.75,-28.9375,113.125,96,57,78
15,0,0,1,-1,-1,-1,-4,1,-0.139648,-0.839844,0.565918,-3.3125,0.6875,-1.6875,61,97,44,6,27,58,64,5,1,6,2,0.250977,0.0800781,0.617188,-28.0625,-11.4375,82,94,56,80
16,1,-2,-1,-1,-1,-1,-2,1,-0.140625,-0.851562,0.55957,-3.8125,0,-1.5,61,97,44,4,-8,-33,-9,6,-2,-2,-2,0.288086,-0.0185547,0.645996,-4.75,7.125,39.8125,92,56,82
17,0,1,-2,1,0,-1,-2,-1,-0.143066,-0.852051,0.5625,-1.75,-2.0625,-2.4375,61,97,44,3,-11,-23,-6,13,2,2,2,0.314941,0.0649414,0.839355,-27.125,-7.1875,-8.5625,92,57,83
18,-1,1,-2,-3,0,1,-2,1,-0.125977,-0.853516,0.556152,-4.875,-3.5625,-3.1875,61,97,44,2,-4,1,56,-22,1,0,1,0.351562,-0.0493164,1.0166,-34.4375,-21.5,-40.9375,91,57,82
19,0,-1,-1,-3,-2,-2,-1,-3,-0.107422,-0.850098,0.546875,-4.6875,-0.625,-1.875,61,97,44,-1,-6,-11,-7,-5,-1,-3,1,0.456543,0.135742,1.02979,-51.0625,-79.125,-76.5625,92,55,79
20,-3,0,1,0,0,0,0,-1,-0.108398,-0.856934,0.54834,-0.1875,3.8125,1.875,61,97,44,0,0,-6,-76,-16,0,-1,2,0.59082,0.17627,1.01318,-96.375,-105.312,-89.375,92,51,77
21,-1,1,-3,-1,3,-2,-2,-2,-0.137695,-0.854492,0.553223,2.625,8.5,5.5625,61,97,44,1,2,0,2,1,-5,18,1,0.84375,0.203125,0.752441,-143.5,-150.938,-90.4375,90,43,73
22,-1,-3,0,0,-3,-6,-1,0,-0.151367,-0.84668,0.561523,4.0625,6.4375,5.3125,61,98,44,-12,-4,-6,4,8,0,0,-2,0.984863,0.0952148,0.397949,-132.062,-145.875,-80.6875,90,37,70
23,-1,0,0,-2,0,-1,-1,-2,-0.162109,-0.849609,0.55957,5.5625,2.3125,4.75,61,98,44,-3,-2,-13,-35,-2,-4,-5,-3,0.966797,0.145996,0.106445,-83.625,-82.1875,-45.375,90,30,67
24,-2,1,-2,-2,0,0,-1,3,-0.160156,-0.833984,0.571777,1.375,-2.9375,-1.5625,61,98,44,3,8,17,20,13,1,9,0,0.96582,0.110352,0.0429688,-79.0625,-39.8125,-18.8125,89,27,65
25,-2,-1,-2,-1,0,3,-3,-2,-0.152344,-0.830078,0.564941,-0.125,-4.375,-4.1875,61,98,44,-1,1,5,35,10,3,5,1,0.91748,-0.0493164,0.130859,-31.1875,1.1875,6.5625,88,25,66
26,-1,-1,-1,-1,-1,0,1,0,-0.131836,-0.84082,0.56543,0.375,-3.5,-3.375,61,97,44,-2,1,-3,0,2,3,4,1,0.857422,-0.0742188,0.21582,7.875,12.25,8.5,87,25,66
27,1,-3,-2,0,-1,-2,-2,0,-0.132812,-0.845703,0.566895,-0.0625,-2.25,-0.5,61,97,44,-2,-5,-5,15,3,-6,2,-2,0.858887,-0.0556641,0.269531,13.4375,11.9375,1.875,87,25,66
28,-1,-2,-1,-1,0,-2,-2,-1,-0.134277,-0.845703,0.562012,-1.75,-1,0.5,61,97,44,-4,0,0,-8,-4,1,1,-4,0.84082,-0.0922852,0.288086,29.75,18.5,-7.125,87,25,66
29,0,0,1,-1,0,-1,-2,-1,-0.135742,-0.853516,0.557129,1.1875,0.5,2.6875,61,97,44,9,1,-1,-21,-10,1,9,-2,0.750488,0.0244141,0.26416,53.6875,46.75,-30.125,90,27,65
30,0,-2,-1,-2,1,0,-4,-1,-0.142578,-0.844727,0.563477,1.8125,1.625,2.4375,61,97,44,-4,2,12,85,10,1,-3,-4,0.634277,0.0541992,0.350098,46.875,97.0625,-72,94,31,62
31,0,-1,-4,-2,0,-1,0,-2,-0.145508,-0.847168,0.560547,0.625,2.6875,1.75,61,98,44,6,1,1,-16,7,2,4,-3,0.674805,0.125977,0.353516,84.125,138.938,-83.0625,97,37,60
32,1,0,0,-1,-2,-1,-3,0,-0.150879,-0.841797,0.567871,2,2.8125,0.5625,61,98,44,-2,-3,-4,-3,26,1,2,1,0.527832,0.25,0.466797,86.6875,197.125,-121.625,101,49,58
33,-3,-2,-2,-1,-2,-1,-2,-4,-0.15625,-0.838379,0.572754,2.4375,0.25,-1.5,62,98,44,1,5,-1,26,24,8,4,0,0.430664,0.305176,0.566406,71.375,236.625,-143.75,103,60,58
34,-2,0,1,-2,-1,-1,-1,2,-0.149902,-0.82666,0.567383,0.6875,-2.9375,-3.125,62,98,44,-2,6,42,79,58,3,0,-1,0.0644531,0.470215,0.76416,26.9375,242.188,-168.875,105,77,57
