Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.140137,-0.579102,0.819336,-0.125,0.8125,0.5625,72,97,44,0,0,0,0,0,0,0,0,-0.575684,0.45166,0.70166,1.3125,-0.3125,0.625,106,125,10
2,0,0,0,0,0,0,0,0,-0.144531,-0.576172,0.82959,-0.3125,0.625,0.5,72,97,44,0,0,0,0,0,0,0,0,-0.575684,0.460938,0.711914,1.1875,0.0625,0.75,106,125,10
3,-1,-1,-1,-1,-1,0,-3,-5,-0.131836,-0.592773,0.834961,-0.25,1.5625,0.25,72,97,44,-4,-13,-43,-78,17,-3,-5,-5,-0.572754,0.22998,0.713867,37,21.75,8.125,106,125,10
4,-2,0,1,0,-1,-1,1,5,-0.143066,-0.601074,0.830566,-0.75,2.8125,0.875,72,98,44,2,-13,13,46,32,9,2,0,-0.709961,0.629395,0.70752,80.6875,11.9375,5.625,108,126,10
5,-1,-2,1,-1,0,-2,-1,5,-0.148438,-0.589844,0.830566,1.75,1.9375,1.5,72,98,44,-5,-23,-33,-12,4,-2,-7,-6,-0.724121,0.706055,0.759766,34.375,-33,53.1875,110,123,11
6,0,0,-1,-1,-1,0,-3,3,-0.156738,-0.587891,0.823242,2.75,1,1.6875,72,98,44,-4,-14,-24,-1,0,7,0,-1,-0.619141,0.943848,0.719727,43.625,-48.375,108.375,111,119,12
7,-1,-3,-2,1,0,-1,4,3,-0.145996,-0.553711,0.833984,2.1875,-1.9375,-0.125,72,98,44,3,0,4,-18,-3,-9,0,0,-0.441895,0.953125,0.724609,-4.875,-69.625,176.812,113,110,14
8,-2,1,-1,-1,0,1,-1,0,-0.150391,-0.568848,0.828125,0.9375,-2.125,-0.0625,72,98,45,1,-7,-8,45,9,1,2,-3,-0.324707,0.916016,0.741699,-14.1875,-72.6875,209.75,113,102,16
9,-5,-3,-4,0,1,0,-5,-2,-0.135742,-0.569336,0.828125,0.4375,-0.375,-0.9375,72,98,45,5,-1,-7,-7,-6,1,-7,0,-0.0522461,0.782715,0.73877,-48.5,-70.1875,234.438,112,89,19
10,-1,-2,-1,0,2,0,1,1,-0.142578,-0.590332,0.836914,-1.125,1.0625,-0.4375,72,98,44,-1,1,-2,22,26,-1,-11,-1,0.050293,0.660156,0.724609,-44.5,-60.5,241.062,111,81,22
