Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.18457,-0.780762,0.657227,-0.6875,-0.875,0.8125,65,100,44,0,0,0,0,0,0,0,0,-0.669922,0.298828,0.702637,-0.875,0.125,0,101,131,20
2,0,0,0,0,0,0,0,0,-0.190918,-0.796875,0.646484,-2.4375,-1.4375,1.375,65,100,44,0,0,0,0,0,0,0,0,-0.67041,0.299805,0.710938,-2,0.0625,-0.0625,101,131,20
3,-1,-1,0,2,1,1,2,2,-0.177246,-0.762695,0.657715,0.875,-0.4375,0.1875,64,100,44,1,2,-1,-1,-6,-2,0,1,-0.678711,0.234863,0.742676,0.625,-3.625,0.0625,101,131,20
4,-2,-2,-2,-2,-1,-1,-2,-3,-0.171387,-0.736816,0.64502,0.6875,2.5,1.125,65,100,44,-4,-1,-3,-15,-4,-4,-3,-4,-0.779297,0.0449219,0.779785,62.25,-9.375,18.9375,101,131,20
5,0,-2,-2,-2,0,-1,0,-1,-0.195312,-0.776367,0.646973,-3.75,3.6875,0.8125,64,100,44,5,13,27,-15,1,10,2,1,-0.777832,0.733887,0.6875,158.375,-72.4375,67.3125,107,127,21
6,-1,1,0,-1,-4,-1,-1,1,-0.198242,-0.788086,0.620605,-1.625,1.3125,0.25,64,100,44,3,2,1,5,-5,-11,-7,1,-0.773438,0.757812,0.779297,157.25,-101.375,77.5,110,122,21
7,0,0,-3,0,-1,-1,-2,0,-0.195312,-0.790527,0.633789,5.3125,-1.875,-0.125,64,100,44,11,54,12,-4,1,-1,6,-10,-0.664062,1.07568,1.01953,58.125,-127.562,167.812,112,111,21
8,1,-2,0,-2,0,0,0,-2,-0.183594,-0.771973,0.662109,6.6875,-3.0625,1,65,100,44,-12,-10,0,-4,0,-7,-4,-16,-0.378906,1.05273,0.811523,-18.9375,-137.5,233.375,113,97,22
9,-1,-2,-3,-1,-3,0,1,0,-0.197266,-0.752441,0.660645,2.5,2,1.625,65,100,44,5,0,-8,1,-3,-7,-4,-12,-0.0917969,0.841797,0.72998,-41.25,-134.75,267.25,112,86,24
10,-1,-2,0,1,-1,-1,-2,0,-0.206543,-0.760742,0.653809,0.625,1.5,0.375,65,100,44,32,0,5,5,-2,2,-1,4,0.177734,0.655273,0.625977,-47.9375,-122.438,279.875,111,74,26
11,-1,-2,0,-1,3,-1,-3,0,-0.192383,-0.771973,0.649902,-2.9375,-4.625,-0.375,65,100,44,0,-2,-11,-10,-2,-3,0,-7,0.371582,0.421875,0.483398,-99,-101.375,263.688,107,59,31
