Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.336914,-0.74707,0.618652,-0.0625,-0.125,0.5,64,109,54,0,0,0,0,0,0,0,0,-0.588379,0.568848,0.600098,-0.3125,0.5,-0.0625,111,125,54
2,0,0,0,0,0,0,0,0,-0.336426,-0.747559,0.61377,-0.4375,-0.4375,0.75,64,109,54,0,0,0,0,0,0,0,0,-0.586914,0.567383,0.603027,-0.8125,0.4375,-0.1875,111,125,54
3,-2,-2,-3,-2,-1,-2,1,1,-0.35791,-0.749023,0.619141,-2.5625,-2,-0.125,64,109,54,-1,-1,0,-3,-2,-2,2,0,-0.588867,0.561523,0.600098,0.0625,0.8125,-0.9375,111,125,54
4,-1,0,-1,-1,-1,-3,-1,-1,-0.32959,-0.717773,0.610352,-7.1875,-1.1875,-1.25,64,109,54,-6,-3,0,2,-5,-2,1,0,-0.614746,0.576172,0.624512,-0.75,2.8125,-2.6875,111,125,54
5,-2,-1,1,0,-1,-1,-1,0,-0.291016,-0.740723,0.628906,-3.75,5.25,-2.6875,64,108,54,-7,-31,-74,-77,-42,-14,-4,-1,-0.664551,0.498047,0.773438,14.9375,3.75,8,111,125,54
6,-1,-1,-1,-2,0,-2,-2,-1,-0.311523,-0.776855,0.599121,-8.3125,9.3125,3.9375,64,109,54,-10,-14,-16,2,-5,-1,52,6,-0.914551,1.18164,1.06836,49,-46.5625,73.3125,113,122,54
7,0,-2,0,-2,-2,-1,0,-1,-0.390625,-0.786621,0.553711,-1,2.5625,3.9375,64,109,54,-23,-24,-21,-32,-29,-7,-21,-2,-0.718262,1.2041,1.27588,-105.75,-145.688,117.375,111,116,54
8,-3,-3,0,0,-2,-2,-3,-2,-0.375977,-0.768066,0.589355,30.5,-15.8125,-5.875,64,109,54,-15,5,8,28,27,4,8,1,-0.195801,0.899414,1.09912,-9.8125,-219.438,164.312,109,100,53
9,-1,-2,-1,-1,-2,2,4,1,-0.337891,-0.71875,0.65625,26.5,-23.1875,-5.625,65,108,55,-9,2,-3,-21,17,6,-7,-15,-0.09375,0.701172,0.695312,-123.5,-205.938,139.812,107,90,53
10,-1,1,0,-1,-1,0,0,0,-0.285645,-0.681152,0.695312,1.3125,-11.6875,-1.625,65,107,55,46,7,0,3,-15,4,-7,8,0.0405273,0.301758,0.341309,-85.3125,-122.438,73.375,104,79,53
