Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.116699,-0.143555,1.00586,-0.5625,0.3125,0.4375,86,96,29,0,0,0,0,0,0,0,0,0.0458984,-0.0786133,1.0127,0.5625,0.3125,0.1875,88,87,105
2,0,0,0,0,0,0,0,0,-0.117188,-0.143066,1.00732,-0.5,-0.0625,0.25,86,96,29,0,0,0,0,0,0,0,0,0.0429688,-0.0717773,1.01953,-0.25,0.625,0.5625,88,87,105
3,1,0,-14,-42,-6,-2,-1,0,-0.118652,-0.128906,1.00732,1.375,-0.125,0.125,86,96,29,21,4,2,2,0,-3,-1,3,0.0395508,-0.0820312,1.01709,-0.3125,-0.125,0.875,88,87,105
4,-1,-8,-8,-4,-7,-1,-1,-1,-0.116699,-0.130371,1.00732,-0.4375,-0.75,-1.0625,86,96,29,9,4,0,-2,-2,-1,-1,-2,0.0380859,-0.0742188,1.02393,1.3125,0.125,0.75,88,87,105
5,-2,-2,-22,1,-1,-3,-4,-3,-0.123047,-0.115234,1.05859,-5.375,5.8125,-0.9375,86,96,29,-10,-3,1,-1,-1,1,-1,1,0.0336914,-0.0810547,1.03027,0.25,-0.4375,0.5,88,87,105
6,0,-6,-65,-42,-14,1,-1,-1,-0.162598,-0.200684,1.04639,-16.3125,5.75,3.75,85,97,29,-14,-2,-1,1,0,-1,0,-2,0.0439453,-0.0771484,1.02881,-0.1875,0.0625,-0.1875,88,87,105
7,1,-1,-4,4,2,2,0,-2,-0.154785,-0.118652,1.01416,14.0625,-4.875,4.25,86,96,29,5,-2,-2,0,-1,0,-2,-3,0.0234375,-0.0664062,1.03418,-2.25,-0.3125,-1.5,88,87,105
8,-2,0,12,1,-1,-12,-56,-15,-0.134277,-0.128418,1.01953,4.3125,-7.6875,7.1875,86,96,29,-1,5,9,-1,-3,-2,-1,2,-0.0102539,-0.150391,1.12842,-7.6875,-29.9375,-7.9375,87,87,105
9,1,-3,12,23,-3,-3,10,1,-0.123047,-0.142578,0.987793,9.5,-14.0625,10,86,96,29,-3,-3,-3,-16,-7,-2,-3,4,0.0849609,-0.0488281,1.10156,20.25,-62.4375,-21.3125,88,84,104
10,-2,2,-2,4,0,2,1,-3,-0.121582,-0.140137,0.953125,1.25,-10.5625,7.75,86,95,30,-3,2,11,-4,-3,-3,0,-2,0.125488,-0.129395,1.16699,3.0625,-77.3125,-32.3125,88,81,104
11,-1,-6,-15,-15,3,0,2,0,-0.0771484,-0.112305,0.985352,1.625,-7.8125,6.375,86,95,30,-1,-11,-17,-18,0,-1,0,-5,0.123047,-0.0327148,1.1167,16.3125,-107.438,-35,89,75,103
12,-2,-1,-8,55,14,1,-2,-2,-0.0551758,-0.10791,1.04297,-1,-11.875,6,86,94,30,-1,1,-1,-3,-3,-3,-2,-1,0.17627,0.0185547,1.07373,-1.4375,-141.875,-35.875,89,70,102
13,-2,-1,-12,18,1,-3,-3,-1,-0.0473633,-0.119629,1.03564,-1.125,-20.1875,6.8125,86,93,30,1,0,4,-7,-4,-2,-1,-1,0.416504,-0.0239258,0.931641,-5.5,-181.438,-43.375,89,60,101
14,3,15,8,-49,-7,2,0,0,-0.0375977,-0.139648,1.01367,1.5625,-21.6875,4.8125,86,92,31,8,4,1,0,3,1,2,-2,0.503418,0.0507812,0.781738,5.3125,-188,-38.5625,90,52,100
