timestamp,Pitch,Roll,Yaw
1573323256159115,0.115546,0.640764,-2.06894
1573323256181561,0.192931,0.642806,-2.05215
1573323256196200,0.270833,0.643221,-2.03497
1573323256218651,0.349438,0.644631,-2.01713
1573323256241106,0.426669,0.64964,-1.99788
1573323256256715,0.501174,0.656725,-1.9779
1573323256279161,0.571432,0.66712,-1.95529
1573323256301306,0.636945,0.681797,-1.92982
1573323256318875,0.697196,0.701404,-1.9022
1573323256338398,0.751605,0.726073,-1.87346
1573323256361822,0.800842,0.755469,-1.84071
1573323256376464,0.845666,0.789125,-1.80244
1573323256398909,0.881829,0.827663,-1.75894
1573323256421702,0.90985,0.866026,-1.71717
1573323256436362,0.932162,0.906282,-1.68048
1573323256458785,0.951308,0.950936,-1.64378
1573323256481237,0.966857,0.989904,-1.619
1573323256496851,0.976856,1.01756,-1.60807
1573323256518843,0.984376,1.02844,-1.60912
1573323256541292,0.990292,1.03282,-1.61344
1573323256555949,0.995328,1.04098,-1.61232
1573323256579350,0.999576,1.04467,-1.6088
1573323256601797,1.00452,1.04457,-1.60978
1573323256617470,1.007,1.04195,-1.61441
1573323256640833,1.00437,1.0449,-1.60739
1573323256661330,1.00259,1.05544,-1.5941
1573323256677920,1.0007,1.06234,-1.58647
1573323256698415,0.999317,1.05985,-1.58397
1573323256721847,1.00175,1.04684,-1.58879
1573323256737457,1.00689,1.02998,-1.59595
1573323256766740,1.0146,1.01728,-1.6003
1573323256781400,1.02528,1.01433,-1.5975
1573323256797970,1.03618,1.01071,-1.59486
1573323256818487,1.04563,1.00594,-1.59473
1573323256841889,1.05577,1.00506,-1.58959
1573323256857522,1.06573,1.0123,-1.57383
1573323256878978,1.07559,1.02469,-1.55138
1573323256901427,1.08507,1.0354,-1.53075
1573323256918016,1.09322,1.04314,-1.51654
1573323256938518,1.09685,1.05276,-1.50301
1573323256968791,1.09778,1.06832,-1.48514
1573323256979504,1.09466,1.08572,-1.46506
1573323256999045,1.08743,1.10247,-1.44718
1573323257021557,1.07705,1.11588,-1.43484
1573323257044905,1.06472,1.12776,-1.42685
1573323257059548,1.05087,1.13745,-1.42419
1573323257081984,1.03691,1.14361,-1.42597
1573323257099552,1.02615,1.1424,-1.43645
1573323257119071,1.01828,1.13391,-1.45395
1573323257141518,1.01385,1.12054,-1.477
1573323257159086,1.01287,1.10513,-1.50367
1573323257179584,1.01415,1.08443,-1.53302
1573323257202089,1.01813,1.06301,-1.5578
1573323257219599,1.0218,1.05197,-1.56981
1573323257239408,1.02216,1.05158,-1.56674
1573323257261566,1.02209,1.05128,-1.56403
1573323257279135,1.02167,1.04898,-1.56534
1573323257298655,1.01992,1.04641,-1.5687
1573323257317249,1.0189,1.03848,-1.57493
1573323257339828,1.02126,1.02322,-1.58572
1573323257359464,1.02525,1.00524,-1.59845
1573323257389531,1.0296,0.989561,-1.61151
1573323257399183,1.03341,0.976662,-1.62275
1573323257419681,1.03608,0.967335,-1.62828
1573323257441159,1.03876,0.959159,-1.63286
1573323257458724,1.03985,0.952378,-1.63592
1573323257479419,1.03976,0.946877,-1.63709
1573323257496783,1.03859,0.944777,-1.63634
1573323257533872,1.03798,0.943853,-1.63661
1573323257538757,1.03801,0.942367,-1.63969
1573323257556321,1.03517,0.932517,-1.64834
1573323257578772,1.03129,0.914888,-1.66476
1573323257602191,1.02701,0.896915,-1.68599
1573323257621826,1.02049,0.881706,-1.7062
1573323257639278,1.0112,0.869301,-1.72303
1573323257659775,0.999117,0.855365,-1.73953
1573323257681248,0.986201,0.840855,-1.75744
1573323257698814,0.972088,0.827737,-1.77665
1573323257720285,0.956294,0.814495,-1.79733
1573323257741758,0.937249,0.799381,-1.81953
1573323257759325,0.913116,0.782442,-1.84276
1573323257780114,0.880085,0.764576,-1.86907
1573323257801328,0.841284,0.750035,-1.89636
1573323257818861,0.796914,0.737021,-1.92323
1573323257840333,0.746591,0.723162,-1.94878
1573323257860828,0.692735,0.708068,-1.9728
1573323257879373,0.635933,0.694585,-1.9941
1573323257915726,0.576069,0.683083,-2.01253
1573323257921341,0.513881,0.673065,-2.03112
1573323257938911,0.448386,0.668636,-2.04831
1573323257961361,0.381532,0.668262,-2.06462
1573323257981937,0.315414,0.67053,-2.07913
1573323257999421,0.250528,0.669113,-2.09177
1573323258020892,0.187044,0.663117,-2.10411
1573323258042386,0.124272,0.660193,-2.11749
1573323258058410,0.0657475,0.660563,-2.13211
1573323258080427,0.00985191,0.660362,-2.14318
1573323258102331,-0.0423453,0.654926,-2.15232
1573323258118493,-0.0895846,0.649969,-2.16247
1573323258140941,-0.132374,0.650383,-2.17268
1573323258162766,-0.17049,0.652498,-2.18195
1573323258178336,-0.209247,0.656901,-2.1896
1573323258200679,-0.245199,0.659709,-2.19776
1573323258222115,-0.27784,0.663889,-2.20631
1573323258238542,-0.307598,0.670425,-2.21605
1573323258260991,-0.33504,0.676103,-2.22504
1573323258282670,-0.361004,0.679443,-2.23236
1573323258298187,-0.383639,0.682012,-2.23905
1573323258328333,-0.402439,0.686805,-2.24634
1573323258342004,-0.419366,0.692054,-2.25412
1573323258358589,-0.434807,0.696,-2.26166
1573323258381039,-0.448541,0.698825,-2.26848
1573323258402601,-0.460846,0.700639,-2.27468
1573323258418353,-0.47374,0.702973,-2.28129
1573323258440572,-0.486762,0.707308,-2.28809
1573323258462276,-0.499215,0.712904,-2.29492
1573323258478639,-0.511909,0.719232,-2.30178
1573323258501089,-0.524447,0.729123,-2.30972
1573323258522651,-0.532474,0.742216,-2.31632
1573323258538175,-0.534227,0.752358,-2.31943
1573323258561598,-0.533611,0.755428,-2.3199
1573323258582131,-0.533712,0.75435,-2.3203
1573323258598684,-0.535927,0.754773,-2.32115
1573323258621131,-0.540113,0.759229,-2.32245
1573323258641666,-0.545239,0.76706,-2.32406
1573323258658222,-0.550387,0.776322,-2.32564
1573323258680668,-0.554827,0.784655,-2.32723
1573323258702182,-0.558399,0.790658,-2.32803
1573323258717755,-0.561678,0.795023,-2.32859
1573323258741181,-0.564584,0.800045,-2.32946
1573323258761674,-0.566777,0.805127,-2.33011
1573323258778267,-0.568623,0.809519,-2.33069
1573323258800714,-0.570074,0.812987,-2.33147
1573323258822211,-0.571604,0.815781,-2.3324
1573323258838781,-0.572565,0.81782,-2.33341
1573323258861232,-0.573957,0.818928,-2.33434
1573323258883677,-0.575466,0.820522,-2.33553
1573323258898332,-0.577143,0.823337,-2.33699
1573323258920774,-0.578419,0.825821,-2.33859
1573323258943221,-0.579325,0.827148,-2.33965
1573323258958830,-0.579975,0.827684,-2.34054
1573323258981278,-0.581488,0.828117,-2.34176
1573323259003727,-0.583212,0.828939,-2.34324
1573323259017396,-0.584918,0.82982,-2.34435
1573323259040813,-0.585789,0.830502,-2.34553
1573323259063267,-0.587106,0.830395,-2.34648
1573323259077900,-0.588528,0.831246,-2.34784
1573323259101323,-0.589799,0.832467,-2.34908
1573323259123772,-0.590726,0.83292,-2.34989
1573323259137434,-0.591654,0.833375,-2.3507
1573323259160861,-0.592978,0.83455,-2.35176
