timestamp,x,y,z,w
1570179171103929,0.364136,-0.28064,-0.289734,0.839417
1570179171133883,0.363892,-0.280579,-0.289795,0.839539
1570179171149806,0.363586,-0.280457,-0.289856,0.839722
1570179171164865,0.363037,-0.280151,-0.290039,0.839966
1570179171186745,0.362366,-0.279846,-0.290161,0.840332
1570179171209653,0.361694,-0.279541,-0.290283,0.840637
1570179171255528,0.361145,-0.279114,-0.290527,0.841003
1570179171257521,0.360596,-0.278748,-0.29071,0.841248
1570179171269491,0.360168,-0.278442,-0.290894,0.841492
1570179171287571,0.35968,-0.278137,-0.291016,0.841736
1570179171316363,0.359253,-0.277893,-0.291138,0.84198
1570179171337359,0.358948,-0.27771,-0.291138,0.842163
1570179171381191,0.358704,-0.277527,-0.291199,0.842285
1570179171390194,0.358459,-0.277466,-0.291138,0.842468
1570179171391163,0.358154,-0.277283,-0.291077,0.842651
1570179171405127,0.357727,-0.277161,-0.291077,0.842896
1570179171426100,0.3573,-0.276978,-0.291077,0.84314
1570179171455990,0.356873,-0.276794,-0.291138,0.843323
1570179171466747,0.356506,-0.276672,-0.291138,0.843506
1570179171485911,0.356262,-0.276489,-0.291199,0.843689
1570179171508847,0.356018,-0.276428,-0.29126,0.84375
1570179171526801,0.356018,-0.276428,-0.29126,0.84375
1570179171545748,0.356018,-0.276428,-0.29126,0.843811
1570179171568688,0.355896,-0.276306,-0.291321,0.843872
1570179171586639,0.355896,-0.276306,-0.291321,0.843872
1570179171605589,0.355896,-0.276245,-0.291321,0.843872
1570179171628527,0.355713,-0.276123,-0.291382,0.843994
1570179171646481,0.355713,-0.276062,-0.291382,0.843994
1570179171666100,0.355652,-0.276062,-0.291382,0.843994
1570179171688401,0.355652,-0.276062,-0.291382,0.843994
1570179171706320,0.355652,-0.276062,-0.291382,0.843994
1570179171726266,0.355652,-0.276062,-0.291382,0.843994
1570179171748206,0.355408,-0.276001,-0.291443,0.844116
1570179171766360,0.355042,-0.275879,-0.291626,0.844238
1570179171793086,0.355042,-0.275879,-0.291626,0.844238
1570179171808051,0.355042,-0.275879,-0.291626,0.844238
1570179171825999,0.355042,-0.275818,-0.291626,0.844238
1570179171846943,0.355042,-0.275818,-0.291626,0.844299
1570179171870879,0.355042,-0.275818,-0.291626,0.844299
1570179171886836,0.355042,-0.275818,-0.291626,0.844299
1570179171907780,0.35498,-0.275818,-0.291626,0.844299
1570179171928724,0.35498,-0.275818,-0.291626,0.844299
1570179171946708,0.35498,-0.275818,-0.291626,0.844299
1570179171974691,0.35498,-0.275818,-0.291626,0.844299
1570179171988565,0.35498,-0.275818,-0.291626,0.844299
1570179172006516,0.354675,-0.275635,-0.291748,0.844421
1570179172027460,0.354431,-0.275513,-0.29187,0.844543
1570179172048430,0.354431,-0.275513,-0.29187,0.844543
1570179172066356,0.354492,-0.275574,-0.291748,0.844543
1570179172087323,0.354675,-0.275696,-0.291687,0.844421
1570179172116222,0.354675,-0.275696,-0.291687,0.844421
1570179172126196,0.354675,-0.275696,-0.291687,0.844421
1570179172147141,0.354675,-0.275818,-0.291504,0.844421
1570179172168085,0.354675,-0.275818,-0.291504,0.844482
1570179172186444,0.354675,-0.275818,-0.291504,0.844482
1570179172206980,0.354858,-0.27594,-0.291382,0.844421
1570179172228921,0.354919,-0.276062,-0.29126,0.84436
1570179172246360,0.354919,-0.276062,-0.29126,0.84436
1570179172273804,0.354919,-0.276062,-0.29126,0.84436
1570179172288761,0.354919,-0.276062,-0.29126,0.84436
1570179172306714,0.354919,-0.276062,-0.29126,0.84436
1570179172328655,0.354919,-0.276062,-0.29126,0.84436
1570179172355583,0.354919,-0.276001,-0.29126,0.84436
1570179172371576,0.354919,-0.276062,-0.29126,0.84436
1570179172388362,0.354919,-0.276001,-0.29126,0.84436
1570179172410437,0.354919,-0.276001,-0.29126,0.84436
1570179172431802,0.354919,-0.276001,-0.29126,0.84436
1570179172448383,0.35498,-0.276123,-0.291077,0.84436
1570179172470277,0.355103,-0.276306,-0.290894,0.84436
1570179172491220,0.355042,-0.276306,-0.290894,0.84436
1570179172508317,0.355042,-0.276306,-0.290894,0.84436
1570179172530116,0.355042,-0.276306,-0.290894,0.84436
1570179172552058,0.355103,-0.276367,-0.290833,0.84436
1570179172568015,0.355103,-0.276306,-0.290833,0.84436
1570179172590955,0.355103,-0.276306,-0.290833,0.84436
1570179172611900,0.355103,-0.276306,-0.290833,0.84436
1570179172627855,0.355103,-0.276306,-0.290833,0.84436
1570179172650794,0.355103,-0.276367,-0.290833,0.84436
1570179172671875,0.355103,-0.276367,-0.290833,0.84436
1570179172688036,0.355103,-0.276367,-0.290833,0.84436
1570179172710634,0.355103,-0.276367,-0.290833,0.84436
1570179172732575,0.355286,-0.276489,-0.29071,0.844238
1570179172747534,0.35553,-0.276611,-0.290588,0.844177
1570179172770474,0.355713,-0.276672,-0.290527,0.844116
1570179172793413,0.355713,-0.276672,-0.290527,0.844116
1570179172807467,0.355713,-0.276672,-0.290527,0.844116
1570179172830314,0.355713,-0.276672,-0.290527,0.844116
1570179172853024,0.355713,-0.276733,-0.290527,0.844116
1570179172866834,0.355713,-0.276733,-0.290527,0.844116
1570179172890744,0.355713,-0.276733,-0.290527,0.844116
1570179172912730,0.355713,-0.276733,-0.290527,0.844116
1570179172927644,0.355652,-0.276733,-0.290527,0.844116
1570179172950583,0.355652,-0.276733,-0.290527,0.844116
1570179172972525,0.355774,-0.276733,-0.290405,0.844055
1570179172987485,0.355957,-0.277039,-0.290222,0.843994
1570179173010522,0.356201,-0.277222,-0.2901,0.843872
1570179173033362,0.356384,-0.277344,-0.290039,0.84375
1570179173047325,0.356384,-0.277344,-0.289978,0.84375
1570179173071323,0.356506,-0.277527,-0.289917,0.843689
1570179173093202,0.356506,-0.277527,-0.289917,0.843689
1570179173107206,0.356689,-0.277649,-0.289795,0.843567
1570179173130268,0.356812,-0.277832,-0.289673,0.843506
1570179173153042,0.357056,-0.277893,-0.289551,0.843445
1570179173173987,0.357178,-0.278015,-0.289429,0.843384
1570179173191070,0.357178,-0.278015,-0.289429,0.843384
1570179173212882,0.357178,-0.278015,-0.289429,0.843384
1570179173233830,0.357178,-0.278015,-0.289429,0.843384
1570179173250786,0.357361,-0.278137,-0.289429,0.843262
1570179173272727,0.357361,-0.278137,-0.289429,0.843262
1570179173294707,0.357422,-0.278137,-0.289429,0.843262
1570179173310938,0.357422,-0.278137,-0.289429,0.843262
1570179173333561,0.357422,-0.278137,-0.289429,0.843262
1570179173354505,0.357422,-0.278137,-0.289429,0.843262
1570179173370867,0.357361,-0.278198,-0.289429,0.843262
1570179173393852,0.357361,-0.278198,-0.289429,0.843262
1570179173414352,0.357361,-0.278198,-0.289429,0.843262
1570179173430497,0.357361,-0.278198,-0.289429,0.843262
1570179173453242,0.357178,-0.278015,-0.289551,0.843384
1570179173474291,0.356995,-0.277832,-0.289612,0.843445
1570179173491140,0.356995,-0.277832,-0.289612,0.843445
1570179173513081,0.356995,-0.277832,-0.289612,0.843506
