Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0664062,-0.780762,0.661133,1.9375,-1.8125,-0.375,64,93,122,0,0,0,0,0,0,0,0,-0.154297,0.25293,0.971191,0.75,-0.125,0.25,97,98,146
2,0,0,0,0,0,0,0,0,-0.0625,-0.780273,0.665527,0.125,-0.5,0.6875,64,93,122,0,0,0,0,0,0,0,0,-0.159668,0.246094,0.980957,-0.25,0,0.125,97,98,146
3,-2,-2,-1,0,-1,0,-1,-3,-0.0712891,-0.782227,0.655273,-1.6875,1.8125,3,64,94,122,1,4,9,11,10,1,1,-1,-0.143066,0.259277,1.01807,0.4375,2.375,1.0625,97,98,146
4,-2,-1,-3,-1,-3,-1,-1,-1,-0.0795898,-0.791016,0.649414,-0.3125,-1.1875,-0.25,64,94,122,-1,0,3,11,-5,12,1,-1,-0.159668,0.293457,0.996094,0.6875,11.75,12.625,97,99,146
5,0,-1,-2,0,-2,-2,-1,-1,-0.0834961,-0.785156,0.642578,-0.5625,-1.0625,-0.8125,64,94,122,3,4,6,20,-2,1,2,7,-0.0688477,0.313477,0.985352,5,13,25.75,97,99,147
6,-1,-2,-1,-1,-2,0,-3,1,-0.0761719,-0.791992,0.644531,-0.6875,-1.3125,-2.25,64,94,122,6,5,1,1,16,-4,-1,1,-0.027832,0.433105,1.04639,43.1875,-3.75,61.125,99,98,148
7,0,-1,-1,-1,0,-1,-2,0,-0.0776367,-0.791016,0.647461,-0.125,-1.6875,-3,64,93,122,4,2,-1,-21,-37,-4,-9,7,0.0571289,0.439453,1.04004,63,-18.0625,98.8125,101,94,150
8,0,-1,-2,1,-1,0,-1,-2,-0.0761719,-0.791992,0.645996,0.1875,-1.5625,-2.6875,64,93,122,-8,3,-2,-9,-20,-3,-2,-15,0.100586,0.49707,1.01562,84.6875,-22.375,123.812,102,92,152
9,-1,1,-2,-2,0,-3,0,1,-0.0717773,-0.793945,0.649902,-0.1875,-0.375,-1.5625,64,93,122,-2,-5,-5,-3,-19,3,5,-1,0.143555,0.581543,0.95752,79.25,-26.875,143.938,105,86,156
10,-1,-1,-1,-2,1,-2,-2,-1,-0.0678711,-0.79834,0.637695,-0.5625,-0.3125,-0.9375,64,93,122,-5,-8,-4,-20,-23,-7,-9,5,0.175781,0.646973,0.915039,63.125,-22.9375,156.062,106,82,158
