Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.584473,-0.249512,0.458496,61.1875,-28.125,-119.75,81,41,103,0,0,0,0,0,0,0,0,0.280762,0.356934,0.908691,-32.4375,-136.562,129.812,99,72,153
2,0,0,0,0,0,0,0,0,0.648926,-0.14209,0.443359,48.875,-22.6875,-110.562,84,39,100,0,0,0,0,0,0,0,0,0.398438,0.256348,0.860352,-56.1875,-133.562,122.5,97,66,155
3,0,0,0,0,0,0,0,0,0.681152,-0.0297852,0.482422,26.625,-11.25,-93.6875,87,38,97,1,-3,-2,-2,-1,-4,-4,-1,0.49707,0.196289,0.72168,-73.125,-124.812,114.188,94,57,158
4,-4,-4,-1,2,-1,3,13,20,0.703613,0.00390625,0.487305,2.625,2.375,-70.9375,90,37,93,0,3,3,-2,-1,-3,0,0,0.568359,0.0361328,0.678223,-68.3125,-113.875,96.4375,90,49,161
5,-1,-3,-5,-4,4,9,-56,-16,0.722168,0.0683594,0.548828,-15.9375,16.375,-54.25,92,38,90,-2,0,-3,-1,3,-1,20,1,0.583984,0.00878906,0.640625,-64.1875,-108,93.1875,89,47,162
6,-4,30,1,-5,-10,-6,-101,4,0.720703,0.0991211,0.574219,-21.9375,21.625,-45.25,93,39,89,21,10,-4,-4,1,5,-5,-5,0.706543,-0.215332,0.508301,-32.8125,-60.75,63.5,80,39,170
7,18,20,0,-13,-22,-25,-54,28,0.706543,0.0136719,0.697754,-22.375,25.0625,-3.5625,92,41,88,26,21,2,-4,-3,2,8,24,0.725586,-0.257324,0.508301,-10.625,-46.8125,57.25,78,38,172
8,12,5,6,-1,1,15,-11,-3,0.734375,0.000488281,0.727539,-8.8125,19.25,-10.25,92,43,88,-11,-2,3,-2,-3,5,4,3,0.703125,-0.272949,0.507812,30.4375,-2,59.875,74,39,178
9,-1,18,-2,-33,-15,-13,-32,-12,0.718262,0.118164,0.73291,1.8125,10.0625,-9.3125,92,44,88,-9,-10,-4,-1,-6,-10,-3,-12,0.663086,-0.34082,0.589844,23.5,9.5625,7.625,74,41,0
10,-1,-3,2,50,28,16,4,-7,0.69043,0.0488281,0.72998,4.625,0.125,-2.125,93,44,88,-13,-13,-3,-5,-28,1,-3,-9,0.724609,-0.329102,0.592773,9.4375,4,6.625,74,42,0
