Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0874023,-0.830566,0.588379,1.6875,4,3.0625,62,94,125,0,0,0,0,0,0,0,0,-0.188965,0.318848,0.95166,0.25,0.3125,-0.25,99,100,153
2,0,0,0,0,0,0,0,0,-0.114746,-0.827148,0.580566,4.25,2.5625,3.875,62,94,125,0,0,0,0,0,0,0,0,-0.192383,0.320312,0.949707,0.25,0.375,-0.1875,99,100,153
3,-1,-2,-2,0,-5,-1,-1,-1,-0.0991211,-0.817871,0.596191,-1.5625,0.4375,-0.8125,62,94,125,0,0,0,0,0,0,0,0,-0.193848,0.320312,0.950195,-0.1875,0.5,-0.1875,99,100,153
4,-2,-3,-4,-5,-16,-5,-3,-1,-0.0893555,-0.828125,0.585938,-1.375,-0.75,-1.625,62,94,125,-1,-4,0,-15,1,-19,1,2,-0.193359,0.322266,0.997559,0.375,13,7.375,99,100,154
5,-1,-1,0,-2,-3,-3,-1,-1,-0.090332,-0.809082,0.585449,-1.4375,-1.1875,-2.1875,62,94,125,-1,-2,-8,-10,5,-2,-2,-1,-0.318359,0.281738,1.0083,10.4375,11.3125,26.3125,99,101,154
6,-1,-2,-3,-7,-14,-4,1,-2,-0.081543,-0.839844,0.601562,-1.6875,-1.3125,-1.125,62,94,125,-13,-15,-2,9,-3,14,0,-4,-0.318359,0.281738,1.0083,10.4375,11.3125,26.3125,99,101,154
7,-1,0,-3,-1,0,0,-1,-1,-0.0878906,-0.831543,0.587891,-4.4375,-0.1875,-0.9375,62,94,125,-6,-18,-11,0,3,11,2,1,-0.100098,0.464844,1.06836,44,-25,116.125,101,98,157
8,-1,-1,0,0,-2,-2,-2,-1,-0.0830078,-0.834961,0.575684,-2.5,-0.6875,-0.3125,62,94,125,4,12,2,-8,-37,-6,-2,6,0.112305,0.536133,0.916504,89.625,-37.5625,177.938,104,92,161
9,-1,-3,-1,0,0,-4,1,-2,-0.0834961,-0.850098,0.583984,-1.9375,-0.9375,-0.5625,62,94,125,-19,-30,1,4,-2,0,-3,-4,0.21875,0.433594,0.820801,47.625,-18.125,197.875,106,85,166
10,-1,1,-1,-1,0,-1,0,-2,-0.0795898,-0.85791,0.592773,2,1,-0.25,62,94,125,5,37,-1,7,-3,-8,-5,-2,0.271973,0.386719,0.772949,57,3.625,196.25,106,80,169
11,-1,-3,-1,-4,-4,-1,-1,-1,-0.0932617,-0.824219,0.57666,2.5,1.3125,-0.5,62,94,125,21,-41,-8,2,-7,-7,-3,1,0.191895,0.563477,0.731934,47.125,25.1875,170.188,107,75,174
12,0,-1,1,1,1,-1,0,-2,-0.0913086,-0.851074,0.572754,1.375,0.25,-2,62,94,125,3,43,9,4,5,-8,-13,0,0.132812,0.448242,0.759766,29.3125,32.0625,129.312,107,73,177
13,-3,0,-2,-2,-1,3,1,0,-0.0961914,-0.82959,0.57373,-0.375,-3.75,-1.75,62,94,125,16,9,-16,-10,-2,5,1,7,0.214844,0.622559,0.887207,2.125,-0.0625,2.875,107,73,1
14,-1,-2,-2,-1,1,1,0,-2,-0.081543,-0.824219,0.586426,-0.375,2.3125,2.0625,62,94,126,-11,-7,-5,-10,8,-4,-5,2,0.295898,0.661621,0.913086,-19.5,-19.0625,1.625,107,73,0
15,0,-2,1,-1,1,-1,-1,-2,-0.09375,-0.819336,0.57373,-1.8125,0.5,1.8125,62,94,126,-10,-44,1,-3,-6,-3,-5,-1,0.599609,0.438965,0.820312,-51.625,-23.4375,46.625,105,70,1
16,0,1,1,1,0,3,-1,-1,-0.0800781,-0.82959,0.581543,-2.375,-1.75,0.0625,62,94,126,1,1,-9,-15,-9,-13,-6,-1,0.636719,0.334961,0.753906,-43.1875,-12,73.8125,104,67,2
17,-2,0,-1,-1,-1,1,0,-1,-0.0874023,-0.830078,0.585449,-1.9375,-1.375,-1.375,62,94,126,5,2,6,7,17,-10,-1,-3,0.595703,0.174805,0.724609,-24.75,19,84.9375,101,64,5
18,-1,-1,0,1,-2,0,-1,-3,-0.0839844,-0.841309,0.580078,-3.25,-0.9375,-1.375,62,94,126,2,-6,-4,-2,18,10,1,-4,0.551758,0.243164,0.764648,-5.9375,37.1875,90.3125,100,64,7
19,-2,0,-1,-1,-2,-1,-1,-2,-0.0766602,-0.842285,0.57373,-2.8125,-0.875,-2.5,62,94,126,13,-5,-6,-6,-14,-14,1,-1,0.44873,0.195312,0.768066,2.625,53.25,86.9375,99,64,10
20,-1,0,-2,-2,0,-1,1,-2,-0.09375,-0.849609,0.582031,-2.25,-1.6875,-2.4375,62,94,126,6,0,0,-4,-9,-10,1,0,0.297363,0.269531,0.773438,14.25,64.75,51.5,98,66,13
21,-1,-1,-2,-3,-3,0,-3,-1,-0.0761719,-0.843262,0.57959,0.3125,-0.5,-1.1875,62,94,126,5,7,4,3,1,8,-2,3,0.178711,0.266113,0.791992,9.4375,62.8125,12.125,98,69,14
22,-1,-1,1,1,1,-2,-1,-2,-0.074707,-0.851562,0.576172,3.75,0.25,-2.0625,62,94,126,-2,-8,-4,-5,-9,-7,3,-5,0.0952148,0.260742,0.799805,14.5625,65.75,-26.6875,98,73,14
23,-1,-1,-1,1,6,0,1,0,-0.0712891,-0.84375,0.580078,2.375,0.5,-2,62,94,125,18,8,6,2,-1,-10,0,4,-0.0532227,0.394531,0.836914,32.625,57.6875,-53.625,99,77,13
24,-2,-1,0,-1,-1,0,0,-2,-0.0717773,-0.839844,0.578125,2.375,0.3125,-0.8125,62,93,125,-2,-40,-2,-3,2,5,-1,3,-0.158691,0.429199,0.878418,33.6875,51.3125,-81,100,82,12
25,-2,-2,-1,-5,-5,-2,0,-2,-0.0693359,-0.835449,0.583984,2.125,-0.25,-0.125,62,93,125,-4,5,-6,-1,-11,5,1,-2,-0.34375,0.54834,0.921875,37.9375,34.6875,-85.75,102,86,11
26,-1,-2,-1,-3,0,1,2,0,-0.0766602,-0.833984,0.59375,1.4375,-0.0625,-0.1875,62,93,125,4,0,4,2,-1,4,-3,-4,-0.296875,0.654785,0.942871,61.125,5.25,-79.5,103,91,9
27,-1,-2,-2,-4,-3,-2,-2,-1,-0.0727539,-0.834473,0.592773,1.625,0.8125,1.5625,62,94,125,-3,-20,-3,1,-3,0,-2,1,0.0522461,0.689941,0.959473,27.3125,-65.0625,-81.75,106,92,3
28,-2,-2,0,0,0,0,-1,-2,-0.0727539,-0.837891,0.586426,0.6875,0.9375,2.3125,62,94,125,-18,-16,1,2,-6,0,-3,-1,0.21582,0.678711,0.944824,8,-59.125,-39.5625,107,90,1
29,-1,-1,-3,-1,-4,-1,2,-3,-0.0810547,-0.821777,0.586914,0.4375,0.5625,3.3125,62,94,125,-3,24,13,3,9,-12,-7,-2,0.350098,0.560547,0.908203,-12.3125,-53.9375,2.375,106,86,179
30,-3,-3,-1,1,-1,0,-2,-1,-0.0761719,-0.824707,0.583984,0.1875,0.4375,1.5625,62,94,126,-1,27,9,3,10,-3,-5,-8,0.429199,0.441406,0.896484,-33.625,-55.375,22.3125,106,83,179
