Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0512695,-0.86084,0.702637,-4.5,7,-2.0625,62,93,123,0,0,0,0,0,0,0,0,-0.204102,0.321777,0.945801,0.3125,0,0.0625,99,101,156
2,0,0,0,0,0,0,0,0,-0.0727539,-0.915527,0.692871,1.0625,6.6875,-2.5,62,93,123,0,0,0,0,0,0,0,0,-0.208008,0.322754,0.95166,-0.125,0,-0.0625,99,101,156
3,2,6,0,-21,-3,-4,-1,1,0.0493164,-0.852539,0.699707,-5.5625,9.0625,-25.0625,62,92,122,2,-4,-5,-11,-6,4,0,0,-0.194824,0.313477,0.976562,-2.875,3,2.375,99,101,156
4,-3,0,-1,2,5,4,-1,-1,0.259277,-0.98291,0.696289,-3.25,9.8125,-41.9375,62,91,122,-2,0,11,4,-31,-6,-2,1,-0.21582,0.291504,1.05127,-9.125,14.875,8.0625,99,101,156
5,14,46,12,3,-17,-3,2,4,0.166992,-0.84668,0.741211,47.125,8.25,-88.8125,64,86,120,-4,-5,-8,0,13,2,-2,0,-0.200684,0.264648,0.952637,-24.3125,11.5625,4.3125,98,102,156
6,-13,-29,-11,0,28,8,4,5,0.147949,-0.880371,0.75293,7.9375,5.75,-106.312,64,83,118,-13,1,3,1,3,-18,-95,-20,-0.109375,0.437988,1.1626,-32.75,-8.25,33,98,101,157
7,-5,-10,6,0,2,0,-6,-10,0.241211,-0.97998,0.724121,5.5,16.9375,-126.375,65,79,117,8,4,8,16,5,5,45,3,-0.0620117,0.283691,1.16895,-1.5,-49.125,63.875,98,97,158
8,-9,15,1,7,-9,-2,-26,-63,0.265137,-0.849609,0.618652,-3,34.75,-144.688,65,74,113,11,2,-3,1,1,5,32,0,0.0195312,0.328613,1.18066,-39.4375,-74.8125,89.875,97,92,160
9,3,1,-5,-4,0,-7,-19,-47,0.177734,-0.816895,0.606934,-1.6875,39.875,-150.938,67,70,109,-7,2,5,1,-2,1,-3,0,0.0727539,0.311523,1.13281,-32.625,-77,114.188,96,88,161
10,4,14,2,-5,-7,0,1,4,0.343262,-0.623047,0.559082,-11.5625,45.1875,-137.5,68,67,106,0,3,4,1,-2,-7,-5,-4,0.131836,0.359863,1.11719,-67.25,-83.1875,128.062,95,84,164
11,1,-4,1,-4,3,0,0,5,0.310547,-0.619141,0.505371,-33.1875,53.125,-109.875,68,64,102,3,-2,-1,-4,-1,1,-5,-2,0.232422,0.157227,1.05127,-69.1875,-84.6875,136.812,92,77,167
12,11,10,-1,2,10,7,2,12,0.266113,-0.586914,0.522461,-32.375,53.4375,-86.375,68,64,100,-1,4,3,4,-2,-3,-9,1,0.292969,0.14209,1.01123,-86,-80.1875,138.875,90,74,170
13,14,7,0,17,28,8,2,1,0.256348,-0.449219,0.509277,-64.25,47.3125,-52.0625,68,64,97,1,3,2,2,5,3,5,5,0.300293,-0.0322266,0.910156,-91.1875,-67.5,125.438,86,70,174
14,-6,-5,-14,-35,-68,-20,-8,-6,0.211426,-0.712891,0.520508,-85.9375,34.5625,-36.875,67,64,96,-20,-12,-1,11,0,0,-8,-2,0.293945,-0.0996094,0.869629,-87.0625,-57.0625,115.812,83,68,177
15,-9,2,-6,0,8,0,-9,-13,0.285645,-0.544434,0.584961,27.8125,-3.25,-6.3125,67,64,96,14,14,-12,-1,-2,-10,-3,-6,0.243652,-0.203613,0.839844,-98.5,-44.875,93.5625,79,67,0
16,2,1,1,4,10,0,-2,3,0.356445,-0.69873,0.635742,-12,-5.25,7.3125,67,64,96,-9,2,-2,-8,-18,0,12,5,0.187988,-0.330566,0.783203,-137.438,-45.5625,66.375,74,67,3
17,0,0,-1,-7,-10,-6,-6,-3,0.409668,-0.616211,0.601562,3.0625,-6.1875,11.125,67,65,96,-8,3,6,11,-4,-2,6,-6,0.20752,-0.631836,0.706055,-78.6875,-21.5,59,72,68,5
18,-4,-4,-2,-2,-4,-5,-5,-6,0.476074,-0.677734,0.658203,-3.4375,-1.625,9.875,66,65,96,-7,-8,5,4,3,34,-1,-6,0.171875,-0.472656,0.680176,-35.25,2.1875,30.1875,71,70,6
19,3,3,-1,-4,-15,-4,-3,-3,0.506836,-0.712402,0.685547,2.125,3.875,6.875,66,65,97,-34,-7,4,9,-8,3,-3,-23,0.204102,-0.583984,0.684082,-9.6875,14.6875,16.9375,70,71,6
20,4,3,-2,1,4,0,-2,-4,0.476562,-0.757812,0.706055,14.5625,6.9375,-2.25,67,65,96,16,14,7,0,5,-6,6,11,0.236328,-0.529297,0.739746,0.4375,20.0625,3.1875,70,72,6
21,-6,-6,-1,0,-3,-1,0,-2,0.418945,-0.714355,0.677734,24.1875,1.75,-9.9375,67,65,96,13,-1,-1,-5,3,11,0,11,0.289551,-0.600586,0.762695,-8.625,15.75,-3.0625,70,73,6
22,1,3,-1,1,4,-1,-7,4,0.36377,-0.728516,0.563965,51.5,-4.5,-18.8125,68,65,96,1,3,2,-12,-19,16,3,5,0.32959,-0.650391,0.818359,3.9375,14.625,0.1875,71,73,5
23,6,1,-1,3,8,8,15,16,0.324219,-0.646484,0.520508,102.812,-6.9375,-19.375,70,64,96,-9,-2,1,-2,-9,-1,-6,-14,0.324707,-0.665039,0.833496,10.9375,12.625,0.875,71,74,5
24,-11,-18,-6,-23,-47,-8,-3,-5,0.34375,-0.291504,0.591309,234.25,-4.125,14.0625,75,64,96,-4,2,2,6,1,15,-3,-2,0.26123,-0.591797,0.77832,40.6875,8.0625,-4,72,74,5
25,-8,7,-4,-14,-31,-21,-22,-10,0.429688,-0.15918,0.834961,285.625,-1.625,67.3125,81,64,97,-1,2,-2,-5,-1,14,6,-6,0.201172,-0.529785,0.712402,72,5.5,-9.625,73,74,5
26,-3,-3,4,17,3,5,-8,-2,0.475586,0.144043,0.924805,141.062,-8.5625,57.5625,86,65,99,-6,-1,3,2,-5,50,4,3,0.173828,-0.418945,0.616211,147.125,17.75,-6.25,76,74,4
27,-2,-9,1,13,10,5,-3,-1,0.387695,-0.222656,1.08203,-63.625,14.6875,25.8125,85,66,100,-8,-7,-14,-4,-1,-29,-4,-1,0.242188,-0.23291,0.566406,226.875,55.0625,-3.1875,82,77,4
28,5,8,-10,4,16,7,4,-1,0.52002,-0.421387,1.08984,84.125,10.8125,41.125,85,66,101,28,4,-4,-10,-6,-1,0,28,0.13623,-0.0664062,0.688965,233.375,74.0625,-11.6875,87,79,3
29,-9,-5,-5,-8,-7,-5,-8,-6,0.506836,0.0703125,0.968262,49.0625,5.5,11.0625,87,67,102,2,-6,-3,-1,-5,-3,-2,-7,0.116699,0.0766602,1.10107,213.812,73,-11.625,94,84,3
30,2,-6,-4,-4,14,9,11,3,0.422852,-0.0996094,0.912598,22.6875,-3.3125,-7.9375,87,66,101,-5,-7,2,11,7,14,5,-4,0.0976562,0.657227,1.16553,144.812,42.25,-2.9375,97,86,3
31,0,-10,-3,2,7,8,6,0,0.401855,-0.0131836,0.835938,4.375,-8.125,-7.125,88,66,101,1,-1,-5,-1,4,2,-6,-8,0.0961914,0.327148,1.30029,68.75,7.25,10.375,99,87,3
