Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.17334,-0.991211,0.478516,-72.75,52.4375,-102.062,58,84,117,0,0,0,0,0,0,0,0,-0.183594,0.299316,1.00439,-19.4375,7.3125,9,99,101,138
2,0,0,0,0,0,0,0,0,0.20752,-0.950195,0.418945,-85.625,57.875,-105.375,58,82,116,0,0,0,0,0,0,0,0,-0.157715,0.318359,0.917969,-23.6875,8.5,11.375,99,101,138
3,-3,-2,-14,-8,7,-4,0,-3,0.175781,-1.0293,0.250977,-37.625,67.5625,-94.0625,54,76,111,0,-4,2,16,25,-1,6,-2,-0.114746,0.416992,0.886719,5.5,11.75,23.0625,99,101,139
4,-4,-9,-13,0,2,1,-6,-3,0.179688,-0.981445,0.210449,-13.3125,65.125,-84.125,54,74,109,23,7,3,6,3,6,41,0,-0.0864258,0.398926,1.01123,-32.125,-2.3125,50.1875,99,100,140
5,0,1,-1,5,-6,2,-8,0,0.132324,-0.900879,0.268555,-6.5,54.125,-71.5625,55,71,106,2,4,-1,-2,-3,8,34,5,-0.100586,0.344238,1.06445,18.125,-6.875,86.25,99,98,142
6,-3,0,5,-4,0,-5,5,-2,0.123535,-0.92334,0.277832,-14.0625,47.5,-60.4375,55,70,105,56,16,-2,-5,-1,-3,5,9,0.0463867,0.311035,1.06152,53,-11.9375,117,101,94,145
7,-3,-6,-7,-15,-22,-2,1,-4,0.106934,-0.856445,0.342285,-9.8125,35.5625,-40.9375,55,69,103,-31,-27,-8,6,-10,1,37,1,0.0732422,0.477051,0.94043,66.5625,-1.625,132.812,102,92,147
8,-1,-4,-8,-2,6,7,15,8,0.125488,-0.833008,0.353516,-15.0625,34.5625,-30.125,55,69,102,-12,3,-5,-6,-2,11,14,7,0.0820312,0.521484,0.962891,10.0625,9.125,149,103,89,151
9,2,10,23,-4,15,5,-3,-1,0.165039,-0.906738,0.396484,-17.25,16.75,-19.25,55,69,101,-38,-33,-6,-7,-5,-5,-38,2,0.138184,0.554199,0.948242,-3.25,-4,139.125,103,85,155
10,-3,-6,-4,3,3,-3,-4,-1,0.276367,-0.893066,0.400879,-5.5,-0.6875,-13.6875,55,69,101,-27,-27,-8,-2,-9,-8,-40,-16,0.140625,0.447754,0.928711,-19.5625,-1.4375,130.562,102,82,158
11,-1,1,0,1,0,1,-1,0,0.354492,-0.895508,0.361816,-2.375,1.5625,-10.75,55,69,101,-28,-18,-5,-2,0,-3,-5,16,0.139648,0.526367,0.898438,-16.6875,1.5,127.75,102,80,160
12,-1,-3,-5,-2,-3,-4,-21,-4,0.410645,-0.958008,0.340332,-4.875,5.625,-15.625,55,68,100,-35,-13,1,5,2,-6,-11,-5,0.17334,0.354492,0.908203,-26.5,-5.5625,102.25,100,77,163
13,-1,-1,-4,-4,-5,7,26,10,0.452148,-0.827148,0.308105,10.6875,13,-20.1875,55,67,100,-16,-13,-7,-15,1,0,-17,-20,0.115723,0.303223,0.897949,-40.5625,-7.25,76.0625,99,75,165
14,-28,2,4,-2,-9,-15,-40,-19,0.354004,-0.907227,0.318848,-15.4375,7.875,-2.375,55,67,100,-3,2,-1,-26,-5,-2,26,19,0.0864258,0.301758,0.867676,-35.6875,-2.6875,62.3125,98,75,167
15,4,2,8,5,6,-2,-2,-1,0.343262,-0.85498,0.367676,35.0625,-2.3125,1.3125,56,67,100,9,16,2,0,8,37,-7,3,0.0488281,0.218262,0.880859,-26.5,0.8125,38.6875,97,75,168
16,5,6,13,5,6,5,-2,-1,0.359375,-0.851074,0.364258,-24.8125,1.5,4.75,56,67,100,21,-6,0,-1,-4,-3,10,1,0.0810547,0.166504,0.850586,-15.6875,2.125,15.25,96,75,169
17,0,-1,7,2,1,4,0,1,0.312988,-0.911133,0.366211,0.5625,-8,7.9375,55,68,100,25,8,7,19,1,9,4,23,0.101074,0.222656,0.831543,-8.4375,7.0625,11.375,96,76,169
18,-1,-5,-11,-3,-4,3,22,3,0.314453,-0.869141,0.390625,5.5625,-35.5,-7.625,55,67,101,-61,-7,-9,-2,-1,4,8,48,0.146484,0.102539,0.869141,-14,12.9375,-13.125,95,77,169
19,3,-3,-1,-3,0,0,0,0,0.195312,-0.984863,0.374512,-0.8125,-40.875,8.5,55,67,101,25,6,5,6,4,18,15,11,0.195801,0.202148,0.871582,-6.4375,21.375,-13.0625,95,78,168
20,-5,-2,-1,-5,-13,-4,-10,-4,0.501953,-0.943848,0.32959,-12.8125,-31.1875,-1.0625,55,66,102,-6,-4,-9,-22,-8,-10,15,0,0.126953,0.239746,0.955566,15.875,26.6875,-8.8125,95,79,168
