Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0249023,-0.898926,0.627441,-16.125,13.5,-1.125,61,92,125,0,0,0,0,0,0,0,0,-0.194336,0.349609,0.947266,0.5625,0,0.3125,99,100,155
2,0,0,0,0,0,0,0,0,-0.0483398,-0.989746,0.594238,-0.3125,11.4375,-2.625,61,92,125,0,0,0,0,0,0,0,0,-0.203125,0.342773,0.950195,-0.875,0.0625,-0.0625,99,100,155
3,-2,-4,-13,3,-9,2,0,-2,0.217773,-0.854492,0.504883,-18.3125,15.4375,-21.4375,61,92,124,1,0,1,-14,-104,4,-2,1,-0.196289,0.367676,0.946289,2.875,4.75,3.6875,100,101,155
4,-2,-4,-5,4,7,0,-1,-2,0.282715,-0.966309,0.5,-41.1875,25.8125,-37.1875,60,90,123,0,2,-1,-5,26,-23,0,1,-0.129883,0.396973,0.923828,-46.25,1.1875,5.6875,99,100,156
5,0,1,-5,8,14,4,-1,0,0.169434,-1.02832,0.489258,-1,40.875,-70.25,59,88,122,-1,0,-1,-3,-34,-39,-4,-1,0.0341797,0.38623,0.916016,-34.4375,10.5625,19.375,98,100,156
6,0,1,8,6,-1,-2,-1,0,0.154785,-1.00049,0.470215,-30.4375,53.875,-91.625,59,86,120,4,1,-6,-9,-5,3,0,0,0.0976562,0.43457,1.09717,-7.1875,-7.375,48.625,98,98,158
7,-3,0,0,-6,3,0,-1,-1,0.164551,-1.04492,0.395508,-56.875,65.25,-118.125,58,81,117,20,3,5,1,1,8,2,-1,0.0439453,0.362793,1.16846,-28.375,-30.75,100.312,98,95,160
8,-1,-3,-5,22,10,4,0,-2,0.165527,-1.03027,0.342285,-53.25,66.5625,-121.062,57,78,114,6,-1,0,-1,5,4,-1,1,0.0922852,0.450195,1.13037,-18.75,-47.625,124.375,98,90,163
9,-1,-5,-6,-2,5,-2,-3,-1,0.138672,-0.973633,0.337402,-29.25,71,-118.562,57,73,111,3,-9,-4,1,-8,1,0,-3,0.118652,0.471191,1.05322,-29.6875,-46,136.25,98,88,164
10,-2,-5,-7,-7,0,1,-3,-1,0.132812,-0.913086,0.362793,-13,65.3125,-107.375,57,69,107,-2,2,-1,-5,-12,-9,2,-1,0.0913086,0.360352,1.04199,-58.1875,-54.3125,148.25,96,83,168
11,1,-2,-8,-9,4,3,1,1,0.132812,-0.859375,0.39502,-17.0625,57.6875,-98.8125,57,67,105,-3,5,3,1,12,1,1,-7,0.0917969,0.256836,1.00635,-56.1875,-49.875,151.812,94,79,172
12,-3,-3,5,5,1,-2,-1,-2,0.181641,-0.818848,0.421387,-14.875,45,-79.625,58,65,103,3,-3,1,-2,-4,-2,-1,0,0.0668945,0.113281,0.951172,-64.6875,-41.5,134.438,91,75,176
13,-1,1,-1,-5,-37,-10,-3,-2,0.242188,-0.811523,0.438965,-13.9375,37.125,-65.625,58,64,101,0,3,0,2,-9,-7,0,-2,0.0600586,0.0537109,0.913574,-51.8125,-35.3125,114.75,89,74,179
14,-1,1,0,-2,-10,-4,-2,-1,0.314453,-0.744629,0.417969,-9.8125,29.875,-41.625,59,62,99,2,-1,-11,0,-5,1,-7,-2,0.0864258,-0.0708008,0.890625,-45.6875,-22.75,85.25,87,73,2
15,-5,-7,-2,-2,6,-2,-12,-4,0.258789,-0.664551,0.37207,-19.5,24.5625,-23.125,59,62,99,-1,2,0,-6,-17,-9,-4,-1,0.0727539,-0.153809,0.873047,-30.9375,-9.6875,63.625,86,73,3
16,-3,-4,-2,-4,-4,-1,1,-3,0.352051,-0.888184,0.400391,-6.1875,7.375,-8.25,58,63,98,-7,0,8,15,13,-4,-2,-5,0.0771484,-0.124023,0.852051,-17,4.6875,41.875,85,75,5
17,0,0,0,7,0,3,10,4,0.485352,-0.724609,0.412598,7.0625,9.625,-1.875,59,63,98,-3,3,5,8,-22,-7,-1,-1,0.100586,-0.17334,0.86084,-14.6875,10.1875,31,84,76,6
18,-5,-4,-12,-14,-35,-7,-19,-6,0.462891,-0.824219,0.436523,-5.375,1.625,-0.9375,59,63,98,-21,1,12,21,19,21,11,1,0.0859375,-0.214355,0.98584,-13,-0.3125,3.5625,84,77,6
19,-5,-3,12,9,16,0,4,-1,0.49707,-0.790527,0.466309,-1,-1.8125,-3.0625,59,63,98,4,1,-3,-9,-18,-1,-1,2,0.157227,-0.161133,0.94873,9.8125,9.8125,-2.875,84,77,6
20,1,-1,2,-7,0,1,16,4,0.510254,-0.804199,0.448242,6.375,-0.9375,-1.9375,59,62,98,17,20,3,2,-41,-27,6,26,0.17041,-0.230957,1.03711,4.3125,7.6875,7.1875,84,78,6
21,-2,-3,-2,2,9,-1,-3,-2,0.479004,-0.805176,0.430664,1,-0.125,-2.4375,59,62,98,40,3,-17,-45,-33,-18,-11,3,0.211914,-0.179199,0.98291,-9.8125,0.4375,2.6875,84,78,6
22,3,1,3,7,7,8,22,7,0.475586,-0.786133,0.424316,8.4375,1.125,-1.9375,59,62,98,-12,-13,-11,-25,-2,-10,-5,3,0.22168,-0.246094,0.984863,2.8125,2.8125,3.0625,84,78,6
23,-5,-4,0,-20,-29,-11,-14,-5,0.415527,-0.759766,0.42334,2.25,-2.125,4.8125,59,62,98,20,7,0,-2,-7,18,10,7,0.229492,-0.241211,0.962402,-8.375,-1.125,-3,83,78,6
24,1,0,-2,7,2,0,3,2,0.418457,-0.756348,0.405273,0.4375,-2.9375,10.75,59,62,98,14,-2,-13,-24,4,13,2,5,0.203613,-0.246094,0.943848,-4.5,-1.625,-4.8125,83,78,6
25,-1,1,0,2,-2,-5,-4,-4,0.342773,-0.87793,0.430176,-1.3125,-7.125,6.75,59,63,98,10,6,2,3,4,-2,-8,4,0.213379,-0.254395,0.928223,-7.5625,1.5625,-12.625,83,78,6
26,-2,-3,-3,2,0,-5,-1,-3,0.362793,-0.873047,0.47998,4.125,-19.1875,-0.25,59,63,99,-6,-3,-2,1,-4,2,-1,1,0.21582,-0.287598,0.923828,-6.3125,10.625,-19.5625,83,78,5
27,3,2,4,0,0,1,4,7,0.350098,-0.842773,0.462891,2.625,-27.9375,0.1875,58,63,99,2,0,-5,-22,4,-2,-1,2,0.193848,-0.353027,0.970215,-4.625,24.6875,-26.25,83,79,5
28,-2,-4,-11,-5,4,2,0,-1,0.411621,-0.816895,0.404785,14.9375,-29.75,-0.3125,58,63,100,-2,-3,-6,-1,-6,-7,-1,-1,0.175293,-0.385742,0.955566,13.5625,37.375,-42.25,83,79,4
29,0,-1,-8,-10,4,1,3,0,0.501465,-0.772949,0.374512,8.125,-28.25,9.25,58,62,101,-8,7,13,27,11,1,-1,-10,0.0864258,-0.262695,1.05078,18,44.75,-78.4375,84,81,2
30,0,-1,1,4,8,3,4,1,0.566406,-0.787598,0.356934,7.6875,-24.0625,10.875,58,62,102,5,10,4,-4,-8,-2,1,1,0.0888672,-0.175781,0.99707,15.75,42.8125,-79.5625,84,83,0
31,-1,-2,0,-6,-15,-5,1,-2,0.631348,-0.752441,0.364746,14.1875,-19.125,12.5625,58,61,103,5,1,4,15,17,-2,3,4,0.0888672,-0.183105,0.977539,-41.9375,38.0625,-98.1875,84,84,177
32,-1,0,-1,3,4,-1,-4,-1,0.624512,-0.737793,0.374023,7.75,-13.9375,10.75,58,61,103,5,1,-2,10,4,8,2,0,0.0986328,-0.19043,0.98877,6.625,45.1875,-93,84,85,174
33,0,1,-1,5,8,2,3,-3,0.551758,-0.750488,0.382812,5.8125,-7.4375,7.4375,58,61,103,3,3,7,17,4,-2,0,6,0.03125,-0.0341797,1.01123,22.625,44.0625,-88.5,85,86,172
34,-2,-3,-1,-1,-6,-4,-3,-3,0.465332,-0.750977,0.39209,6.4375,-5.6875,10,58,61,104,5,7,7,3,6,4,6,3,-0.0263672,0.0322266,1.04785,16.5625,23.6875,-59.5,86,88,169
35,-3,0,0,0,-2,-1,-1,0,0.34082,-0.748535,0.385742,3.75,-13.0625,23.9375,58,62,104,0,-3,-1,-1,1,0,1,5,-0.0126953,0.0498047,1.05078,13.75,8.3125,-36.9375,86,88,169
36,-1,1,1,-1,8,1,-1,-1,0.244629,-0.837891,0.353516,29.8125,-35.375,53.1875,57,64,106,0,-2,-2,-4,-1,-3,-2,-2,-0.0146484,0.00732422,1.02979,9.6875,-2.4375,-16.8125,87,88,168
37,1,-1,1,-2,-2,-1,-1,-2,0.257324,-0.838379,0.377441,74.1875,-47,76.6875,58,66,107,-3,-2,-1,14,0,-1,-1,-1,-0.0576172,-0.0629883,0.964844,9.75,-6.3125,-0.5625,87,88,168
38,-1,-1,-3,-3,-16,1,0,-2,0.307617,-0.78418,0.458008,106.5,-41.875,116.312,60,70,110,-2,-1,2,0,0,-1,0,-1,-0.15625,-0.0791016,0.886719,17.1875,-5.9375,1.5625,87,88,168
39,2,3,-6,-4,3,-1,3,3,0.309082,-0.681152,0.531738,61.8125,-25.5,140.688,61,74,112,0,-3,-2,-5,-8,0,-1,1,-0.180664,-0.0620117,0.912598,20.1875,1.5625,-4.1875,88,89,168
40,-1,-1,0,10,20,0,-1,0,0.166016,-0.943359,0.551758,5.125,-27.125,145.938,61,81,115,0,-1,-3,5,18,-1,-2,1,-0.172363,-0.0429688,0.92627,21.375,7,-14.6875,88,90,168
41,-2,-3,1,-5,7,2,0,-1,0.14502,-1.04443,0.496582,49.8125,-34.0625,133.625,61,85,117,-3,-3,-4,-1,-6,1,-2,-3,-0.108887,0.0195312,1.01465,20.9375,18.3125,-23.375,89,91,167
42,1,1,14,20,-7,-2,0,0,0.0712891,-0.865234,0.575684,18.5625,-31.125,102.312,62,89,120,1,-2,-3,-5,-20,-6,3,0,-0.0517578,0.0200195,1.06494,25.5,28.9375,-36,89,92,167
43,-1,-1,-1,-22,0,2,1,0,0.0258789,-0.961426,0.533203,-25.875,-21.375,69.125,61,92,122,0,-3,-6,-8,-20,12,-2,-1,-0.00927734,0.0595703,1.11816,44.5,38.4375,-52.0625,91,94,165
44,-2,0,-4,-5,-2,-3,-1,-1,0.0600586,-0.942383,0.52002,-16.1875,-11.875,48.625,61,93,123,1,1,2,-4,-23,-7,-1,0,-0.0224609,0.10791,1.0708,47.5625,38.25,-60.5625,92,95,164
45,-1,-2,-4,-15,-3,-3,-2,-1,0.050293,-0.936523,0.485352,-14,-2.1875,35.4375,61,94,123,-6,-3,5,9,-102,-43,-10,-4,-0.0107422,0.244141,1.09912,49.125,38.625,-72.125,93,98,162
46,-1,0,0,3,-2,-1,0,-2,0.0283203,-1.00928,0.501465,14.375,10.5625,20.3125,61,95,124,0,-2,-2,-7,26,6,-1,-2,0.0249023,0.224121,1.09717,16.875,37.1875,-60.5,94,100,160
47,-1,2,1,0,0,0,-1,-2,-0.0288086,-0.77002,0.616211,46.8125,-12.5625,-12.0625,62,95,124,2,2,-1,-12,6,23,0,0,-0.00732422,0.228516,1.06299,6.0625,25.4375,-53.1875,94,100,159
48,-2,-1,-2,-8,-17,-4,-2,-2,-0.090332,-0.870605,0.631836,-46,-12.5,-4.75,61,94,124,-1,0,1,-8,0,14,0,0,-0.03125,0.236328,0.940918,34.5625,24.4375,-38.1875,94,101,158
49,-1,-1,-1,1,1,-2,-1,-1,-0.10791,-0.900391,0.626953,7.3125,-11.6875,-4.4375,61,93,124,-1,0,2,0,6,3,-3,-3,-0.078125,0.290039,0.890137,35.625,25.625,-30,95,102,158
50,0,-1,-1,0,0,0,-1,-1,-0.139648,-0.828125,0.585938,0.3125,-6.25,-1.4375,62,93,124,-1,-2,-3,-11,-14,-1,-3,0,-0.0966797,0.330566,0.896973,42.375,20.375,-27.3125,96,103,157
