timestamp,x,y,z,w
1569406089478787.0,0.31247642561761374,0.47269732825286165,0.836682744461608,0.2536593150777834
1569406089493746.0,0.31241317730158363,0.4432046191646732,0.8360675700598718,0.2224268041806468
1569406089517687.0,0.31233450566960574,0.44297258713533605,0.8361582406558985,0.22235515102327136
1569406089538655.0,0.31225394017275054,0.43507463268647345,0.8361076091242688,0.21330218149284763
1569406089553588.0,0.3121641988809036,0.4348383057395646,0.8362120839624222,0.21325246041917387
1569406089578590.0,0.31207058267328563,0.4305487145140545,0.8362558050152593,0.20822687638555687
1569406089599493.0,0.31196834615401453,0.43029911933130427,0.8363747931823329,0.20819426554005838
1569406089638841.0,0.3118607516380164,0.427414827304466,0.8364630890392626,0.2048183913666087
1569406089640541.0,0.31174409393997077,0.42714813509155275,0.836598048384494,0.204802061886117
1569406089660302.0,0.31162113649577866,0.4249871730104089,0.8367169499578441,0.2023159427533424
1569406089675278.0,0.31148950837083067,0.42470410538741604,0.8368677103411983,0.20231456950496876
1569406089700239.0,0.3113519261543072,0.42297523446362195,0.8370099395322707,0.20038175022505633
1569406089720551.0,0.3112070111516085,0.42267930752068955,0.8371744903311173,0.20039342314186873
1569406089756088.0,0.3110581686133136,0.421236391438739,0.8373335660092691,0.19883573178911995
1569406089766018.0,0.31090525941769753,0.4209355143932251,0.8375067274236385,0.19885671591659768
1569406089779026.0,0.31075194541510187,0.4197010851083043,0.8376741129001682,0.19756519452830135
1569406089794941.0,0.3105983412375833,0.41940641348451896,0.8378482798089486,0.19758871059178346
1569406089816886.0,0.3104475528258524,0.41833584389921724,0.8380155136111148,0.1964908407301424
1569406089839822.0,0.31029925191966257,0.4180563243328972,0.8381838223408227,0.19651075516369892
1569406089854781.0,0.31015566605869294,0.4171206711299228,0.8383440000947109,0.19555795353084351
1569406089876728.0,0.31001568498522236,0.41686055973922076,0.8385017993023253,0.19557222517346926
1569406089899661.0,0.3098805412602269,0.4160338824413708,0.8386524166809627,0.1947349134577818
1569406089914621.0,0.30974877501759596,0.41578796199708856,0.8387998134389851,0.1947482822618866
1569406089937611.0,0.3096209532589072,0.4150451848670064,0.8389418753634368,0.19401155856100252
1569406089959543.0,0.30949474452926096,0.41480627164858896,0.8390812524424501,0.19403203439905276
1569406089974496.0,0.30937034629112503,0.4141278408898714,0.8392178982470249,0.19338539936149302
1569406089997401.0,0.3092461889555851,0.41389138856519375,0.83935261311864,0.1934158542838312
1569406090021380.0,0.3091233619162599,0.4132647671497524,0.839486105725809,0.19284595318765893
1569406090034304.0,0.3090013011398544,0.41302995867589026,0.8396173936263557,0.19288334684672614
1569406090057244.0,0.3088811807816691,0.4124472722116667,0.839748047493649,0.19237563147864511
1569406090087162.0,0.30876146166465884,0.4122131389688953,0.8398766139181576,0.19241605796999434
1569406090094143.0,0.30864236048739196,0.4116638482287138,0.8400069069228957,0.1919600064603196
1569406090117082.0,0.30852202430428377,0.4114210563936348,0.8401379552271463,0.19200254818544998
1569406090139022.0,0.3083997924150314,0.4108875392141338,0.8402750330666163,0.19159277474154635
1569406090153982.0,0.3082725341755089,0.41062346647301406,0.8404162787687195,0.1916411629262644
1569406090176921.0,0.30813888219284574,0.41009247545270866,0.8405668413474551,0.19127825802381532
1569406090199859.0,0.3079963123112527,0.4098018158705587,0.8407232395648985,0.19133857028558668
1569406090214820.0,0.30784470428960725,0.4092668890207395,0.8408906199211253,0.19102287789983832
1569406090236762.0,0.3076825264722196,0.40894667638070964,0.8410647599060656,0.19109844179229202
1569406090259700.0,0.30750987649448824,0.40840156324009524,0.8412512831029653,0.19082911583337492
1569406090273666.0,0.3073251624357689,0.40804787136253673,0.841445605430145,0.1909228400409084
1569406090296611.0,0.30712841343196456,0.40748608470000464,0.8416540100579525,0.19069992579682685
1569406090319582.0,0.30691817889769346,0.40709549987410865,0.8418711975305693,0.19081471848347414
1569406090333543.0,0.306694885208062,0.4065133086823636,0.8421031563446939,0.19063718883040928
1569406090364419.0,0.3064576595659937,0.4060861883969751,0.8423436401806694,0.19077329771722978
1569406090380377.0,0.30620707068378794,0.40548313259822816,0.8425988941370478,0.19063843567676797
1569406090393342.0,0.3059419824468104,0.40502055514603624,0.8428626263163219,0.1907956349306616
1569406090417325.0,0.30566282020234375,0.40439557893780376,0.8431414635915642,0.19070128406898623
1569406090439247.0,0.30536864450963547,0.4038981477730359,0.8434286395669346,0.19087940260010358
1569406090454218.0,0.305059885375483,0.4032508886548138,0.8437308721601292,0.1908234283597172
1569406090477155.0,0.3047353265074638,0.4027198260339171,0.8440412739360501,0.1910222701930627
1569406090499060.0,0.30439507687050804,0.40204969528613815,0.8443669644135184,0.1910034999767036
1569406090514021.0,0.3040375529935056,0.40148464809177065,0.8447010994839735,0.19122453490295904
1569406090536959.0,0.3036624370081908,0.40078933690660723,0.8450512151558827,0.19124387276621585
1569406090559900.0,0.30326807980557097,0.40018898526741276,0.8454104982302101,0.19148946308617468
1569406090573904.0,0.30285443261245165,0.39946677409132225,0.8457863164028612,0.1915472155765294
1569406090596798.0,0.30242033134244484,0.3988314799508929,0.8461712731661515,0.19181814619335372
1569406090619737.0,0.3019662049833953,0.3980826609096808,0.8465724696546368,0.19191346876570708
1569406090641723.0,0.3014911627718605,0.3974138732993965,0.8469824580580175,0.19220994991887913
1569406090656639.0,0.3009956838745329,0.39663878197530694,0.8474083873326675,0.192342006239588
1569406090679619.0,0.30047905922637913,0.3959376685751343,0.8478427394990377,0.19266431759035801
1569406090693540.0,0.2999419824500168,0.3951369059673134,0.848292473960878,0.19283236475897367
1569406090716479.0,0.2993840900628742,0.3944054446027762,0.8487498661571402,0.19318081114100244
1569406090739460.0,0.29880686945285384,0.3935811206194865,0.8492212082749002,0.1933841494265748
1569406090755374.0,0.29821117341781883,0.39282420185959727,0.8496980124173421,0.19375830187718804
1569406090778312.0,0.29759988708314244,0.39198405835351763,0.850185233018764,0.19399382475660212
1569406090799257.0,0.29697563206635064,0.39121535922563977,0.8506730628040535,0.194388980815778
1569406090816233.0,0.29634368090734176,0.39037796897125854,0.8511645516298809,0.19464816349344388
1569406090838154.0,0.2957099906140981,0.38962272098480005,0.8516481880520698,0.19505318031218938
1569406090859097.0,0.29508327838087456,0.38881829561607967,0.8521247723644026,0.1953195397619007
1569406090875054.0,0.2944715780608352,0.38811250548597376,0.8525820782864982,0.19571412412522943
1569406090897994.0,0.2938827703329273,0.38737824671754517,0.8530211069482652,0.1959635912442906
1569406090919947.0,0.293321813806991,0.38675741692343873,0.8534317118572979,0.19632586208316033
1569406090941905.0,0.29279391797683024,0.38612216944832656,0.8538164958289757,0.1965403969940912
1569406090958869.0,0.2923023700131231,0.38560779805336803,0.8541678309932949,0.196857178433762
1569406090979781.0,0.29184948838349956,0.38508362951939107,0.8544903595673011,0.19702613244327166
