Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.693848,-0.349121,0.64209,-0.375,-0.6875,-2.125,75,133,98,0,0,0,0,0,0,0,0,-0.738281,-0.410645,0.604004,-0.125,-0.125,-0.125,72,135,40
2,0,0,0,0,0,0,0,0,-0.708984,-0.288086,0.633301,-5.25,1.75,-5.625,75,133,98,0,0,0,0,0,0,0,0,-0.73291,-0.403809,0.598633,0.0625,-0.125,-0.625,72,135,40
3,-3,-3,-12,-12,-1,-4,-6,-3,-0.770508,-0.260742,0.644531,-54.6875,3.6875,-21.6875,74,133,97,-8,-3,0,0,0,-1,-2,-21,-0.728516,-0.409668,0.59082,0.1875,-0.4375,-0.3125,72,135,40
4,-3,-6,-9,-4,-20,-44,-10,-3,-0.793457,-0.25293,0.651367,-72.875,0.1875,-27.8125,73,133,97,3,6,-3,-2,-1,2,-2,2,-0.735352,-0.407227,0.591309,-0.0625,-1,0,72,135,40
5,0,0,-8,8,24,20,0,0,-0.888672,-0.617676,0.484863,-107.25,-58.875,-57.8125,68,129,96,-4,-1,-1,0,-1,-1,1,-5,-0.737793,-0.413574,0.596191,-0.25,-1.125,0,72,135,41
6,22,-6,-53,-8,2,44,3,5,-0.76123,-0.725098,0.624023,-103.875,-103.875,-112.562,65,124,96,-2,0,1,1,4,-5,-3,-1,-0.730957,-0.445312,0.591309,6.5,-2,1.5,72,135,41
7,8,6,18,5,19,28,-8,4,-0.165527,-0.968262,0.699707,-109.688,-129.75,-141.25,62,113,97,-1,3,-1,-1,38,2,1,1,-0.753906,-0.542969,0.601562,31.3125,0.25,20.5625,73,135,41
8,-15,4,31,22,6,12,2,-8,-0.0288086,-0.98584,0.733887,-44.6875,-128.938,-128.062,61,105,97,1,-1,-7,-25,-38,-24,-8,-5,-0.794922,-0.381836,0.57666,55.5625,-4.3125,25.9375,75,136,41
9,-17,-12,-35,-15,-2,2,6,3,0.0351562,-0.719238,0.57666,-3.1875,-108.312,-75.875,61,97,99,-1,16,0,6,18,-5,-1,0,-0.799805,-0.288086,0.540039,49.5,-18.5625,25.8125,76,136,42
10,-14,-19,-5,2,4,8,2,4,0.00244141,-0.759277,0.42627,-20.8125,-73.9375,-15.375,61,92,101,-3,-20,-9,13,-2,6,21,-2,-0.821777,-0.126465,0.789551,-12.25,-49.4375,30.5625,78,135,44
11,-4,1,4,-2,-1,-5,-34,-13,-0.0844727,-0.785645,0.342285,-0.125,-24.4375,13.375,60,91,101,4,-79,-16,-4,-2,-2,8,33,-0.744629,-0.443848,1.08838,-2.9375,-116,50.5,80,130,47
12,2,9,18,7,2,8,27,2,-0.245117,-0.788574,0.373535,41.3125,0.75,19.25,61,93,102,-13,40,8,2,11,15,14,-2,-0.741211,-0.354492,1.12012,50.625,-157,43.5,82,125,50
13,-4,-2,-13,1,-4,-4,-2,3,-0.166992,-0.776367,0.412109,-5.4375,3.375,5.125,61,94,102,13,36,13,4,1,-9,-6,-6,-0.57959,-0.0625,1.07715,95.9375,-204.5,66.5625,86,114,53
14,-5,-3,7,1,-6,-9,-25,0,-0.0795898,-0.898926,0.476562,5.4375,2,-2.875,61,94,102,-20,-20,-4,-3,2,3,-4,-6,-0.306152,0.0327148,1.08643,85.6875,-224.188,80.875,89,106,55
15,3,4,22,8,-1,4,17,5,-0.0541992,-0.824707,0.557617,15.125,-1.375,-8.5625,61,94,102,0,-8,-5,1,4,5,0,10,-0.0229492,-0.00537109,1.00244,60.125,-233.812,73.1875,91,92,57
16,0,-5,-4,-8,-1,-1,-1,9,-0.0166016,-0.822266,0.562012,-9.5625,-0.4375,-12.5625,61,93,101,-12,-10,-1,-4,-5,-4,2,-1,0.137207,0.03125,0.88916,56.875,-213.562,69.25,92,83,58
17,-2,-4,-14,-6,-1,-1,-2,-4,-0.00683594,-0.883789,0.563477,-4.125,-2.0625,-16.375,61,92,101,-10,-24,-9,-3,-5,-5,-6,-7,0.240234,0.0268555,0.714844,21.3125,-158.5,35.625,93,72,59
18,-3,-4,-5,1,-2,-6,-27,-10,0.0219727,-0.873535,0.537598,-8.25,-0.6875,-27.0625,61,91,101,2,5,3,-1,3,-1,-2,-3,0.210938,0.120117,0.644531,21.5,-113,21.25,93,67,59
19,-1,-1,-5,-6,1,-2,-10,-11,0.0239258,-0.977539,0.52002,-6.5,6.8125,-46.5625,60,89,100,-1,-13,-4,-1,-2,-1,-2,2,0.274902,0.171875,0.54248,19.875,-45.125,-0.0625,94,63,59
20,4,8,-3,-21,-11,1,32,13,0.0400391,-0.90625,0.529785,-0.875,5.875,-64.375,60,87,99,1,14,6,-4,7,7,-4,2,0.386719,0.11377,0.516113,-5.9375,41.6875,-28.5,95,63,58
21,8,-1,12,-7,-4,2,0,7,0.0986328,-0.867188,0.456055,-13,-3.5,-78.375,60,84,99,-3,16,2,-2,1,-2,11,-1,0.394531,0.114258,0.489746,4.9375,119.688,-32.75,95,67,58
22,4,10,25,10,0,-3,-20,-5,0.149414,-0.949707,0.558594,-53.8125,-19.4375,38.6875,61,85,99,-54,-1,-10,-5,-4,-25,0,-15,0.23584,0.14502,0.599121,-69,228.938,-49.5625,94,79,58
23,-1,-3,-3,4,-1,3,39,14,0.175293,-1.26562,0.535645,-78.0625,-15.5625,-20.5,59,84,99,30,21,5,-3,-12,-49,-8,-12,0.0375977,0.184082,0.68457,-129.562,285.75,-55.75,92,90,57
24,-2,-3,6,-2,-1,-8,-12,-9,0.205078,-0.87207,0.513672,49.3125,-24,-17.4375,60,82,99,29,11,3,-3,-7,2,7,-28,-1.37988,-0.685547,1.8999,130.375,165.688,-38.5625,89,103,55
25,-3,-4,-12,-2,-1,7,28,15,0.241699,-0.692871,0.472656,-2.6875,-6.5,-6.6875,60,81,100,-7,-10,6,15,5,19,4,4,-0.174316,0.663574,0.88623,-48.5,209.25,-13.9375,89,111,54
26,-5,-4,2,3,4,0,5,3,0.19043,-0.922363,0.42334,15.4375,5.0625,7.3125,60,81,100,2,-3,3,9,1,4,4,1,-0.684082,-0.902832,0.800781,-207.938,147.375,-40.5625,81,121,52
27,-4,-7,1,-3,-11,-4,7,1,0.163086,-0.77832,0.436035,18.75,7.25,9.9375,60,81,100,0,2,3,4,0,-1,-5,2,-0.768066,-0.34668,1.03711,80.625,87.125,-12.5,81,127,50
28,17,2,-4,-2,1,-4,-16,6,0.114746,-0.849609,0.463379,-19.9375,15.375,7.5,60,82,100,5,-1,4,19,14,0,-3,-1,-0.717285,-0.406738,1.01416,15.3125,47.25,-30.9375,81,128,49
29,-3,-2,-3,0,-5,-2,4,-5,0.0898438,-0.855957,0.518066,3.875,12.375,8.9375,60,83,99,-3,-6,-10,-32,-31,-4,-4,-2,-0.723633,-0.39502,0.975586,48.125,24.375,-28.5625,81,129,48
30,-4,-4,-1,0,3,-1,3,-4,0.0952148,-0.872559,0.533203,-0.5,17.1875,8.5625,60,84,99,1,1,8,25,40,4,-1,0,-0.662598,-0.226074,0.856934,35.9375,-0.8125,-32.0625,82,128,47
31,-1,-1,-4,1,3,-1,5,0,0.111816,-0.910645,0.558594,41.6875,22.1875,17.1875,61,85,99,1,-3,1,13,-3,-6,0,1,-0.665039,-0.212402,0.773926,41.4375,-6.8125,-25.8125,82,128,46
32,2,1,-7,-6,-6,-5,-4,0,0.0654297,-0.743164,0.568848,107.938,42.125,44.5625,63,87,99,-2,-3,-5,-18,-11,-16,-9,-5,-0.668945,-0.0703125,0.76709,7.8125,-16.125,-20.6875,83,127,46
33,-2,-5,12,1,-11,-5,-8,-3,0.0234375,-0.710938,0.594727,118.312,63,58.625,66,91,98,-1,6,-2,-9,17,-1,0,3,-0.641113,-0.00341797,0.698242,-19.25,-13.1875,-5.375,83,127,46
34,-1,-3,12,10,12,4,2,0,-0.116699,-0.575195,0.658691,133.812,93.25,59,70,97,98,-11,-5,-8,-19,-13,-30,-10,1,-0.498047,-0.259766,0.711914,-43.5,20.75,-19.875,81,127,45
35,-7,-19,-24,-3,-1,0,-4,-1,-0.177246,-0.514648,0.680664,90.875,108.5,62.0625,72,101,98,-9,-8,-10,-15,-24,-38,-15,-3,-0.668457,-0.322266,0.741211,-48.4375,37.9375,-17.3125,79,128,44
36,-7,-12,-21,-13,-4,-6,-3,-5,-0.32959,-0.536621,0.787598,52.0625,112.438,56.3125,73,109,97,-8,-1,1,2,-5,1,13,52,-0.677246,-0.276367,0.691406,-21.9375,35,-9.625,78,129,43
37,-3,4,1,10,5,8,1,-2,-0.42041,-0.400879,0.79834,18.125,103.812,50,74,116,97,1,3,2,-2,-20,18,-4,-1,-0.697754,-0.317871,0.686035,-20.375,26.8125,-1.375,77,131,43
38,5,18,6,6,8,5,6,7,-0.539062,-0.491211,0.85791,5.1875,92.5625,57.125,74,120,97,1,9,0,1,-11,-5,-2,-2,-0.691406,-0.350586,0.692383,-0.9375,23.8125,5.3125,77,132,43
39,0,16,-3,-10,-6,0,-7,-7,-0.631836,-0.348633,0.816406,-21.125,76.75,51.9375,75,126,97,-7,-9,-1,-2,28,-12,-4,11,-0.708008,-0.32373,0.702148,9.3125,20.375,4,77,133,42
40,16,-5,27,12,-1,-2,0,7,-0.71582,-0.390137,0.767578,-14.0625,64.0625,48.4375,75,129,98,-4,19,-1,-6,-1,-6,0,4,-0.698242,-0.3125,0.666504,5.3125,20.625,7.0625,77,134,42
41,0,1,-2,-1,-3,-4,1,0,-0.884766,-0.339844,0.807129,-24.1875,23.75,22.0625,75,133,98,-2,-2,-2,-3,-18,-16,-5,0,-0.757324,-0.438477,0.775879,-4.75,7.0625,-4.1875,77,135,42
42,7,1,3,-1,-1,-5,-9,-2,-0.729492,-0.478516,0.805664,-41.8125,-8.4375,-4.5625,74,133,98,9,7,-2,-4,-3,2,2,12,-0.729004,-0.475098,0.740234,9.5,2.375,-5.0625,77,134,42
43,8,4,10,2,-2,-9,-8,-1,-0.608887,-0.349121,0.594238,1.4375,7.5625,10.4375,74,132,98,2,1,-1,-3,-10,4,-3,1,-0.726562,-0.258301,0.583984,11.4375,7.0625,-8.5625,77,134,41
44,-3,-5,-10,-2,0,-3,-8,5,-0.704102,-0.382812,0.571289,17.9375,15.25,22.25,74,133,99,-4,-9,-2,0,6,11,-1,1,-0.730957,-0.270996,0.577148,-48.75,3.4375,-6.5625,76,135,41
45,-5,0,-14,-4,-1,-4,-16,0,-0.684082,-0.290039,0.629395,27.1875,1.75,4.75,75,134,99,1,-11,4,-3,-15,4,3,2,-0.734863,-0.414551,0.602051,-42.8125,3.25,-2.75,75,135,41
46,-4,-1,-1,-3,-1,-3,1,2,-0.734375,-0.325684,0.648438,10.5625,6.3125,7,76,134,99,1,-7,-6,-8,-23,-14,-7,8,-0.758301,-0.450684,0.612793,-25.5,2.875,-0.5625,74,135,41
47,-4,3,0,0,0,1,3,0,-0.722168,-0.293457,0.648438,11.125,3.3125,5.5625,76,135,99,6,10,0,-2,-10,-13,1,-1,-0.759277,-0.46875,0.571289,-10.0625,1.125,-1.1875,73,135,40
48,6,2,2,1,1,14,40,5,-0.711426,-0.30957,0.623047,-1.75,4.4375,5.125,76,135,99,-7,-17,-2,1,0,-4,-1,-7,-0.749512,-0.410645,0.559082,-12.9375,1.1875,-2.125,73,135,40
49,-2,-8,-6,3,1,10,-2,-1,-0.729492,-0.332031,0.625,5.1875,2.6875,3.625,76,135,99,-3,3,-1,0,-4,-4,-2,11,-0.72998,-0.439941,0.585449,-10.875,0.75,-2.625,72,135,40
50,-23,-4,-4,-5,-1,3,3,-8,-0.713379,-0.31543,0.643066,8.4375,-0.5,-0.9375,77,135,99,-1,-2,-1,-2,-6,-6,0,-4,-0.739746,-0.415039,0.583496,-2,1,-0.75,72,135,40
