timestamp,Pitch,Roll,Yaw
1573324712581773,0.0508067,0.987767,-0.830739
1573324712598362,0.117909,0.976834,-0.800651
1573324712619456,0.183059,0.974314,-0.764453
1573324712641901,0.246146,0.97796,-0.725195
1573324712659582,0.307787,0.986211,-0.684902
1573324712679039,0.367866,1.00388,-0.645782
1573324712704516,0.424957,1.02455,-0.604274
1573324712718178,0.478338,1.04407,-0.554328
1573324712739449,0.526224,1.05728,-0.505804
1573324712761952,0.572707,1.08582,-0.45743
1573324712778166,0.615728,1.12599,-0.406268
1573324712804672,0.646298,1.16763,-0.342308
1573324712821411,0.671321,1.20558,-0.269292
1573324712839761,0.692934,1.24356,-0.199912
1573324712862352,0.710258,1.2822,-0.132178
1573324712882054,0.724944,1.31734,-0.063143
1573324712907022,0.735796,1.34965,0.00313148
1573324712919411,0.735913,1.37622,0.062379
1573324712941500,0.736379,1.39648,0.114277
1573324712960091,0.741146,1.41528,0.164649
1573324712978777,0.735857,1.43126,0.208052
1573324713002131,0.735534,1.43953,0.238042
1573324713025919,0.734708,1.44945,0.259692
1573324713038806,0.732737,1.45614,0.272649
1573324713061886,0.737495,1.45281,0.273803
1573324713079377,0.740128,1.45618,0.262584
1573324713099128,0.740053,1.45847,0.24416
1573324713121687,0.737606,1.45414,0.222211
1573324713139138,0.73492,1.44075,0.197573
1573324713158658,0.738807,1.42803,0.170388
1573324713182104,0.742665,1.41911,0.141477
1573324713199554,0.743591,1.40807,0.110974
1573324713218955,0.743977,1.39584,0.0818001
1573324713242302,0.743808,1.38607,0.0571312
1573324713259864,0.745334,1.37576,0.0354765
1573324713279569,0.747023,1.36587,0.0173752
1573324713301879,0.749848,1.3568,0.00494285
1573324713319399,0.752158,1.35024,-0.00114423
1573324713338683,0.753887,1.34596,-0.000592446
1573324713362113,0.754879,1.34266,0.0067741
1573324713379825,0.758339,1.34094,0.0189
1573324713399241,0.762672,1.34702,0.0400348
1573324713421728,0.764127,1.3567,0.0667432
1573324713439214,0.763049,1.3668,0.0962532
1573324713462365,0.761089,1.37937,0.129233
1573324713489299,0.756967,1.39668,0.163958
1573324713499328,0.7533,1.41402,0.196601
1573324713519542,0.747259,1.42976,0.227497
1573324713549318,0.741151,1.4416,0.254493
1573324713559833,0.735483,1.451,0.275466
