-0.023500837
0.08345947
-0.033782512
0
-0.072583616
-0.008389254
-0.01533694
-0.009516461
-0.042128567
-0.08316573
-0.02365916
-0.007866648
0
-0.04349214
-0.01230295
-0.041306935
0.03956046
