timestamp,roll,pitch,yaw
1570179723238559,0.890886,-0.246679,-0.89997
1570179723258794,0.890886,-0.246679,-0.89997
1570179723274672,0.890886,-0.246679,-0.89997
1570179723296652,0.890886,-0.246679,-0.89997
1570179723320580,0.890886,-0.246679,-0.89997
1570179723335505,0.890886,-0.246679,-0.89997
1570179723380389,0.890375,-0.246593,-0.899896
1570179723382583,0.889567,-0.246482,-0.899854
1570179723410445,0.888868,-0.246512,-0.899923
1570179723418336,0.888868,-0.246512,-0.899923
1570179723439408,0.888868,-0.246512,-0.899923
1570179723463366,0.888868,-0.246512,-0.899923
1570179723478231,0.888786,-0.246407,-0.89984
1570179723514028,0.888786,-0.246407,-0.89984
1570179723524249,0.888654,-0.24645,-0.899818
1570179723537963,0.888654,-0.24645,-0.899818
1570179723558911,0.888654,-0.24645,-0.899818
1570179723574863,0.888846,-0.246554,-0.89979
1570179723597806,0.889203,-0.246726,-0.899709
1570179723619984,0.88956,-0.246897,-0.899627
1570179723635765,0.889477,-0.246793,-0.899544
1570179723658642,0.889499,-0.24675,-0.899677
1570179723679586,0.889499,-0.24675,-0.899677
1570179723696256,0.889526,-0.246786,-0.899704
1570179723718568,0.889443,-0.246682,-0.899621
1570179723739424,0.889443,-0.246682,-0.899621
1570179723755936,0.889443,-0.246682,-0.899621
1570179723802255,0.888992,-0.246742,-0.899498
1570179723807242,0.888992,-0.246742,-0.899498
1570179723815220,0.888992,-0.246742,-0.899498
1570179723844143,0.888992,-0.246742,-0.899498
1570179723859702,0.888992,-0.246742,-0.899498
1570179723876138,0.888804,-0.246717,-0.89942
1570179723905982,0.888804,-0.246717,-0.89942
1570179723918950,0.888804,-0.246717,-0.89942
1570179723935898,0.888804,-0.246717,-0.89942
1570179723966003,0.888613,-0.246613,-0.899447
1570179723979782,0.888613,-0.246613,-0.899447
1570179723995738,0.888613,-0.246613,-0.899447
1570179724018678,0.888556,-0.246545,-0.899391
1570179724039683,0.888556,-0.246545,-0.899391
1570179724055579,0.888556,-0.246545,-0.899391
1570179724078529,0.888425,-0.246588,-0.899369
1570179724099630,0.888342,-0.246483,-0.899287
1570179724115419,0.887809,-0.24658,-0.899301
1570179724138380,0.887726,-0.246476,-0.899218
1570179724159495,0.887595,-0.246519,-0.899196
1570179724175431,0.887595,-0.246519,-0.899196
1570179724198356,0.887595,-0.246519,-0.899196
1570179724219466,0.887622,-0.246555,-0.899223
1570179724242099,0.887622,-0.246555,-0.899223
1570179724258039,0.887407,-0.246493,-0.899118
1570179724280975,0.887407,-0.246493,-0.899118
1570179724295935,0.88743,-0.246451,-0.89925
1570179724319209,0.88743,-0.246451,-0.89925
1570179724347799,0.887242,-0.246426,-0.899172
1570179724357112,0.887242,-0.246426,-0.899172
1570179724378715,0.887242,-0.246426,-0.899172
1570179724400656,0.887159,-0.246321,-0.89909
1570179724415795,0.887159,-0.246321,-0.89909
1570179724438556,0.887159,-0.246321,-0.89909
1570179724460511,0.887159,-0.246321,-0.89909
1570179724475456,0.887099,-0.246174,-0.89914
1570179724504381,0.887099,-0.246174,-0.89914
1570179724521336,0.886968,-0.246218,-0.899117
1570179724543283,0.886994,-0.246253,-0.899144
1570179724572246,0.886994,-0.246253,-0.899144
1570179724581173,0.886994,-0.246253,-0.899144
1570179724603113,0.886994,-0.246253,-0.899144
1570179724624269,0.886994,-0.246253,-0.899144
1570179724641021,0.886863,-0.246296,-0.899122
1570179724662954,0.88678,-0.246192,-0.899039
1570179724685892,0.88678,-0.246192,-0.899039
1570179724700868,0.886697,-0.246087,-0.898957
1570179724722793,0.886724,-0.246123,-0.898984
1570179724744831,0.886724,-0.246123,-0.898984
1570179724760708,0.886724,-0.246123,-0.898984
1570179724783696,0.886593,-0.246166,-0.898962
1570179724805850,0.886615,-0.246124,-0.899094
1570179724820543,0.886532,-0.24602,-0.899012
1570179724843489,0.886532,-0.24602,-0.899012
1570179724865411,0.886532,-0.24602,-0.899012
1570179724880373,0.886401,-0.246063,-0.898989
1570179724903312,0.886022,-0.245934,-0.898939
1570179724925981,0.885917,-0.246012,-0.898944
1570179724940213,0.885835,-0.245908,-0.898861
1570179724963466,0.885835,-0.245908,-0.898861
1570179724986156,0.885857,-0.245866,-0.898994
1570179725000055,0.88579,-0.246133,-0.898816
1570179725023021,0.88579,-0.246133,-0.898816
1570179725045931,0.885658,-0.246177,-0.898793
1570179725059895,0.885576,-0.246072,-0.898711
1570179725083831,0.885576,-0.246072,-0.898711
1570179725105778,0.885576,-0.246072,-0.898711
1570179725128711,0.885576,-0.246072,-0.898711
1570179725143677,0.885576,-0.246072,-0.898711
1570179725165615,0.88552,-0.246003,-0.898656
1570179725180575,0.88552,-0.246003,-0.898656
1570179725212482,0.885388,-0.246046,-0.898633
1570179725231468,0.885388,-0.246046,-0.898633
1570179725240409,0.885328,-0.2459,-0.898684
1570179725263350,0.885328,-0.2459,-0.898684
1570179725293272,0.885328,-0.2459,-0.898684
1570179725314682,0.885328,-0.2459,-0.898684
1570179725323034,0.885141,-0.245874,-0.898606
1570179725351948,0.885141,-0.245874,-0.898606
1570179725367055,0.885141,-0.245874,-0.898606
1570179725383447,0.885141,-0.245874,-0.898606
1570179725405757,0.885141,-0.245874,-0.898606
1570179725427968,0.885009,-0.245917,-0.898584
1570179725443036,0.884927,-0.245813,-0.898501
1570179725465976,0.884927,-0.245813,-0.898501
1570179725487332,0.884953,-0.245848,-0.898528
1570179725502983,0.884953,-0.245848,-0.898528
1570179725525770,0.884762,-0.245745,-0.898556
1570179725546530,0.884762,-0.245745,-0.898556
1570179725570466,0.884762,-0.245745,-0.898556
1570179725585631,0.884762,-0.245745,-0.898556
1570179725607233,0.884762,-0.245745,-0.898556
1570179725629130,0.884548,-0.245683,-0.898452
1570179725646165,0.884548,-0.245683,-0.898452
1570179725667032,0.884575,-0.245719,-0.898479
1570179725683045,0.884575,-0.245719,-0.898479
1570179725705921,0.884575,-0.245719,-0.898479
1570179725729039,0.88412,-0.245702,-0.898462
1570179725743827,0.883469,-0.245506,-0.898578
1570179725765762,0.883386,-0.245401,-0.898496
1570179725795751,0.883645,-0.245237,-0.898646
1570179725802662,0.884072,-0.245219,-0.898636
1570179725825649,0.884395,-0.245279,-0.89863
1570179725848537,0.884372,-0.245321,-0.898497
1570179725862701,0.884263,-0.245322,-0.898607
1570179725891438,0.884263,-0.245322,-0.898607
1570179725909429,0.884263,-0.245322,-0.898607
1570179725922343,0.884181,-0.245218,-0.898525
1570179725946280,0.884181,-0.245218,-0.898525
1570179725968221,0.884181,-0.245218,-0.898525
1570179725982442,0.884181,-0.245218,-0.898525
1570179726013100,0.884181,-0.245218,-0.898525
1570179726028062,0.884181,-0.245218,-0.898525
1570179726043102,0.883993,-0.245192,-0.898448
1570179726073507,0.883993,-0.245192,-0.898448
1570179726087901,0.883993,-0.245192,-0.898448
1570179726102984,0.883993,-0.245192,-0.898448
1570179726125805,0.883993,-0.245192,-0.898448
1570179726148738,0.883993,-0.245192,-0.898448
1570179726162789,0.883993,-0.245192,-0.898448
1570179726186247,0.883993,-0.245192,-0.898448
1570179726215560,0.883862,-0.245235,-0.898425
1570179726236569,0.883862,-0.245235,-0.898425
1570179726245479,0.88378,-0.245131,-0.898343
1570179726268416,0.88378,-0.245131,-0.898343
1570179726289367,0.883806,-0.245166,-0.89837
1570179726305417,0.883675,-0.245209,-0.898348
1570179726328257,0.883675,-0.245209,-0.898348
1570179726349327,0.883675,-0.245209,-0.898348
1570179726366155,0.883675,-0.245209,-0.898348
1570179726388095,0.883675,-0.245209,-0.898348
1570179726409040,0.883592,-0.245105,-0.898266
1570179726425997,0.883615,-0.245063,-0.898398
1570179726447935,0.883484,-0.245106,-0.898376
1570179726468974,0.883484,-0.245106,-0.898376
1570179726485924,0.883484,-0.245106,-0.898376
1570179726507776,0.883484,-0.245106,-0.898376
1570179726528720,0.883484,-0.245106,-0.898376
1570179726545675,0.88351,-0.245142,-0.898403
1570179726568613,0.882929,-0.245245,-0.898259
1570179726589661,0.882929,-0.245245,-0.898259
1570179726605517,0.882956,-0.245281,-0.898286
1570179726628457,0.882824,-0.245324,-0.898263
1570179726649592,0.882956,-0.245281,-0.898286
1570179726665357,0.882742,-0.245219,-0.898181
1570179726688549,0.882742,-0.245219,-0.898181
1570179726711237,0.882742,-0.245219,-0.898181
1570179726726194,0.882742,-0.245219,-0.898181
1570179726748136,0.882742,-0.245219,-0.898181
1570179726771158,0.882742,-0.245219,-0.898181
1570179726786035,0.88261,-0.245262,-0.898159
1570179726808153,0.88261,-0.245262,-0.898159
1570179726830914,0.88261,-0.245262,-0.898159
1570179726845874,0.88261,-0.245262,-0.898159
1570179726868680,0.88261,-0.245262,-0.898159
1570179726890754,0.882555,-0.245194,-0.898104
1570179726904717,0.882555,-0.245194,-0.898104
1570179726928653,0.882555,-0.245194,-0.898104
1570179726950601,0.882423,-0.245237,-0.898082
1570179726965555,0.882423,-0.245237,-0.898082
1570179726988493,0.882423,-0.245237,-0.898082
1570179727010433,0.882423,-0.245237,-0.898082
1570179727025395,0.882315,-0.245238,-0.898192
1570179727048332,0.882292,-0.24528,-0.898059
