timestamp,x,y,z
1570181800133231.0,2.9958357203829107,5.520383054017009,2.8970135647196145
1570181800156170.0,3.563871665242005,5.487400959706737,3.655860061656074
1570181800171230.0,3.484080911631837,5.432999444043234,3.6212417906119034
1570181800202053.0,3.7534107144761792,5.387657352029045,3.8533061245807096
1570181800217008.0,3.6669556511343244,5.3348860717609545,3.80770408230102
1570181800232990.0,3.814177987517985,5.28738565982457,3.9237042255270516
1570181800253910.0,3.721783690267789,5.235555708097818,3.8707754592756647
1570181800309765.0,3.807110503838579,5.187607616331811,3.936186217287494
1570181800311758.0,3.7129998583665236,5.136768123779922,3.88125601546751
1570181800316742.0,3.7649814819842073,5.089211388453842,3.919334055136048
1570181800337690.0,3.674090818815804,5.039546649576979,3.8633900895282167
1570181800354675.0,3.7048960766175147,4.992427431423416,3.884715329380058
1570181800384588.0,3.61443875070803,4.9432719476787845,3.830328107777503
1570181800421594.0,3.6290948958587967,4.896166003471664,3.8432214290436697
1570181800422463.0,3.540245125771267,4.847580687209876,3.7922772883023272
1570181800435425.0,3.5441271145902737,4.800990746755408,3.798323332775914
1570181800457368.0,3.457823512051023,4.7528597711839,3.746976381132786
1570181800472335.0,3.4542466258300575,4.706114401662471,3.744588698650744
1570181800496276.0,3.370778603683098,4.6581222846126495,3.6904813799199223
1570181800516210.0,3.363440755065024,4.611644038770779,3.680590633405472
1570181800534160.0,3.2851262150341474,4.5641553592508695,3.6254074662809095
1570181800556143.0,3.2750427700168325,4.518072473318023,3.6105006671717246
1570181800576419.0,3.2000329059413692,4.47111754782869,3.5538051013910064
1570181800594072.0,3.1888711228612743,4.425726421236307,3.5331941029931597
1570181800616938.0,3.118785819016755,4.379934111101982,3.4740760674524704
1570181800636928.0,3.1056430019230343,4.335686880186316,3.448861928866683
1570181800652973.0,3.0378581930995745,4.291144128529519,3.389328450382164
1570181800675982.0,3.024889434295829,4.248505456763181,3.3620047850702597
1570181800697011.0,2.9632128484889653,4.206278883273631,3.30358123018346
1570181800712683.0,2.95323378145424,4.1660906654340755,3.275633325898278
1570181800736622.0,2.8978742482477253,4.126170987838161,3.217970336340587
1570181800756566.0,2.8895639471925207,4.088051800794159,3.187826282448457
1570181800772605.0,2.8367305022481,4.049664550846911,3.1299643337319467
1570181800795464.0,2.8266670646318603,4.012039297679458,3.098372164705823
1570181800816510.0,2.775254658569072,3.9736784887977863,3.041196332134654
1570181800833361.0,2.7658012695574126,3.93613235432199,3.009622088041843
1570181800856435.0,2.718814661445363,3.898363080958569,2.954575171654584
1570181800877244.0,2.7093053154469215,3.861994152875765,2.9232759404126982
1570181800893370.0,2.6580166542149053,3.8255516923025326,2.8687107663474976
1570181800915212.0,2.636797065690277,3.7900306009943754,2.836405446209104
1570181800937280.0,2.575348701793939,3.754058509756572,2.782847094174861
1570181800953043.0,2.5460062389629696,3.7189703049421903,2.7514298383694715
1570181800975991.0,2.4820300790520307,3.683754233317766,2.700278072984391
1570181800997968.0,2.4504256397048705,3.64925634040021,2.6696418044404453
