Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.169922,-1.08447,0.839355,-15.5625,-47.8125,-162.25,63,97,27,0,0,0,0,0,0,0,0,-0.583984,0.591797,0.578125,1.0625,-0.3125,0.1875,112,124,57
2,0,0,0,0,0,0,0,0,-0.104004,-1.06396,0.628418,-4,-42.5,-192.188,63,90,25,0,0,0,0,0,0,0,0,-0.584961,0.594238,0.569336,0.75,-0.5,0.125,112,125,57
3,1,-5,-1,-4,-4,-5,-1,-5,0.115234,-1.16016,0.415527,97.8125,-8.375,-204.938,65,79,22,-2,1,-1,-1,0,0,0,7,-0.586426,0.591797,0.575684,1.0625,-0.375,0.5,112,124,57
4,6,10,6,10,15,-3,-18,8,0.13916,-0.767578,0.546875,195.938,-9.3125,-202.125,69,73,19,-2,1,0,2,-1,1,3,-6,-0.580566,0.594238,0.585938,-0.375,0,0.5,112,125,57
5,-2,-7,4,9,-2,0,2,3,0.245605,-0.356445,0.549805,207.875,-34,-159.938,76,66,15,2,-5,7,31,-1,0,-2,-2,-0.730469,0.397461,0.885254,24.4375,18,21,112,125,57
6,-1,0,0,-9,-23,-7,2,5,0.296387,0.00537109,0.507812,138.562,-24.8125,-105.562,81,63,13,1,1,-9,-39,-8,1,0,1,-0.837891,0.868164,0.956543,43.5625,2.625,64.8125,114,123,58
7,-1,2,0,-13,-10,6,8,3,0.315918,-0.12793,0.570312,51,4.0625,-49.5,84,62,11,-8,-31,-19,-10,-8,-25,-9,-24,-0.837402,1.03271,0.892578,-17.75,-36.3125,97.9375,115,119,59
8,1,0,3,-17,-13,-1,-9,-2,0.413086,-0.00634766,0.645996,44.5625,16.9375,-20.75,86,62,10,10,0,1,13,6,9,10,5,-0.560547,1.1167,0.864258,-10.8125,-54.1875,177,115,110,61
9,-1,0,3,-4,14,3,2,2,0.431152,-0.0869141,0.782227,2.6875,21.6875,-12.375,86,62,10,9,1,-2,-6,5,25,29,44,-0.276367,0.972656,0.697266,-22.4375,-65.6875,187.25,115,103,62
10,-2,-1,-6,-39,-36,-8,2,-5,0.449707,-0.0864258,0.899414,20.5,22.375,-6.125,87,64,9,-5,-3,-4,-3,-2,2,-3,14,0.012207,0.703125,0.394531,-58.8125,-45.0625,131.875,114,94,64
11,1,-1,-4,11,1,0,-9,0,0.449707,-0.0439453,0.945312,1.125,17.3125,-8.4375,87,64,9,-6,-9,-8,-3,-1,18,2,9,-0.00537109,0.726074,0.32666,-59.875,-26.625,103.188,113,90,65
12,2,1,-8,12,0,4,1,0,0.434082,-0.0766602,0.973633,16.3125,9,-1.1875,87,65,9,-22,0,-3,-11,-2,9,4,-7,0.0126953,0.521484,0.302246,-84.3125,-18.0625,77,111,85,66
13,2,-2,-1,9,4,-3,-1,-3,0.463867,0.012207,0.914062,-30.25,20.875,-0.4375,87,66,9,2,1,-4,3,-2,-10,37,8,0.123535,0.424805,0.38916,-67.5625,-2.4375,49.8125,109,83,68
14,1,3,3,0,-13,-9,-3,-1,0.422852,-0.0219727,0.859863,-81.5625,38.4375,8.5,86,67,9,8,3,2,15,3,-4,4,6,0.157715,0.388184,0.452637,-49.4375,11.5625,36.5625,108,82,68
15,-6,-9,-3,17,12,2,-3,-3,0.289551,-0.0834961,0.737305,-144.25,77.5625,38.1875,82,71,9,10,1,-4,1,-3,-20,-7,-6,0.170898,0.483398,0.578613,-28.9375,29.0625,29.5,107,82,69
16,-8,-10,-11,3,-11,-2,-3,-4,0.059082,-0.289062,0.641113,-124.625,96.1875,74.9375,78,77,10,-11,-5,1,-15,0,9,-1,-2,0.174805,0.429688,0.781738,-14.4375,27,17.8125,106,82,70
17,2,5,9,-16,-15,-6,-4,-3,-0.0571289,-0.580078,0.52832,-164.75,116.562,78.1875,74,83,10,-3,0,-2,-3,-4,6,-5,-5,0.114258,0.552246,0.876953,-6.75,27.375,13.5625,106,83,71
18,-1,33,12,-11,-4,-5,-3,0,-0.0341797,-0.737793,0.708984,-96.375,99.375,61.125,72,88,10,-6,0,4,-7,-1,0,-2,-19,0.0957031,0.50293,0.936523,-11.125,17.75,9.875,105,83,71
19,-2,3,0,10,10,3,2,2,-0.0766602,-0.882812,0.935547,-67.625,77.25,50.375,70,94,10,2,4,16,14,1,2,-2,1,0.0771484,0.610352,0.986328,-11.3125,9.125,11,105,84,72
