Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.202637,-0.776855,0.630859,-3.125,1.6875,0.5,64,100,44,0,0,0,0,0,0,0,0,-0.640137,0.362793,0.713867,-0.6875,-0.0625,0,103,129,23
2,0,0,0,0,0,0,0,0,-0.189941,-0.770996,0.635742,-0.5625,0.375,0.1875,64,100,44,0,0,0,0,0,0,0,0,-0.643555,0.362793,0.709473,-0.3125,0.3125,0.1875,103,129,23
3,0,-4,-2,-3,-2,0,2,-1,-0.17627,-0.784668,0.638672,1.875,7.4375,3.4375,64,101,44,-6,-22,-47,-21,20,1,-2,-5,-0.696289,0.271973,0.769043,-1.875,-3.6875,4.0625,103,129,23
4,0,1,-1,1,-2,-2,-3,3,-0.208496,-0.775879,0.624023,3.8125,9.1875,7.5625,64,101,44,-5,-19,-76,-33,-2,-7,-2,-2,-1.00244,0.327148,0.70166,171,-23.875,51.875,106,128,23
5,1,2,0,-1,-4,0,-1,0,-0.235352,-0.765137,0.644043,10,-2.5,0.0625,65,102,44,2,11,45,29,5,4,0,-2,-0.983887,0.811523,0.692383,93.0625,-68.6875,89.25,109,125,24
6,0,0,-1,0,-2,-1,-2,0,-0.210449,-0.753418,0.661133,9.3125,-3.375,-0.625,65,101,44,-6,24,5,1,-3,35,-6,-15,-0.71875,0.879395,0.960449,44.625,-126.875,179.312,112,114,26
7,-4,-5,-3,-4,0,-2,-2,-3,-0.20166,-0.745605,0.662598,3.0625,-1.4375,0.75,65,101,44,-24,-38,-23,-12,-5,-23,-13,-40,-0.28418,1.01416,0.839355,-0.375,-147.625,250.938,113,99,27
8,0,-1,0,-2,0,-3,2,-2,-0.212402,-0.753418,0.654785,0.375,1.5,1.8125,65,101,44,-1,7,-9,2,-1,-13,-3,-5,-0.019043,0.756348,0.758301,-23.9375,-151.25,274,112,87,29
9,-2,-2,0,1,2,-1,0,0,-0.203613,-0.743652,0.655762,-0.25,1.5,0.75,65,102,44,0,1,2,1,2,10,10,16,0.273438,0.528809,0.593262,-51.875,-133.562,279.75,110,69,32
10,-3,-2,-1,-1,-1,-2,0,-5,-0.212891,-0.762207,0.65332,-0.4375,2.625,1.875,65,102,44,3,3,3,0,-2,4,2,1,0.354004,0.379883,0.494629,-105.5,-116.812,259.438,107,59,35
11,-2,-3,-3,0,-3,0,-1,1,-0.219727,-0.751953,0.651855,1.0625,3.5,2.1875,65,102,44,-17,-5,-10,-5,-1,3,2,6,0.532227,0.0932617,0.44873,-143.312,-87.9375,205.75,100,47,41
12,1,0,0,-2,-2,0,0,-1,-0.233398,-0.748047,0.658691,1,2.25,-0.1875,65,102,44,-3,-8,-4,-6,-3,-3,-1,-5,0.635742,0.0219727,0.425781,-91.0625,-38.6875,156.75,92,41,47
