Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.181152,-0.753906,0.65918,-7.0625,0.0625,1.8125,65,99,45,-1,2,0,1,3,16,-7,-4,-0.574219,0.484863,0.679688,-0.1875,-0.6875,-0.5,107,123,4
2,0,0,0,0,0,0,0,0,-0.192871,-0.753418,0.65332,-8.0625,-1,0.5,65,99,45,-2,0,6,4,0,-3,-12,-2,-0.572266,0.489258,0.69043,-1.375,-0.6875,-0.8125,107,123,4
3,-1,-1,1,-1,-3,-1,-2,-4,-0.125488,-0.780762,0.650879,2.25,-3.6875,-2.125,65,99,45,0,0,-3,0,-6,3,29,5,-0.57373,0.486816,0.682129,-0.125,-0.4375,-0.9375,107,123,4
4,0,-3,-3,-3,-2,-2,-1,3,-0.123535,-0.776367,0.66748,2.875,2.25,2.0625,65,99,45,-3,-1,-1,-1,-3,-1,-2,-3,-0.577637,0.483887,0.678711,-1.1875,-0.5625,-0.25,107,123,4
5,-1,-1,-3,-4,-4,-2,-1,-2,-0.196289,-0.762207,0.646484,-2.75,4.1875,4.6875,65,99,45,0,12,-2,-30,24,6,-4,4,-0.89209,0.741699,0.760254,93.3125,12.3125,26.0625,109,123,5
6,-3,-1,-1,-4,-4,-1,-1,-2,-0.206543,-0.769043,0.63916,1.125,0.1875,1.8125,65,99,45,-4,-23,-24,-31,-38,-4,-2,0,-0.793945,0.875,1.17432,5.0625,-100.938,114.938,110,117,6
7,-1,-3,0,0,-2,-2,-3,-7,-0.164551,-0.760742,0.655273,8.3125,-4.375,-0.125,65,99,45,1,-1,-15,-56,11,5,1,5,0.396973,0.280762,0.391113,-144.75,-199.375,256.812,99,43,17
8,-1,-1,-3,1,0,-2,3,-2,-0.157227,-0.742676,0.678711,4.375,-1.625,2.5625,65,99,45,-1,-2,-6,-10,-12,-4,-9,3,0.427734,0.0756836,0.234863,-147.75,-165.562,199.438,87,31,26
9,0,-2,-2,1,1,0,-3,0,-0.181152,-0.735352,0.672852,1.4375,0.1875,1.0625,65,99,45,-2,2,4,8,-79,-21,-3,-1,0.512207,-0.364258,0.0361328,-81.6875,-77.8125,101.625,61,28,49
10,-2,-2,-1,-1,-1,0,-1,-3,-0.168945,-0.757812,0.66748,0.5625,1.4375,-2,65,99,45,-6,-2,-1,19,27,-10,-19,-12,0.655273,-0.546387,-0.0078125,-67.75,-37,65.625,54,31,54
11,-2,-1,-1,-1,-4,-1,-1,-3,-0.164062,-0.756348,0.669922,-0.0625,2.125,-2.1875,65,99,45,9,4,15,12,48,7,37,108,0.799316,-0.536621,0.0908203,-4.5625,11.375,4.875,50,35,55
12,1,-3,0,0,-1,1,-3,2,-0.178223,-0.763672,0.664551,-1.75,3,-2,65,99,45,-29,2,5,90,-29,5,3,-25,0.776367,-0.804688,0.231445,-46.6875,0.0625,8.75,52,40,54
13,-1,-1,-1,-1,-1,-5,-3,-3,-0.170898,-0.760254,0.665039,-3,2.375,-3,65,99,45,1,4,11,44,6,-6,-12,-13,0.831543,-0.666992,0.182129,-32.0625,-18.0625,-20.5,51,39,55
14,-1,-2,0,0,-1,-1,0,3,-0.166992,-0.756348,0.657715,-2.3125,-0.25,-3.875,65,99,45,-4,1,-1,3,-10,9,4,-21,0.751953,-0.578125,0.106445,-16.625,-9.625,-2.5625,48,37,56
15,-1,-3,-2,-2,-1,0,-1,3,-0.164551,-0.772949,0.647461,3,-2.5625,-3.75,65,99,45,48,38,39,32,28,3,35,117,0.836914,-0.603516,0.148438,25.5625,-26.5625,-2.3125,48,37,57
16,0,0,-2,-2,0,1,1,1,-0.151855,-0.76416,0.678711,8.1875,-3.3125,-1.375,65,99,45,-45,8,14,-3,5,-11,-33,-103,0.76709,-0.40625,-0.0244141,80.5625,39.375,17.6875,51,38,56
17,-3,-2,-3,-2,-1,-1,0,-1,-0.149902,-0.741211,0.693848,4.375,-1.5625,0.6875,65,98,45,-27,-3,6,-14,18,23,36,-3,0.813477,-0.617188,0.0688477,0.875,-9.8125,-18.5,50,37,56
18,1,1,-3,-3,-1,-2,-3,-3,-0.163086,-0.748535,0.677734,-3.6875,0.6875,1.5,65,99,45,-8,0,4,5,13,4,-6,-10,0.82373,-0.713867,0.0307617,-4.4375,10,-46.4375,50,35,56
19,1,-1,0,0,-1,-1,-4,-1,-0.162109,-0.749023,0.672852,-4.3125,1.125,1,65,99,45,4,1,-13,-65,-42,-3,-3,2,0.656738,-0.556641,-0.0576172,40.25,67.375,-93.4375,53,30,52
20,-2,-1,-2,-1,-2,1,-2,-1,-0.157227,-0.763184,0.658691,-1.125,-1,1.3125,65,99,45,-2,-2,2,-5,-8,-1,1,-3,0.456055,-0.0317383,0.206055,110.875,167.312,-145.125,81,31,28
21,-2,-3,-2,1,-3,-2,0,-5,-0.160156,-0.749512,0.682617,2.75,0.375,1.1875,65,99,45,0,0,-14,-31,-29,-7,0,-2,0.407227,0.26416,0.588379,120.312,216.625,-174.625,97,50,15
22,0,0,0,-2,-2,-2,2,5,-0.170898,-0.748047,0.679688,-2,1.125,1,65,99,45,-4,-6,-20,-62,26,8,1,-2,-0.0791016,0.721191,0.836914,88.5625,218,-213.625,105,79,9
23,-2,-2,-1,0,1,0,-1,-1,-0.172363,-0.760254,0.660645,-4.0625,0.8125,0.25,65,99,45,-11,-5,0,-4,-3,8,14,-6,-0.855957,0.557129,0.424316,-30.375,183.125,-184.375,107,121,5
24,2,1,1,0,-4,-1,0,1,-0.165527,-0.762207,0.657715,-0.75,-0.625,-0.25,65,99,45,4,-1,1,-2,4,8,-31,-10,-0.713379,0.828125,0.519531,-111.625,24.5625,-26.6875,107,121,6
25,0,0,0,0,0,-1,-1,-1,-0.162598,-0.758789,0.665039,5.375,-2.0625,0.0625,65,99,45,4,0,1,0,-3,2,16,3,-0.554199,0.442383,0.817871,2.625,-10.625,-6,105,121,5
26,0,1,-1,0,-1,0,-3,-1,-0.165527,-0.749512,0.678711,4.6875,-1.375,0.125,65,99,45,-26,-4,-2,0,1,1,-9,-11,-0.577637,0.500977,0.678711,1.75,-1.75,0,106,121,5
27,-1,-1,-1,-3,3,0,5,4,-0.166016,-0.733887,0.687988,-3.8125,1,-0.375,65,99,45,-1,0,-2,-2,-5,0,-34,-12,-0.571777,0.449219,0.719238,-3.625,0.75,-1.8125,106,121,5
28,0,-1,-4,-2,-3,-2,-3,-3,-0.169922,-0.75293,0.669922,-5.875,0.6875,-1.25,65,99,45,2,-3,5,3,-4,12,47,3,-0.580566,0.471191,0.677246,-1.4375,0.25,-1,106,122,5
29,-4,-2,1,0,-1,0,-3,-12,-0.161133,-0.77002,0.65918,-1,0.5625,-0.875,65,99,45,-4,-1,0,-1,-3,6,-9,0,-0.580566,0.459473,0.697266,2.125,0.4375,-0.375,106,122,5
30,0,0,-4,-2,-1,0,1,3,-0.160645,-0.750977,0.671387,-1.1875,-1,-0.1875,65,99,45,-6,0,0,0,-1,10,-6,-6,-0.584961,0.469727,0.687012,-0.9375,-0.5625,-0.4375,106,122,5
31,-1,0,-2,-2,-2,-1,2,-2,-0.150879,-0.759766,0.671875,0.1875,-0.0625,-0.375,65,99,45,-4,-1,-5,0,-4,-8,-30,-6,-0.586914,0.461914,0.693848,-0.4375,0.0625,-0.9375,106,122,5
32,-2,-2,-2,-1,0,-1,-1,-2,-0.15918,-0.754395,0.669922,1.25,0.8125,-0.3125,65,99,45,2,2,1,3,-2,-9,-6,5,-0.587891,0.473145,0.693848,-0.125,0.6875,-1.625,106,123,5
33,-2,-1,-1,-4,0,-2,-1,-1,-0.167969,-0.757812,0.67041,2.5625,0.5,-0.375,65,99,45,0,1,3,1,0,-13,-9,4,-0.595215,0.458008,0.681152,0.75,-2.1875,-0.1875,106,124,5
34,0,-2,-1,1,3,0,1,-1,-0.171875,-0.758301,0.671387,2.6875,0,-1.375,65,99,45,-4,0,1,3,14,10,16,-4,-0.59668,0.465332,0.682617,1.3125,-2.4375,0.25,106,124,4
35,-1,-1,1,-2,-2,-2,-2,2,-0.164062,-0.75,0.671875,-0.3125,-0.4375,-0.875,65,99,45,2,-1,0,2,4,2,11,-1,-0.591309,0.45752,0.681152,1.1875,-2.5,0,106,124,4
36,-1,-1,-5,-2,-1,-2,-1,-2,-0.157227,-0.751465,0.676758,-2.625,0.25,-0.1875,65,99,45,-2,-1,-2,2,4,6,26,-3,-0.584961,0.466797,0.685547,1.375,-2.9375,0.375,106,124,4
37,-2,-2,0,0,-2,-2,-1,-2,-0.160645,-0.751953,0.672363,-3.5625,0.0625,0.1875,65,99,45,7,-1,-1,1,8,0,8,-2,-0.587891,0.465332,0.685059,-0.4375,-2.0625,-0.0625,106,123,4
38,-2,-1,-2,0,1,1,0,-1,-0.15918,-0.763672,0.671387,-2.0625,0.25,0.5625,65,99,45,2,-4,-5,-3,-3,-7,-30,-6,-0.587402,0.464355,0.683105,-0.1875,-2.25,0,106,123,4
