Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.197754,-1.06641,0.462402,-106.625,-37.6875,-157.812,62,111,52,0,0,0,0,0,0,0,0,-0.490234,0.472168,0.768555,0.4375,0.1875,0.1875,106,118,89
2,0,0,0,0,0,0,0,0,-0.14502,-1.20947,0.457031,-75.8125,-26.5,-169.125,61,108,51,0,0,0,0,0,0,0,0,-0.491211,0.469727,0.76709,0.75,-0.0625,0.0625,106,118,89
3,-1,-10,-2,4,-4,-3,-5,0,-0.0791016,-0.95166,0.362305,-26,30.6875,-162.5,59,96,47,-4,1,-1,-1,-1,4,15,3,-0.489746,0.478027,0.756836,2.0625,0.1875,0.4375,106,118,89
4,-4,5,-5,-11,-14,-8,1,-3,-0.146973,-0.921387,0.45752,24.6875,36.9375,-155.125,59,92,45,-7,-1,-10,-20,-19,-1,-7,0,-0.503906,0.476562,0.764648,0.8125,-0.625,0.75,106,118,89
5,2,-6,0,2,-5,-4,12,4,-0.0683594,-0.851074,0.469238,-23.875,60.9375,-124.375,59,86,42,5,2,3,-13,-15,-1,-2,1,-0.522949,0.407227,0.907227,18.25,12.875,21.0625,106,118,89
6,2,-8,3,2,0,-9,-16,-9,-0.0844727,-0.581543,0.472168,-8.75,29.75,-89.5,59,82,39,-1,3,-2,-5,6,-1,-4,-2,-0.65625,0.793457,0.524414,78.125,-0.5,33.3125,109,119,91
7,-3,-1,-14,-14,1,4,13,-1,0.0078125,-0.897949,0.611328,-27.1875,10.1875,-68.5,59,80,38,-10,-9,4,2,-4,18,12,0,-0.594238,0.964844,0.807617,2.875,-48.5,97.125,110,114,92
8,6,11,28,-7,2,3,8,1,0.0917969,-0.776367,0.480469,17.6875,22.6875,-40.3125,60,79,37,-5,-6,10,-3,6,17,23,5,-0.26123,0.874023,0.959961,-82.4375,-79.5,157.875,110,108,93
9,-4,1,-10,-15,-12,-17,-29,-7,0.172852,-0.813477,0.493164,3.25,10.5,-39.4375,60,77,36,2,-1,0,-14,-2,-5,-8,-2,-0.0102539,0.763672,0.768066,-60.5,-63.375,214.812,108,97,97
10,-7,-8,-25,-26,20,17,11,4,0.329102,-0.661621,0.526367,28.125,-18.8125,-38.8125,61,76,36,21,5,2,1,-13,-11,-3,16,0.0722656,0.485352,0.858887,-121.875,-44.375,223.5,106,90,100
11,5,7,22,18,1,0,2,-3,0.259766,-0.79834,0.546387,31.625,-33.8125,-21.25,61,73,36,-34,-7,-16,-5,10,-4,3,-9,0.141113,0.249512,0.93457,-115.125,-32.3125,178.125,102,83,104
12,1,3,3,9,9,-1,-5,-3,0.277344,-0.758301,0.558105,9.5625,-33.375,-20.3125,62,72,36,21,9,6,9,1,-6,-6,-17,0.164062,0.175781,0.942871,-103.438,-14.8125,138.688,100,79,107
13,7,10,-4,-7,2,-1,-4,-3,0.306152,-0.699707,0.537109,3.4375,-33.5,-11.9375,62,70,37,-41,-2,2,-7,-25,7,5,-5,0.0932617,0.151855,0.995605,-80.625,-18.875,64.4375,96,78,109
