Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.357422,-0.353516,0.909668,-0.3125,0.5625,0.25,79,110,58,0,0,0,0,0,0,0,0,-0.530762,0.350586,0.803223,-1.875,-0.4375,0,101,121,86
2,0,0,0,0,0,0,0,0,-0.362305,-0.363281,0.908691,-2.125,0.9375,0.1875,79,110,58,0,0,0,0,0,0,0,0,-0.530762,0.353516,0.801758,-1.0625,-0.0625,-0.125,101,121,86
3,-1,-4,0,-1,2,0,-1,0,-0.358887,-0.369141,0.874023,-1.4375,1.5625,-0.375,78,110,58,7,10,15,45,6,6,-1,3,-0.543457,0.344238,0.827148,-1.0625,-0.9375,1.125,101,121,86
4,1,0,-2,-2,-1,1,-8,-5,-0.350098,-0.367188,0.884277,6.5,1.8125,-0.0625,79,110,58,-8,-74,-74,58,-49,-5,-3,-6,-0.635254,0.0712891,1.22998,57.1875,45.1875,26.625,102,121,87
5,5,-2,-2,-2,-1,0,0,3,-0.376465,-0.359375,0.897461,-6.875,0.25,2.125,79,110,58,-3,-15,-7,5,7,-5,-1,-3,-0.522949,0.560059,0.723145,59.0625,-52.3125,40.375,106,120,89
6,-1,-4,-2,-2,-1,-2,-4,2,-0.355957,-0.379395,0.866699,1.8125,-1.4375,0,78,110,58,4,7,25,62,71,8,4,6,-0.626953,0.780273,0.845703,111.812,-95.6875,72.0625,109,116,89
7,0,5,0,-2,-2,0,0,2,-0.344727,-0.341797,0.900391,6.0625,-2.5625,-0.3125,79,110,58,2,41,67,31,31,-4,7,-3,-0.336914,1.13281,0.847168,28.8125,-112.312,172.75,112,104,90
8,-4,-2,-1,-3,-1,-4,-1,0,-0.347168,-0.348145,0.901855,-2.1875,-0.8125,0.4375,79,110,58,-3,-7,-45,-80,7,-1,25,-2,-0.260254,0.821777,0.878906,-32.75,-131.75,200.688,111,95,91
9,-2,-7,-2,-1,0,0,0,-5,-0.356445,-0.365234,0.885254,-1.5,-0.5,0.0625,79,110,58,-1,2,-24,6,15,0,2,-1,0.0644531,0.789551,0.785645,-58.25,-141.562,242.812,110,80,94
10,-5,-4,-1,0,0,0,2,-4,-0.34668,-0.361816,0.890625,3.8125,-2,-0.4375,79,109,58,2,7,-6,-19,-20,-2,9,-3,0.284668,0.476562,0.692871,-104.5,-129.25,225.5,106,65,97
11,1,1,-1,-1,-3,0,0,-1,-0.339844,-0.341797,0.909668,2.25,-1.5,-0.875,79,109,58,0,3,3,16,25,3,-6,3,0.365234,0.27832,0.63916,-73.9375,-109,201.5,103,57,100
12,-4,-1,0,2,-1,-2,-1,-5,-0.347168,-0.359375,0.894043,-1.75,0.8125,-0.4375,79,109,58,12,12,19,54,4,7,47,-11,0.436035,0.183594,0.563965,-61.375,-79.6875,166.188,98,48,105
13,-1,0,-1,-1,0,1,3,5,-0.345215,-0.356934,0.890137,-1.0625,1.25,-0.8125,79,109,58,-1,4,8,3,15,-2,-6,0,0.48291,0.0771484,0.525879,-39.875,-65.1875,140,95,44,108
14,-2,-5,-2,0,-2,-1,1,-1,-0.346191,-0.35498,0.898926,0.0625,0.4375,0.1875,79,109,58,-1,-3,-6,-78,-35,-7,-8,-1,0.602051,-0.050293,0.523926,-37.125,-47.9375,107.75,90,40,113
15,1,-1,-2,-2,-2,-2,-2,4,-0.348145,-0.363281,0.891113,0.125,-0.25,0.6875,79,109,58,-2,-1,-3,-4,31,-2,1,-4,0.654297,-0.108887,0.491699,-0.875,-28.125,79.875,86,39,118
16,-3,-2,1,0,1,-1,4,11,-0.350098,-0.354492,0.893066,2,-0.375,0.5625,79,109,58,1,1,-5,27,-65,-3,-12,-8,0.707031,-0.12207,0.525391,-0.875,-20.0625,64.4375,84,38,120
17,-3,-1,0,-2,-2,-1,-1,1,-0.339844,-0.347168,0.908203,0.4375,0.4375,-0.125,79,109,58,-4,-8,-18,-50,-64,-3,-5,-13,0.731934,-0.283203,0.618164,29.25,5.375,34.75,81,40,126
18,7,0,0,-2,-3,-1,-2,-1,-0.355957,-0.345703,0.897949,-1.4375,0.875,0.1875,79,109,58,-4,-10,-22,-69,-4,-9,-10,-2,0.737305,-0.275879,0.640137,12.6875,-10.125,-1.3125,81,40,127
19,-2,-3,-2,-2,-3,0,0,-5,-0.343262,-0.35498,0.894043,-0.125,-0.5625,-0.875,79,109,58,-1,1,1,10,-13,9,-12,-9,0.814941,-0.30957,0.651855,-8.5,-7.5,-32.375,81,39,126
20,-3,-2,-2,-2,0,-2,0,-11,-0.340332,-0.347168,0.902832,-0.875,1.25,0.125,79,109,58,-3,-2,0,1,24,8,-1,-17,0.799316,-0.210449,0.604492,-8.8125,-5.875,-40.625,81,38,125
21,3,1,-1,-2,-2,-2,0,-1,-0.350098,-0.356934,0.888672,-2.75,0.25,0.375,79,109,58,-1,-3,-6,-30,10,3,-20,-7,0.79834,-0.0942383,0.57959,10,1.6875,-44.875,83,37,123
22,1,-1,0,0,-1,-2,-1,0,-0.347656,-0.367676,0.884766,0.4375,0.125,0.25,79,109,58,-1,-1,-4,2,-7,7,-10,-4,0.786621,-0.00976562,0.567871,1.375,-0.5,-16.0625,85,37,122
