Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.185547,-0.714844,0.714844,3.1875,1.4375,0.125,67,100,50,0,0,0,0,0,0,0,0,-0.78418,0.532227,0.825195,11.5625,-43.3125,29.875,107,126,5
2,0,0,0,0,0,0,0,0,-0.115234,-0.640625,0.692383,1.375,-0.875,-3.8125,67,100,50,0,0,0,0,0,0,0,0,-0.72998,1.02344,1.0166,59.6875,-145.062,145.438,109,113,5
3,-1,0,0,-2,-1,-1,-1,2,-0.174805,-0.695801,0.728027,1,-0.0625,-0.8125,67,100,50,0,-12,-17,-9,0,1,0,1,-0.612793,1.09375,0.944824,-14.75,-184.5,196.562,110,103,6
4,0,0,0,1,-2,-1,-4,1,-0.180176,-0.70459,0.725586,0.5,0.25,-1,67,100,50,-3,-21,3,4,3,2,1,4,-0.265137,0.872559,0.789551,-50.25,-219.062,256.812,109,85,7
5,0,2,0,0,0,0,-1,5,-0.181641,-0.707031,0.722656,0.8125,1.1875,-1.875,67,100,50,7,0,-25,-4,-1,-4,-4,2,0.212891,0.557129,0.606934,-85.8125,-226.25,280.188,106,64,10
6,2,-3,-1,0,-3,-2,0,0,-0.176758,-0.703125,0.72168,-0.3125,0.4375,-0.875,67,100,50,-2,-4,-1,1,5,-1,-1,-6,0.41748,0.313965,0.48291,-110.875,-216.938,262.688,102,51,13
7,0,-1,-2,1,-3,-2,-3,-4,-0.178223,-0.703125,0.71875,-0.9375,-1.8125,0.3125,67,100,50,-9,4,6,15,17,8,7,-14,0.530273,0.111328,0.344727,-109.875,-183.875,226.375,93,36,21
8,0,1,1,-3,0,0,0,0,-0.171875,-0.703613,0.722656,0.4375,-1.375,0.1875,67,99,50,-4,-1,-6,-3,-3,-8,-8,5,0.60791,-0.065918,0.258789,-122.812,-164.812,194.688,85,29,28
9,0,-2,1,-3,0,-2,-2,3,-0.178711,-0.702637,0.722656,0.1875,0.3125,1.5,67,99,50,3,0,-3,-2,-10,-16,-12,9,0.609863,-0.219238,0.112793,-100.688,-124.938,159.312,69,26,42
10,1,2,-2,-1,0,0,1,8,-0.186523,-0.701172,0.725586,0.25,0.875,1.3125,67,100,50,0,1,0,0,-2,1,-18,8,0.637207,-0.51709,0.0170898,-88.125,-80.875,114.75,57,29,52
11,-1,1,0,-3,-2,0,2,0,-0.186035,-0.715332,0.720703,-3,0.125,-0.5,67,100,50,-7,-6,-13,-13,7,10,19,1,0.677246,-0.546387,-0.0449219,-61.0625,-46.5,92.125,53,32,56
12,3,1,1,0,-3,-1,-1,0,-0.182617,-0.695801,0.722168,-1.875,-1.0625,-0.0625,67,100,50,0,2,1,18,24,0,-16,-1,0.684082,-0.62207,-0.0258789,-38.6875,-20.9375,67.6875,50,35,58
13,0,-2,1,-2,-2,-1,-1,-4,-0.17627,-0.709473,0.718262,-0.0625,-1.375,-0.6875,67,100,50,0,-5,-4,-1,28,8,29,1,0.664551,-0.646484,-0.0341797,-35.625,2.375,42.6875,48,38,59
14,-1,-2,0,-2,-2,-2,-1,-4,-0.172363,-0.706543,0.72168,-0.3125,-0.3125,-0.5,67,100,50,5,4,17,36,-21,-12,-18,-3,0.645508,-0.730469,-0.0200195,-31.9375,3.375,18.875,47,39,59
15,-1,-1,-3,-3,-2,-2,-1,2,-0.169922,-0.70459,0.717773,-0.1875,0,0,67,99,50,-16,-7,0,-6,-13,-4,-21,-7,0.720703,-0.599121,-0.0361328,-4.1875,16.125,1.4375,47,40,58
16,-2,0,0,-1,-3,-2,-5,-8,-0.175781,-0.705566,0.719727,1.75,0.25,0.25,67,99,50,-8,-3,-7,-8,-4,-6,1,-4,0.734863,-0.638672,0.0170898,5.375,16.5625,9.3125,48,40,58
17,-2,0,-4,0,-1,-1,-2,0,-0.181152,-0.702148,0.721191,1.375,-0.3125,0.375,67,100,50,-91,-18,-9,-6,-65,-3,-47,-77,0.729004,-0.649414,0.0546875,14.125,13.1875,8.6875,48,41,57
18,-2,-5,-4,-1,-1,-1,-1,1,-0.182617,-0.702637,0.721191,0.25,-0.5,-0.0625,67,100,50,-9,-7,12,-3,12,-13,-84,-60,0.722656,-0.658203,0.213867,14.125,-16.8125,2.125,49,41,58
19,-1,-1,3,-2,0,-2,0,2,-0.175781,-0.70166,0.722168,-0.8125,0,-0.1875,67,100,50,-10,7,28,15,6,3,7,2,0.708496,-0.440918,0.00244141,92.5,29.6875,20.5,51,42,57
20,-4,-2,-2,-1,2,-1,-4,4,-0.173828,-0.706543,0.719727,-2.125,-0.0625,0,67,100,50,0,0,-8,-7,36,1,3,34,0.701172,-0.761719,0.229004,-59,-12,3.25,50,43,57
21,0,0,0,-3,-1,0,-2,-2,-0.175293,-0.708496,0.714355,-0.5,1.1875,-0.375,67,100,50,-17,1,-8,30,23,13,-77,-20,0.841797,-0.689453,0.0600586,-12.5,-9.3125,-22.625,49,41,58
22,0,2,-2,-4,0,-3,-2,1,-0.178223,-0.711914,0.720215,-0.875,-0.0625,0.1875,67,100,50,-1,-5,-10,41,10,6,25,5,0.78125,-0.625488,0.125488,-18.4375,-3.75,-17.1875,49,40,58
23,-3,-3,-3,-1,-3,-1,-4,-5,-0.172363,-0.70459,0.720215,1.6875,-0.4375,-0.1875,67,99,50,-11,-2,14,15,-15,-14,13,-3,0.731445,-0.60498,0.0854492,-16.125,-15.875,-6.25,48,40,58
24,-1,-2,2,-3,-1,0,-1,3,-0.169922,-0.703125,0.722168,1.5625,0.625,-0.125,67,99,50,-11,-4,-20,-30,-14,-8,1,27,0.698242,-0.641602,0.0605469,-19.3125,-16.25,-1.5625,47,40,59
25,-2,0,-2,1,1,1,-3,-1,-0.180176,-0.706543,0.726074,0.1875,0.6875,0.5625,67,99,50,-31,-16,-48,-19,-59,-30,-23,-122,0.725098,-0.660156,0.124023,19.8125,-1.3125,3.5,47,40,59
26,1,5,2,0,-2,-3,-2,-4,-0.187988,-0.702637,0.720215,0.4375,0.375,-0.0625,67,99,50,-48,-25,-29,-9,-5,-13,-77,18,0.80127,-0.631836,0.0620117,-9.9375,-19.8125,0.375,47,40,59
27,-2,-2,-2,2,3,0,-4,-9,-0.183105,-0.700684,0.725098,-1.5,-2.375,-0.875,67,99,50,-9,3,3,8,57,2,11,-32,0.804688,-0.453125,-0.0537109,71.6875,47.6875,16,49,40,59
28,-1,-1,0,-1,-2,0,-2,3,-0.17041,-0.702148,0.725098,-2.625,-2.875,-0.75,67,99,50,17,-2,-3,-9,-2,7,24,40,0.658203,-0.788086,0.235352,-29.8125,3.75,-7.5625,49,41,58
