Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.194336,-1.12842,0.361816,15.9375,-8.3125,-176.375,55,105,46,0,0,0,0,0,0,0,0,-0.547363,0.628906,0.564941,1.75,0,-0.375,114,123,55
2,0,0,0,0,0,0,0,0,-0.13623,-1.16602,0.273438,-7.25,0.8125,-188.75,55,101,46,0,0,0,0,0,0,0,0,-0.553223,0.631836,0.566406,1.25,0.125,-0.375,114,123,55
3,0,-15,-52,-34,-17,-4,-2,3,-0.0830078,-1.02637,0.135742,66.5,42.6875,-195.938,56,87,42,0,0,0,-6,-11,-1,-4,-4,-0.543457,0.652344,0.575195,-0.5,1.125,0,114,123,55
4,1,0,42,50,32,4,0,-1,-0.0883789,-0.879883,0.131348,56.5,50.3125,-185.938,57,81,39,4,14,55,12,-17,-5,-9,-2,-0.604492,0.678223,0.945801,46.8125,17.0625,19.75,114,122,56
5,0,7,-15,25,2,-1,-6,-2,-0.00634766,-0.695801,0.202637,10.6875,51.75,-153.062,59,74,36,10,11,14,13,21,7,-1,2,-0.835938,0.941406,0.85791,104,-7.375,55.75,116,121,56
6,1,-2,12,49,-2,-3,-3,1,0.138672,-0.673828,0.273438,12.3125,50.1875,-125.125,59,71,33,-3,9,6,-1,-5,-2,-3,-2,-0.44043,1.39941,0.888184,-103.938,-87.375,188.938,116,112,57
7,-3,-5,-54,-28,-11,-16,-9,-4,0.175293,-0.580566,0.680664,-79.5,10.625,-78.8125,60,69,31,0,-10,-7,-6,-14,-9,-8,-8,-0.122559,1.2749,0.966309,-101.438,-108.312,252.562,114,102,59
8,-6,3,29,18,3,3,-1,-1,0.357422,-0.690918,0.405762,-7.75,6.25,-11.4375,60,68,31,0,-2,2,-11,14,7,2,11,0.118164,0.786133,0.585449,-192.188,-78.3125,275.375,110,86,63
9,-6,-3,9,2,-4,-2,10,-9,0.397461,-0.748535,0.479004,-2.25,26.3125,10.3125,60,68,31,1,2,10,29,44,29,1,4,0.0708008,0.425293,0.447266,-231.938,-14.6875,205.25,103,76,68
10,6,8,10,24,26,4,-21,9,0.40332,-0.871582,0.518066,-22.375,15.0625,30.625,60,70,30,15,8,32,17,12,-20,-6,12,0.0961914,0.220215,0.407227,-186.188,28.0625,155.875,98,74,71
11,8,4,22,23,-5,-9,-26,4,0.404297,-0.876465,0.503906,-5.6875,13.3125,9.5625,60,70,30,-27,-30,-73,-52,-47,1,-9,-24,0.0439453,0.102539,0.35791,-87.1875,82.375,133.375,95,76,74
12,-7,-1,-17,-51,-20,-10,4,-3,0.182617,-0.980469,0.539551,-0.4375,3.0625,-8.625,59,71,30,13,17,12,29,27,20,8,-31,-1.08398,-0.729492,1.12988,-106.938,57.3125,68.9375,92,81,78
13,-6,10,-11,8,3,-3,-6,4,-0.00878906,-0.932617,0.448242,9.0625,-31.9375,-11.6875,60,70,30,28,17,15,10,-4,20,17,24,0.171387,0.0800781,0.72168,-120.75,-13.75,33.9375,91,82,79
14,-1,2,24,33,14,-6,-3,-14,0.30957,-1.05859,0.556152,11.6875,-43.625,-69.0625,60,69,30,39,-1,-2,-5,25,17,11,53,0.168945,-0.0439453,0.770508,12.25,37.5625,15.4375,91,83,79
15,-8,2,-42,7,17,-2,5,-11,0.553223,-0.378906,0.386719,52,-32.4375,-70.875,61,62,30,47,3,12,0,-18,-4,14,71,0.0610352,-0.164062,1.14014,-100.625,51,-21.625,88,85,78
16,0,3,-2,-14,-7,7,1,1,0.610352,-0.634766,0.41748,-7.3125,-20.3125,-30.75,61,60,30,-6,-9,-26,-30,0,-29,-33,-16,0.0537109,-0.153809,1.09668,-25,51.75,-29.6875,87,87,78
17,4,-12,-7,22,-12,-6,-4,-4,0.651855,-0.405273,0.415527,35.8125,-14.5,1.5625,62,58,31,-44,-17,-3,9,31,3,-19,-70,0.0126953,-0.741699,1.15771,-81.375,28.8125,-89.625,85,89,76
18,2,2,-4,9,-2,1,0,-2,0.567871,-0.599121,0.387695,-13.5,-2.4375,18.4375,62,58,31,-7,-17,-57,15,59,23,3,-28,-0.027832,-1.26758,1.07324,-55.875,50.625,-208.312,83,90,72
19,2,-1,-4,-18,0,0,-1,-1,0.295898,-0.513184,0.328125,29.3125,-9,43.8125,62,60,32,51,14,11,21,34,25,26,101,-0.277344,-0.620117,0.889648,8.125,81,-415.5,82,89,62
20,-1,0,-6,-8,-6,2,-3,2,0.164551,-0.378418,0.257324,-8.5625,-32.5,110.5,61,63,34,-11,-18,-51,-18,-9,-2,-23,-56,-0.82666,-0.466797,1.12256,26,124.062,-414.812,83,90,53
21,-2,-4,15,2,-4,-3,1,1,0.198242,-0.582031,0.166992,-39.0625,-28.25,182.625,60,68,37,6,4,3,-10,-9,1,-1,20,-0.791992,0.427734,0.804688,36.875,-7.375,-205.875,86,89,44
22,3,3,18,5,16,5,-2,0,0.0390625,-0.961914,0.366211,48.3125,1.8125,267.312,59,81,40,6,7,39,6,22,-26,-8,-8,-0.0561523,0.818359,0.870605,28.0625,-42.6875,5.0625,90,88,43
23,-1,2,-32,-5,-6,-3,2,1,-0.124512,-1.01367,0.47168,90.8125,31.4375,288.375,60,91,43,4,-1,-11,-3,-9,-2,-2,-6,0.0571289,0.16748,0.791504,-11.5,-33.5625,47.4375,90,86,44
24,3,28,-2,-20,-18,-1,14,5,-0.452637,-0.67334,0.668945,68.1875,70.5,237.375,63,107,46,3,-5,-10,-4,0,-17,-3,-5,-0.0458984,0.131836,0.533691,62.0625,-11.0625,65.3125,91,85,46
25,39,-14,-2,86,27,12,-1,11,-0.662109,-0.840332,0.626465,-136.812,54.375,219.625,62,115,48,1,-1,3,-3,-2,-9,-3,3,-0.0922852,0.151855,0.416016,111.25,13.625,69.5625,93,85,47
26,8,-10,-15,-1,21,-5,-2,-3,-1.05225,-2.66309,1.26709,-54.0625,8.125,154.812,61,126,51,2,0,3,-37,13,-13,-29,2,-0.162598,0.279297,0.400391,171.188,45.125,53.875,98,87,49
27,10,-7,-2,-26,2,-3,-13,-3,-0.477051,-0.843262,0.540527,123.5,-13.6875,-77.75,63,123,50,-4,2,14,100,-34,8,-18,-9,-0.109375,0.379883,0.477051,178.875,81.25,47.5,101,89,50
28,-1,0,7,4,2,-1,1,-4,-0.541992,-0.629883,0.336426,-61.0625,11.1875,16.875,61,123,50,6,6,8,-67,16,4,-21,2,-0.21582,0.667969,0.75,101.5,136.875,-29.875,106,95,52
29,-31,-13,-82,-8,-5,-1,-5,-6,-0.649414,-1.29639,0.0649414,71.875,13.3125,29.875,61,124,50,4,-1,-16,-66,9,2,18,7,-0.397461,0.632324,1.04395,48.875,160.062,-64.125,107,102,53
30,0,-3,3,0,0,-1,1,1,-0.613281,-0.730469,0.378418,44.25,4.875,-29.9375,62,124,49,-20,1,6,43,53,32,-95,-9,-0.450684,0.566406,1.16846,61.8125,175.375,-83.75,109,113,54
31,-4,1,13,0,-2,-2,-2,-6,-0.519531,-0.672852,0.516602,47,-9.375,-27.75,63,123,49,-9,-2,1,-11,2,-14,-44,-1,-0.64209,0.657715,0.962891,67.6875,180.625,-121.562,111,121,55
32,-5,-9,-1,2,-2,-2,0,-2,-0.625,-0.474121,0.575195,27.625,-9.6875,-4.0625,64,122,49,13,1,0,-9,-15,-22,34,22,-1.17285,0.694824,1.94775,-252.5,-85.125,11.3125,107,125,54
33,-4,0,1,0,-1,-2,2,0,-0.44873,-0.89209,0.628906,-32.5,-5.4375,-0.9375,64,121,49,-6,-1,-2,5,-4,8,72,5,-0.268066,0.437988,0.353027,336.062,35.3125,37.875,112,123,54
