Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.203613,-0.512695,0.872559,0.0625,0.125,0.125,75,101,52,0,0,0,0,0,0,0,0,-0.62793,0.253418,0.765625,2.5625,-0.1875,0.25,99,127,81
2,0,0,0,0,0,0,0,0,-0.20166,-0.507324,0.868652,0.3125,-0.1875,0.25,75,101,52,0,0,0,0,0,0,0,0,-0.624512,0.259766,0.762695,1.9375,-0.1875,0.625,99,127,81
3,-1,0,-4,-2,-1,-2,-1,-3,-0.176758,-0.487305,0.881348,0.1875,0.5,-0.3125,75,101,52,-2,-4,-4,-4,17,-14,-3,-4,-0.618652,0.258789,0.772949,-2.0625,-0.75,0.75,99,127,81
4,0,-1,-1,-1,-3,0,-2,-1,-0.18457,-0.505371,0.876953,-2.3125,2.375,1.375,75,101,52,1,15,17,4,28,0,3,3,-0.688965,0.0620117,0.87793,16.8125,6,13.25,99,127,81
5,-1,0,-2,-1,-3,-1,1,-2,-0.22998,-0.524414,0.851074,-2.1875,2.5625,1.4375,74,101,52,3,9,8,29,17,-9,3,2,-0.819336,0.620605,0.620605,139.062,-44.6875,83.875,105,125,83
6,-1,0,1,-1,0,-3,1,0,-0.230957,-0.523438,0.853516,3,-0.875,0.125,74,101,52,-1,11,2,13,-1,3,0,-1,-0.690918,0.790039,0.791504,47.375,-71.3125,112.562,107,120,85
7,-1,0,0,-2,-2,-1,-4,-1,-0.206543,-0.488281,0.884766,7.4375,-3.8125,0.125,75,101,52,-4,-25,-1,-16,-6,-7,-12,-5,-0.564453,0.710938,0.910156,51.5,-104.562,160.125,109,113,86
8,-2,0,-1,1,0,0,2,-2,-0.192383,-0.483398,0.885742,-0.1875,-1.375,-0.3125,75,101,52,1,1,11,11,13,11,16,6,-0.199219,1.06543,0.75293,85.4375,-104.688,221.875,112,100,88
9,-1,-1,-1,0,1,0,-1,-2,-0.196289,-0.480957,0.877441,-2.6875,-0.125,-1.6875,75,101,52,0,4,11,23,37,7,-7,1,0.134277,0.776855,0.72998,6.5,-86.0625,268.25,113,85,92
10,0,-4,-3,-2,1,-2,2,-1,-0.196777,-0.501953,0.872559,-3.5,0.5625,-1.75,75,101,52,-12,-15,-4,-9,-9,-7,-8,-13,0.290039,0.661133,0.654297,14.5,-55.125,271.375,113,76,95
11,-1,0,-2,0,-2,-2,-3,0,-0.199219,-0.508301,0.859375,-1.4375,0.5,0.125,74,101,52,2,-1,-10,7,23,12,0,3,0.347168,0.615723,0.522461,-9.9375,-15.125,250.438,111,64,100
12,0,0,0,-3,-1,-2,0,0,-0.203613,-0.51709,0.859863,-0.5625,-0.1875,-0.4375,74,101,52,-2,-4,-2,9,-13,-2,-6,-6,0.453613,0.419922,0.611328,-56.875,-8.625,219.125,108,57,104
13,-2,0,-2,-1,1,-5,-4,-1,-0.197266,-0.510254,0.870605,1.125,0.0625,0.3125,74,101,52,-2,-3,-8,-31,-22,4,12,-3,0.498535,0.268066,0.65918,-38.8125,4.3125,177.75,103,51,110
14,1,-2,-1,-4,-1,-1,-3,-1,-0.211914,-0.51416,0.86084,-0.125,-0.0625,0.6875,74,101,52,1,3,8,18,10,10,-3,-6,0.539551,0.196777,0.638184,-43.125,17.0625,143,100,49,113
15,0,1,-2,2,-2,0,-2,-4,-0.200195,-0.504395,0.869141,1.9375,-0.375,-0.125,74,101,52,-4,-2,1,21,-58,-2,-8,-6,0.566895,0.0708008,0.647949,-25.3125,16.75,101.25,96,48,118
16,-1,0,-1,-1,-4,-2,0,-2,-0.206055,-0.501465,0.869141,0.5625,-0.625,-0.125,75,101,52,-7,-16,-55,19,12,8,-1,-2,0.529297,-0.0244141,0.674316,-21.75,13.25,59.5625,93,49,121
17,-1,1,-1,0,0,-2,-1,-2,-0.201172,-0.502441,0.864258,0.5,-1.125,-0.375,75,101,52,6,7,33,0,6,-8,-1,7,0.57373,-0.00195312,0.68457,-13.125,11.125,41.3125,92,49,123
18,-1,-1,0,-1,0,-1,-2,-2,-0.189453,-0.492676,0.871582,-0.3125,-0.1875,-0.9375,75,101,52,-5,-4,-4,9,9,-4,3,-2,0.564941,-0.0273438,0.712402,-2.6875,6.5625,22.625,91,49,123
19,-2,-1,-1,-2,0,-2,-1,-1,-0.200195,-0.509277,0.861816,-2.9375,0.0625,-0.0625,74,101,52,3,5,8,2,45,7,-1,3,0.587402,-0.0273438,0.741211,-5.1875,-0.4375,4.8125,91,49,124
20,0,-1,-1,-1,1,1,0,-1,-0.20752,-0.52002,0.858398,-0.25,-0.5,-0.125,74,101,52,-3,-8,-41,-57,-10,5,2,-7,0.585449,0.00439453,0.772461,1.5,0.375,3.1875,91,50,124
21,-1,-2,-2,-1,-4,-2,0,-1,-0.192871,-0.504395,0.871582,1.8125,-1.125,-0.6875,74,101,52,0,-1,0,15,-15,-19,-8,-1,0.531738,-0.00878906,0.746582,-7.125,-8.25,-4.5,90,49,124
22,-2,0,-1,-3,-2,2,-1,0,-0.196289,-0.505859,0.873047,-0.0625,0.75,0.125,74,101,52,-4,-4,-17,-56,-47,-4,15,2,0.534668,-0.139648,0.73877,-14.125,-20.9375,-48.25,90,49,123
23,-1,-1,0,-1,0,-2,-1,0,-0.197754,-0.514648,0.870605,0.8125,0.875,0.0625,74,101,52,-3,2,4,20,45,8,-8,-6,0.553223,0.0336914,0.667969,-18,-23.125,-91.9375,91,48,121
24,0,-1,0,-1,0,-2,2,5,-0.200684,-0.50293,0.866699,1.375,0.4375,0.6875,75,101,52,0,1,18,23,109,-31,-5,-1,0.713867,-0.0957031,0.707031,-42.25,-11.375,-166.812,94,48,115
25,-1,-3,0,0,0,0,-3,-2,-0.208008,-0.506836,0.867676,0.1875,0.125,1.4375,75,101,52,0,0,8,18,-50,-24,-9,1,0.783691,0.192383,0.618164,-38.3125,24.25,-193.312,97,51,108
26,-1,-2,-2,-2,-2,0,-1,-3,-0.19873,-0.496582,0.869141,1.8125,-0.5,0.5,75,101,52,-3,0,2,-26,12,-26,-51,-7,0.79541,0.141113,0.679199,-76.4375,66.25,-210.438,98,55,104
