Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0507812,-1.07129,0.85791,5.0625,68.8125,0.375,65,100,53,0,0,0,0,0,0,0,0,-0.446289,0.15918,0.914551,0.125,0.5625,-0.25,94,116,34
2,0,0,0,0,0,0,0,0,0.0893555,-0.917969,0.917969,4.875,67.5,-25.9375,65,100,52,0,0,0,0,0,0,0,0,-0.459961,0.151367,0.916016,-0.5,0.375,0.1875,94,116,34
3,5,1,3,-35,-10,9,0,-2,-0.206055,-0.961426,0.614746,181.562,58.375,-66.1875,67,102,49,-2,2,13,68,0,-5,-2,1,-0.469238,-0.0683594,1.04199,20.125,-1,15.8125,94,116,34
4,25,2,15,6,-3,6,8,0,-0.257324,-0.683594,0.728516,223.5,45.0625,-97.875,71,101,47,-7,-26,-36,-32,14,-1,1,-2,-0.648438,0.647461,0.929199,215.75,-69.875,90.8125,101,112,36
5,-2,-2,0,3,-5,3,-1,-2,-0.199707,-0.955566,0.896484,34.5625,38.6875,-133.688,72,99,43,-5,-14,-43,-20,6,4,-1,-1,-0.460938,1.19238,0.900391,122.875,-65.3125,200.562,108,103,39
6,-1,-2,-2,4,0,-6,-3,1,-0.20752,-0.491211,0.804688,148.125,17.6875,-143.562,75,96,39,0,-7,-22,-21,-4,0,-2,-7,0.308105,0.751953,0.813477,71.75,-87.1875,301.688,110,94,42
7,0,-1,-1,-4,13,3,-3,-1,-0.168457,-0.274414,0.791992,62.25,1.8125,-114.188,78,93,35,8,-4,-4,-12,-17,1,-4,-9,0.308105,0.822754,0.565918,78.625,-16.25,310.938,113,81,47
8,-1,1,-1,-18,-25,-10,-3,-3,-0.183105,-0.272949,0.808105,51.8125,-0.1875,-89,79,92,34,8,5,-8,6,3,-2,0,-4,0.192871,0.672363,0.529297,14.875,4.3125,278.312,113,72,51
9,-1,0,3,10,2,-4,-4,-1,-0.185059,-0.23877,0.795898,41.625,-1,-63.3125,80,91,32,-2,2,-14,8,-7,1,0,2,0.268555,0.436523,0.557129,-12.5,30.5,261.312,111,66,56
10,0,0,-2,15,-3,0,3,-2,-0.139648,-0.236328,0.87207,22.75,4.5625,-33,81,91,31,-32,-5,-19,-11,-8,3,1,6,0.372559,0.36084,0.597168,-7.5,48.625,208.938,108,59,63
11,-1,-2,-12,-3,3,-2,-2,-3,-0.101562,-0.269531,0.929199,15.875,9.4375,-8.1875,81,91,31,-27,-2,-18,-63,7,8,5,6,0.41748,0.211914,0.697266,1.4375,65.875,139.562,104,57,69
12,-3,-3,-1,-12,-1,0,-4,-2,-0.0932617,-0.251953,0.954102,15.1875,11.5625,-0.5625,82,92,30,-4,-2,16,104,5,5,3,7,0.437012,0.270508,0.789062,18.125,63.0625,82.125,102,58,73
13,-3,0,-4,6,3,1,-5,-2,-0.0761719,-0.232422,0.974609,14.5,7.25,5.9375,82,93,31,21,13,27,-10,11,-4,-5,3,0.472168,0.28125,0.793457,0.3125,47.6875,60.625,101,59,75
14,-2,-1,-6,-16,-21,0,0,-3,-0.0791016,-0.291016,1.00977,0.4375,-1.25,4.3125,82,93,31,-9,0,12,57,21,2,2,1,0.396484,-0.0268555,0.856934,-19.3125,21.875,31.6875,99,60,77
15,1,-5,-28,4,1,0,3,0,-0.0351562,-0.245605,1.00781,12.4375,-11.375,2.75,83,92,31,4,-8,3,10,9,0,-2,-4,0.356445,0.195312,0.837891,-21.25,-4,-14.4375,99,60,77
16,0,3,20,11,-6,0,1,-1,-0.03125,-0.202637,1.01025,8.8125,-14.4375,4.625,83,92,31,-3,2,-1,23,36,-4,-34,6,0.446777,0.279785,0.771484,-38.0625,-24.6875,-15,99,60,76
17,-1,0,-4,20,2,3,-1,-2,-0.0244141,-0.264648,0.996582,13.9375,-16.6875,3.625,83,91,31,1,-1,2,-16,-88,-33,-36,-8,0.47168,0.241211,0.757812,-118.312,-58,-56.3125,97,58,75
18,-1,0,-6,-39,-24,0,0,-3,-0.0405273,-0.217285,0.97168,14,-19.4375,6,83,90,31,4,4,9,58,23,21,-15,-10,0.734863,-0.034668,0.691406,-223.188,-39.4375,-112.375,94,56,71
19,1,1,-1,30,24,6,3,2,-0.0283203,-0.225098,0.964355,-5.1875,-20.375,1.125,83,89,32,7,5,13,74,-32,-5,77,13,0.619629,-0.135254,0.745117,-45.8125,30.6875,-84.3125,92,57,68
20,-2,-5,-52,35,-7,-4,-4,-1,-0.00292969,-0.317383,1.0083,-8.75,-21.875,-7.25,83,88,32,-28,-3,-7,-32,-16,8,48,-2,0.447754,0.078125,0.837402,17.125,29.6875,-91.875,93,59,66
21,-2,-2,5,-9,-31,1,-4,-2,0,-0.302734,1.01562,-23.0625,-22.3125,-18.875,82,87,31,-29,-1,4,13,-30,2,53,9,0.500488,0.19043,0.793945,-47.5625,35.4375,-91.5,94,61,64
22,-2,-2,-9,-3,-35,-22,-7,-2,0.209961,0.197754,0.587891,11.6875,13.625,-14.25,82,87,31,10,4,8,-11,11,-22,20,3,0.400391,0.0834961,0.869141,36.9375,60,-79.3125,95,65,61
23,-2,0,13,-21,17,8,0,0,0.0302734,-0.829102,1.06396,-55.5,24.75,22.875,82,89,32,4,3,-10,46,35,-2,-56,2,0.331055,0.248535,0.794434,19.6875,72.8125,-78.25,97,70,59
24,-1,0,6,-44,-8,-5,-3,-2,0.0629883,0.0131836,0.860352,-19.875,5.875,19.625,83,89,32,-13,-6,12,24,41,-3,-34,-14,0.0258789,0.687988,1.44482,33.9375,66.4375,-75.375,98,74,58
25,-2,1,4,-3,10,2,-1,-2,0.0493164,-0.327637,0.882812,-36.0625,14.1875,28.8125,82,90,33,-16,-6,-2,-16,-7,-2,-16,-12,0.40332,0.223633,1.00342,57.875,28.0625,-25.75,98,75,57
26,-2,-3,0,7,-2,-7,-2,-1,-0.103516,0.0375977,0.751953,12.0625,33.5625,74.3125,83,92,34,11,-2,-7,-12,47,29,70,2,0.213867,0.300293,0.915039,-12.75,20.125,-24.5625,98,77,57
27,0,0,1,-7,-7,-5,-2,-1,-0.282227,-0.0180664,0.751953,-60.5,38.0625,102.375,82,95,36,-1,-1,4,34,-9,-4,-17,4,0.154297,0.246582,0.972656,13.5625,13.8125,-23.8125,98,78,56
28,0,-9,-26,3,0,-2,0,1,-0.314453,-0.444336,0.980469,-95,38.75,125.875,80,99,39,-3,5,7,-5,-26,-4,-3,-3,0.210449,0.150879,0.827637,11.1875,20.4375,-44.4375,99,79,56
29,-4,-16,45,15,7,3,0,-3,-0.23291,-0.677246,0.997559,-72.3125,36.9375,136.75,79,103,41,-3,0,-5,-13,1,-5,-5,-4,0.0400391,0.213867,0.719727,26.4375,55.125,-102.25,99,83,54
30,1,22,88,-1,-5,-2,-3,0,-0.350586,-0.378418,0.737305,-99.8125,31.375,130.062,77,108,45,-1,3,5,1,5,1,-3,-1,-0.172363,0.201172,0.935547,39.75,80.25,-138.812,100,90,51
31,-1,-11,-39,-23,0,-1,3,-1,-0.495605,-0.590332,0.817871,-104.75,2.375,93,74,112,47,2,-2,-1,40,18,0,1,2,-0.20752,0.54248,0.907227,43.3125,74.25,-141,101,95,49
32,-95,-21,-41,-25,-14,3,-1,-3,-0.258789,-1.50928,1.52881,121.75,-50.6875,82.875,75,112,49,2,8,13,-27,-11,10,54,2,-0.196777,0.355469,0.989258,8.375,70.5,-146.5,101,102,46
33,0,0,6,-2,1,0,5,11,-0.374512,-0.432129,0.967285,-106.688,-32.625,49.6875,76,112,51,0,0,13,58,16,-2,-7,2,-0.348145,0.49707,0.95459,43.25,63.1875,-145.062,101,107,43
34,45,-3,-8,-2,2,1,4,22,-0.358887,-0.526367,0.855469,-85.4375,10.4375,57.25,74,113,53,0,0,-11,-50,-15,-3,2,-7,-0.54541,0.395508,0.849121,27.125,24.375,-124.625,101,112,40
35,-3,7,1,2,0,1,-2,-11,-0.427246,-0.671387,0.639648,-9.6875,28.6875,14,72,114,53,-7,-1,3,-1,-4,2,52,-9,-0.539551,0.422852,0.857422,84.3125,15.875,-110.562,101,115,38
36,3,-2,1,1,0,-1,3,4,-0.429688,-0.363281,0.608887,53.3125,13.875,10.375,73,115,53,-3,-1,-4,-3,-5,1,-36,-9,-0.45166,0.528809,0.724121,76.625,32.375,-107.625,103,119,35
37,-4,1,-1,0,-1,-2,-2,-3,-0.489258,-0.540527,0.767578,22.125,-16.25,-3.3125,74,115,53,-17,-3,-3,-4,-1,3,35,-5,-0.742676,1.2583,1.0166,-52.5,-20.8125,-11.0625,104,120,34
