Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.679688,-0.59082,0.484863,-7.4375,3.875,2.25,63,131,51,0,0,0,0,0,0,0,0,-0.616211,0.469238,0.669922,0.4375,-0.3125,1.0625,108,127,91
2,0,0,0,0,0,0,0,0,-0.678223,-0.602051,0.479492,-5.125,4.5625,1.1875,63,131,51,0,0,0,0,0,0,0,0,-0.619629,0.468262,0.667969,-0.125,0.0625,0.8125,108,127,91
3,0,0,1,-2,-3,-1,-3,-1,-0.678223,-0.63916,0.438965,1.875,3.875,2.25,63,132,51,-1,-2,-1,2,25,-9,11,-2,-0.628418,0.472168,0.678223,3.75,0.5625,1.1875,108,127,91
4,-1,-3,-2,-5,-2,0,-1,-1,-0.671387,-0.621582,0.453125,4.625,3,2.125,63,132,50,-3,-5,-9,-4,-4,-4,3,-1,-0.716309,0.426758,0.621582,7.875,0.4375,11.4375,108,127,91
5,-1,-2,1,1,0,-2,-2,0,-0.697266,-0.612793,0.480469,9.4375,1.4375,2.1875,64,132,50,-3,-5,-9,-4,-4,-4,3,-1,-0.825195,0.432617,0.669434,29.3125,1,7.25,108,127,91
6,-1,-1,2,10,4,0,0,0,-0.709473,-0.574707,0.47998,9.9375,2,4.75,64,132,51,3,11,20,13,-2,-4,-4,-1,-0.941895,0.475586,0.492188,84.6875,-56.6875,86.375,111,125,92
7,0,-1,-2,-28,-7,-4,-2,-2,-0.689941,-0.560059,0.479492,7.3125,0.875,7.6875,64,133,51,-12,-7,-8,7,3,5,-1,-2,-0.478027,0.542969,0.788574,124.188,-79.5,151.125,115,116,93
8,0,-1,2,16,7,0,0,-2,-0.705566,-0.54834,0.466309,0.6875,0.8125,9.4375,64,133,51,23,7,-7,-7,-6,11,4,3,-0.270508,0.952637,0.749023,143.688,-58.6875,173.625,118,109,94
9,0,-1,-2,-11,-4,-3,1,-1,-0.713379,-0.540039,0.463379,1.375,-1,7.3125,65,133,51,-40,-22,-31,-29,-20,0,-4,-20,0.180176,1.08398,0.565918,42.375,7.25,227.25,121,97,96
10,-1,-3,0,-11,-3,0,-1,-1,-0.700195,-0.543457,0.480469,-1.0625,-0.5625,4,65,134,51,-28,-21,6,25,24,7,14,11,0.50293,0.73584,0.526855,28,93.5,253.312,122,85,101
