Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.192383,-0.644043,0.771484,-0.25,-0.5,-0.6875,70,100,57,0,0,0,0,0,0,0,0,-0.625,0.396484,0.70459,1.5625,0.625,0.3125,105,127,78
2,0,0,0,0,0,0,0,0,-0.192383,-0.644043,0.771484,-0.25,-0.5,-0.6875,70,100,57,0,0,0,0,0,0,0,0,-0.625,0.407715,0.702148,0.375,0.5625,0.1875,105,127,78
3,0,0,0,1,-2,0,0,-2,-0.195801,-0.648438,0.767578,0.3125,-0.625,-0.875,70,100,57,-3,-1,-1,0,-1,-5,-22,1,-0.623047,0.404297,0.705566,0.0625,0.1875,0,105,127,78
4,0,-3,-3,0,-2,0,0,-1,-0.177734,-0.63623,0.766113,1.9375,0.25,-0.5625,70,100,57,-5,-2,-1,-2,-2,1,5,-17,-0.627441,0.396484,0.714844,-1.4375,0.625,-0.1875,105,127,78
5,-2,-2,-2,1,-3,-1,0,-1,-0.188477,-0.648438,0.79248,0.0625,2.1875,-0.4375,70,100,57,-1,-2,-6,-2,-2,-2,-1,-1,-0.628906,0.393555,0.734863,2.625,2.4375,2.125,105,127,78
6,0,1,0,-1,1,0,-2,-1,-0.199707,-0.651367,0.766602,-2.8125,0.9375,1.8125,70,100,57,0,9,21,15,-18,-8,-2,-3,-0.66748,0.335938,0.82373,30.4375,6.5625,10.1875,105,127,78
7,-2,-2,2,1,-2,-2,-2,1,-0.195801,-0.664551,0.769043,4.25,-1.6875,0.0625,70,100,57,3,18,15,-2,17,0,-1,-1,-0.648438,0.329102,0.908203,104.062,-1.625,22.625,107,127,79
8,-3,-3,-2,-4,-4,-1,-3,-2,-0.188477,-0.638672,0.776367,6.6875,-2.1875,2.0625,70,100,57,6,11,-9,-12,-8,-1,2,27,-0.645508,1.10303,0.927734,101.375,-69.3125,54.3125,111,123,79
9,-1,-2,-1,-3,-1,1,0,7,-0.190918,-0.632812,0.781738,7,-1.1875,4.875,70,100,57,-6,-12,-21,-8,1,32,5,-9,-0.699707,1.02881,1.18701,-29.1875,-108.125,76.25,111,118,78
10,-1,-1,-1,-1,2,1,-7,-8,-0.196777,-0.629395,0.77832,7.5625,-1.1875,5.3125,70,100,57,12,1,8,3,1,11,1,27,-0.594238,0.895996,1.11621,-28.8125,-145.062,130,110,108,78
