Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.615723,-0.42627,0.668457,1.8125,0.875,-0.75,73,128,80,0,0,0,0,0,0,0,0,-0.480957,0.523926,0.725586,-0.1875,-0.125,0,107,118,177
2,0,0,0,0,0,0,0,0,-0.631348,-0.425781,0.662598,-0.25,0.6875,-1.6875,73,128,80,0,0,0,0,0,0,0,0,-0.464355,0.560059,0.72168,-7.8125,1.125,-0.4375,107,118,177
3,-1,-3,-4,-1,-3,0,-1,1,-0.636719,-0.433594,0.654297,-9.375,-2.125,-1.5625,73,128,80,0,2,8,7,-6,28,10,1,-0.499023,0.578125,0.810059,-11.75,5.5,-1.875,107,118,178
4,-1,-1,0,-1,-1,0,-2,0,-0.638672,-0.460449,0.681152,-11.1875,-1.1875,-1.5625,73,128,80,-1,5,11,-3,-3,-11,-11,0,-0.443848,0.572754,0.880371,-25.75,9,-9.375,107,118,177
5,-2,-2,-1,-2,0,0,-2,-1,-0.644043,-0.436523,0.672363,-1.5,-0.5625,-1.0625,73,128,80,-1,2,19,-1,-17,-13,-8,-2,-0.44873,0.396484,1.03418,-53.6875,-38.4375,-29,104,117,176
6,-4,-13,-6,-2,-1,-1,-1,-1,-0.647461,-0.452148,0.668945,0.1875,-0.6875,0,73,128,80,4,4,21,29,21,-6,-6,-7,-0.664062,0.294434,1.06641,33.4375,-55.5625,19.625,103,116,176
7,1,2,0,-1,-2,-3,-1,-1,-0.64209,-0.440918,0.678223,4,-0.5,0.8125,73,128,80,-9,6,-14,9,3,4,9,-7,-0.518555,0.72168,1.01465,40.3125,-75.25,82.375,105,110,176
8,-1,5,3,-2,0,0,-1,-1,-0.628906,-0.436523,0.671875,4.6875,-0.875,1.5,73,128,80,-1,-5,-6,-3,-19,-29,-4,-7,-0.443848,0.601074,1.10889,-128.688,-102.062,123.812,103,102,178
9,1,-5,-2,-1,-1,-3,-1,-1,-0.628906,-0.432617,0.666992,2.25,-0.75,0.5,73,128,80,1,2,5,-1,-11,-1,-2,2,-0.288574,0.481934,1.07275,-98.8125,-121.25,145.75,101,96,179
10,-1,-1,0,-2,-1,0,-2,-1,-0.626465,-0.423828,0.671387,0.875,-0.6875,-0.375,73,128,80,1,6,14,4,-8,-8,-3,-1,-0.117676,0.489258,0.993164,-65.3125,-119,161.562,100,89,1
11,-4,-3,-2,0,-2,-2,-1,-2,-0.637207,-0.425781,0.679688,-1.125,-0.4375,-0.1875,73,128,80,-12,-3,4,10,19,13,6,-8,0.121094,0.526855,0.8125,-56.3125,-103.562,175.25,98,80,5
12,-1,-2,-1,0,0,-2,0,-1,-0.630371,-0.444824,0.677246,0.875,-0.3125,-0.125,73,128,80,1,2,3,-17,-3,-9,11,-1,0.189453,0.451172,0.751465,-60.3125,-85.6875,193.625,96,74,8
13,-2,-2,-1,0,0,-2,1,-1,-0.637207,-0.433594,0.67334,-0.875,-0.1875,-0.3125,73,128,80,1,3,-2,-10,2,37,8,3,0.254883,0.194336,0.637207,-75,-92.5625,177.562,92,67,13
14,-1,-6,-2,-2,-1,-1,-1,-2,-0.639648,-0.433594,0.67627,-1.5,-0.5625,0.125,73,128,80,-3,-2,-3,4,5,-3,1,0,0.319336,-0.0327148,0.606934,-81.8125,-68.625,146.375,88,62,19
15,-2,0,-1,-2,0,-1,-2,-1,-0.631348,-0.430664,0.675781,-0.125,-0.8125,0.1875,73,128,80,0,5,6,4,10,-8,5,-1,0.367188,-0.160645,0.608887,-64.0625,-53.5625,112.125,85,60,21
16,-1,-1,0,0,0,-1,-2,-1,-0.630859,-0.418945,0.672852,1.3125,-0.3125,0.3125,73,128,80,-3,-5,-8,-16,-4,-1,-1,-1,0.375,-0.35498,0.676758,-59.8125,-26.5625,64.6875,81,59,24
17,-2,-6,-2,-3,-2,-3,0,-1,-0.631348,-0.440918,0.677734,-1.75,0.3125,-0.5,73,128,80,4,8,9,1,-1,-17,-12,1,0.455566,-0.333496,0.733398,-25.4375,-8.25,27.75,79,59,26
18,-1,-2,-1,-2,-2,-1,-2,-2,-0.633789,-0.449707,0.679688,1.6875,1.25,-0.8125,73,128,80,3,2,-15,-51,-5,6,16,2,0.493164,-0.455566,0.743652,-11.5,3,3.75,79,59,26
19,-1,1,-2,-1,0,-1,-1,0,-0.641113,-0.442383,0.666504,5.75,1.3125,0,73,128,80,-3,-3,-2,6,-5,17,6,-3,0.540039,-0.367188,0.73291,-4.25,30.75,-46.75,79,60,25
20,4,7,2,0,-1,0,-1,-1,-0.642578,-0.443848,0.65625,4.3125,0.375,0.5,73,128,80,0,1,0,-2,0,-1,0,0,0.520996,-0.384277,0.759766,-2.6875,53.0625,-63.9375,80,61,24
21,-2,2,2,-1,0,-2,-2,-2,-0.632812,-0.42334,0.677734,1.5,-1.4375,1.3125,73,128,80,0,-1,0,9,8,-5,3,2,0.460938,-0.266113,0.811523,1.25,81.875,-85.125,81,63,20
22,-1,4,0,0,-2,-1,0,-1,-0.635254,-0.422363,0.68457,1.5625,-1.1875,1.25,73,128,80,2,0,1,1,-3,-6,0,0,0.435059,-0.214844,0.916016,-29.875,80.9375,-89,82,65,18
23,-3,-5,-2,-1,-1,0,-3,-3,-0.63623,-0.425781,0.684082,3,-0.625,1.125,74,128,80,-5,-6,-4,8,5,-8,-3,-1,0.312012,-0.137207,1.0376,-32.625,48.6875,-73.9375,82,68,15
24,0,0,-2,-3,0,0,-1,0,-0.639648,-0.432129,0.683105,4.625,0.25,1.125,74,128,80,-2,3,1,-11,-7,-12,2,3,0.215332,-0.133301,1.0752,-14,13.3125,-32.9375,82,69,14
25,-2,1,0,-1,-3,-1,-1,-2,-0.628418,-0.392578,0.666992,2.9375,-0.0625,0.4375,74,128,80,1,0,-4,-16,-6,-5,-2,-2,0.371094,-0.0537109,1.06689,10.75,-36.75,20.6875,83,68,14
26,-2,0,0,1,0,-2,-2,-3,-0.633301,-0.40625,0.679199,-2.625,-0.125,-1,74,128,80,0,4,4,5,2,-6,5,0,0.412598,-0.111816,1.0166,-7.9375,-50.4375,49.125,83,67,15
27,1,1,0,-1,0,-1,-1,-1,-0.644531,-0.441406,0.678223,-5.375,-0.9375,-0.4375,74,128,80,-4,-6,-7,14,16,20,-4,-2,0.419434,-0.206543,0.921387,-18.3125,-59.5625,82.4375,81,64,18
28,0,3,0,-2,-2,0,1,0,-0.650391,-0.435059,0.679688,-0.375,-0.6875,0.5625,73,128,80,-6,-9,-14,-15,-22,10,4,0,0.45459,-0.340332,0.842285,-28.75,-62.1875,100.875,79,63,21
29,-2,0,1,-1,-1,-1,-1,-2,-0.638672,-0.417969,0.68457,1.5625,-0.8125,1.25,74,128,80,4,8,16,36,8,-15,0,1,0.44873,-0.390137,0.762207,-43.5625,-53.6875,95.0625,77,62,24
30,0,-1,0,0,-1,-1,-1,-1,-0.62207,-0.389648,0.689941,2.375,-0.75,0.8125,74,128,80,1,-2,1,5,-6,11,0,-2,0.453613,-0.588867,0.69873,-46.8125,-32.25,59.25,74,62,27
31,0,10,4,0,-1,-2,-2,-1,-0.645996,-0.424805,0.688965,0.25,0.3125,1.0625,74,128,80,-8,-6,-5,1,3,19,-5,-8,0.419434,-0.533691,0.629883,-25.875,-11.25,33.4375,73,63,28
32,-3,-2,-3,0,-1,1,-2,-1,-0.634277,-0.412598,0.674316,-1.75,1.6875,-1.875,74,128,80,-7,-7,-13,-21,3,16,-7,-7,0.390625,-0.594727,0.561523,-1.9375,18,-13.75,72,63,28
33,-1,1,-1,0,-1,-1,-1,-1,-0.634277,-0.42334,0.688477,0,1.1875,-2.625,74,128,80,1,-1,0,-7,-6,28,-2,0,0.319824,-0.414062,0.44873,38.875,21.875,-34.8125,73,63,27
34,0,-2,-1,-2,0,-2,0,0,-0.635254,-0.425293,0.680664,-1.1875,1.625,-4.375,74,128,80,1,-1,1,10,-4,-11,-4,0,0.296875,-0.366699,0.417969,70.625,8,-81.1875,75,62,25
35,-1,2,-1,0,0,-1,-1,-1,-0.631836,-0.422852,0.652832,-3.6875,0.0625,-4.1875,73,128,80,0,2,0,-1,2,-10,1,1,0.346191,-0.233887,0.428711,96.6875,-6.0625,-113.625,78,60,23
36,0,-1,0,-1,-1,-1,-2,-1,-0.632812,-0.445312,0.664551,-13.125,-1.75,-3.9375,73,128,80,-1,-2,-2,-17,-4,-6,-1,-1,0.47998,0.0439453,0.557617,127.438,-25.125,-157.875,84,56,18
37,-1,-3,-2,0,-1,0,1,0,-0.636719,-0.466797,0.682617,-7.9375,-0.875,-2.8125,73,127,80,-3,-1,2,2,1,-18,5,-3,0.533691,0.226562,0.763672,165.312,-1.8125,-168.562,92,55,12
38,-1,-1,0,-2,-1,0,-1,-2,-0.625,-0.449707,0.673828,-2.6875,0.25,-2.4375,73,127,80,2,2,-2,4,20,18,3,0,0.39502,0.510742,0.742188,167.688,-5.625,-187.875,98,56,8
39,-5,-6,-2,0,1,0,0,-3,-0.642578,-0.443848,0.68457,-0.875,0.3125,0.1875,72,127,80,2,2,10,12,16,-18,0,-3,0.59375,0.563965,0.981445,106.938,45,-174.938,105,62,2
40,-1,0,0,-1,-1,0,-3,-3,-0.59375,-0.484863,0.640137,3.375,0.75,1.75,73,127,80,0,-1,2,15,-6,-2,-4,1,0.447266,0.610352,0.971191,62.3125,83.625,-182.75,107,68,0
41,-1,-2,0,-2,-1,-1,0,-1,-0.654297,-0.472656,0.697266,13.5,1.25,4.0625,73,128,80,2,6,9,9,9,12,8,3,0.205078,0.625977,1.00098,14.875,130.562,-185.688,109,80,178
42,-1,3,2,-2,-2,-1,-1,-1,-0.619629,-0.375977,0.652832,5.875,-1,5.5,73,128,80,6,8,14,13,52,16,5,3,-0.0620117,0.67041,0.973633,0.625,147.438,-156.75,109,89,177
43,0,-4,-3,-1,-1,-2,-1,-2,-0.634766,-0.42041,0.662598,4.875,-1.4375,1.8125,73,128,80,4,3,0,-9,-35,1,2,5,-0.200195,0.6875,0.912598,-41.0625,130.812,-134.75,108,97,176
44,1,0,-1,-1,-2,-3,0,1,-0.637207,-0.447754,0.702148,4.3125,0.4375,0.5625,73,128,80,0,13,34,52,34,14,0,-1,-0.346191,0.613281,0.867188,-40.3125,117.625,-88.125,107,106,176
45,-2,-2,-1,-1,-1,-1,0,-1,-0.635254,-0.438477,0.67627,5.125,2.5,1.625,73,128,80,-6,-6,-2,9,51,18,4,3,-0.486816,0.501465,0.833496,-60.875,87.25,-55.125,105,113,176
46,0,-1,-1,-2,-1,-2,-1,-2,-0.63623,-0.416992,0.656738,5.0625,1.0625,1.6875,73,128,80,-1,-3,1,-4,-16,4,-1,-2,-0.552734,0.281738,0.897949,14.5,82.0625,-32.875,105,117,176
47,-1,0,-1,0,-1,0,-1,-1,-0.645508,-0.400879,0.666504,-1.25,0.1875,0.125,73,128,80,-2,1,1,1,12,0,9,-3,-0.744629,1.24072,1.01416,26.125,1.1875,23.125,107,119,176
48,-2,0,-2,-1,1,-2,-2,0,-0.640137,-0.439941,0.681152,-2.625,0.0625,-0.125,73,128,80,1,0,2,1,-1,-3,1,0,-0.444824,0.193359,0.640625,-71.5625,11.1875,2.5625,104,118,177
49,-1,-11,-6,-2,-1,0,-1,-1,-0.638672,-0.43457,0.68457,0.8125,0.25,-0.5625,73,128,80,0,1,-1,2,3,5,-2,2,-0.672852,0.422852,0.603516,34.5625,16.875,-8.375,105,120,177
50,-2,-3,-2,0,0,-2,0,-3,-0.64209,-0.432617,0.678711,0.5625,0.4375,0.6875,73,128,80,-4,-4,-2,-3,-1,-6,-3,-4,-0.480469,0.443359,0.792969,-8.8125,-20.6875,5.4375,105,119,177
