Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.584961,-0.486816,0.649414,-1.75,1.5625,-1.8125,71,126,82,0,0,0,0,0,0,0,0,-0.529297,0.493164,0.729492,2.3125,0.5625,1.5,107,120,157
2,0,0,0,0,0,0,0,0,-0.612793,-0.536621,0.69043,-0.1875,2.4375,-1.9375,71,126,82,0,0,0,0,0,0,0,0,-0.570801,0.557129,0.785645,20.25,2,3.125,107,120,157
3,-1,-1,-1,-2,0,-1,0,-4,-0.654785,-0.500488,0.647949,9.375,1.0625,3.25,71,126,82,6,5,11,14,3,-7,-4,-2,-0.648438,0.576172,0.818359,81.3125,-72.75,33.875,108,118,157
4,0,6,1,-1,-1,0,-1,4,-0.621094,-0.458984,0.625,5.6875,-1.4375,3.875,71,126,82,-9,-17,-25,-6,1,2,-1,-8,-0.499023,1.16455,0.805664,84.9375,-121.875,167.438,112,108,158
5,1,-1,0,-2,-2,-1,-2,-8,-0.603027,-0.460449,0.648438,-7.375,-4.75,1.375,71,126,83,-1,-7,-9,-4,-5,-5,-2,-2,-0.267578,1.14648,0.821777,23.1875,-131.312,204.688,112,104,158
6,-6,-19,-4,-1,-1,-2,-3,-2,-0.587891,-0.523438,0.668945,-11.3125,-2.5625,-2.6875,71,126,83,2,7,8,-5,-11,-1,1,-5,0.178223,0.608887,0.885742,-60.8125,-176.875,262,111,86,160
7,3,4,-2,-2,-1,-1,0,-3,-0.59668,-0.518555,0.661621,-1.0625,-1.1875,-3,71,126,83,1,3,9,11,5,-6,-1,-1,0.279785,0.581543,0.739746,-26.4375,-163.188,267.812,109,68,163
8,4,24,1,0,-2,-2,0,1,-0.595703,-0.499023,0.67041,-0.8125,0.0625,-2.4375,71,126,83,-5,-10,-14,5,43,9,-4,-5,0.432129,0.36377,0.607422,-54.125,-118.812,216,106,53,167
9,-3,-12,0,-1,-2,-1,-3,-4,-0.607422,-0.505859,0.663086,2,0.375,-0.3125,71,126,82,0,-1,-7,-19,11,-3,-3,0,0.544922,0.228516,0.619629,-61.625,-83.3125,179.812,102,46,170
10,1,5,-3,-2,-1,-1,-1,-1,-0.631348,-0.494141,0.643066,4.5625,0.125,1.125,71,126,82,-5,1,-2,-25,-92,-31,-12,-2,0.621094,0.20459,0.495117,-26.8125,-40.625,113.438,98,40,175
11,1,3,2,0,-1,0,-1,-1,-0.607422,-0.471191,0.661133,-0.1875,-1.3125,2.4375,71,126,83,7,4,11,11,30,23,17,5,0.677246,0.123047,0.469727,-25.9375,-11.875,83.125,96,38,177
12,-2,-16,-4,-1,-1,-1,-1,-1,-0.588379,-0.458496,0.658203,-7.5625,-2.25,0.125,71,126,83,4,0,3,-5,-30,-4,-7,0,0.695312,-0.00878906,0.603516,-39.4375,17.875,62.125,92,38,0
13,-5,8,2,-3,0,-2,-2,-3,-0.599121,-0.526855,0.649902,-8.0625,0,-2.1875,71,126,83,4,-2,-4,-7,3,-6,-1,3,0.624512,-0.0727539,0.746094,-38.4375,19.5625,40.4375,90,39,2
14,0,5,-1,0,-2,-1,0,0,-0.580566,-0.521973,0.646484,-5.375,-0.3125,-4.1875,71,125,82,-1,-10,-6,5,26,8,8,1,0.536133,-0.150391,0.90625,-77.625,29.5625,-2.125,87,42,3
15,3,4,-1,0,-1,-1,0,1,-0.596191,-0.538086,0.640625,-3.5625,-1,-3.0625,70,125,82,0,0,0,-20,-57,-14,-1,1,0.567871,-0.157715,0.918945,-106.75,34.875,-51.5625,85,45,1
16,-1,2,-4,-2,-3,0,0,-2,-0.597656,-0.54248,0.658691,-2,-0.125,-2.9375,70,125,82,3,5,10,-4,-32,-5,0,-2,0.577637,-0.108398,0.931641,-130.812,39.125,-78.8125,85,46,179
17,-13,-50,0,-1,0,-1,-1,0,-0.610352,-0.523438,0.652832,2.125,0.3125,-0.625,70,125,82,0,2,-2,8,-8,-5,-2,-1,0.601562,0.0483398,0.779297,-152.062,38.3125,-105.25,83,47,174
18,-1,0,-2,0,-1,-1,-1,-2,-0.623535,-0.508301,0.651855,6.3125,-0.25,0.75,70,125,82,-2,4,-2,-9,-12,-4,-6,-3,0.625977,0.107422,0.662598,-120.312,31.1875,-118,83,47,171
19,0,5,0,-2,-2,-1,-1,0,-0.617188,-0.507812,0.670898,9.75,-0.25,2.875,71,125,82,1,-2,-6,-24,-11,1,4,5,0.675293,0.175781,0.511719,-102,16.875,-127.812,83,47,168
20,-1,-7,-2,0,0,-1,-2,-2,-0.605957,-0.483887,0.669922,12,-1.125,6.3125,71,125,82,4,1,13,12,16,1,-5,1,0.762207,0.154785,0.379883,-56.3125,-0.9375,-103.875,84,45,163
21,0,15,3,-2,-2,0,1,1,-0.584473,-0.465332,0.661133,8,0,5.5,71,126,83,-1,-4,0,6,-3,1,-1,-1,0.914551,0.126465,0.34375,-21.0625,-16.9375,-71.125,86,42,159
22,2,0,0,0,-1,-1,-1,-2,-0.596191,-0.477539,0.660156,4.8125,0.875,4.375,72,126,83,-4,-9,-25,0,8,2,-2,-4,1.00928,0.0751953,0.413086,12.125,-16.25,-42.5,87,40,157
23,-3,-6,-1,1,-1,1,0,1,-0.600586,-0.490234,0.654297,-2.75,1.25,1,72,126,83,-4,-4,-2,-6,-24,-9,-3,-3,1.06055,0.0595703,0.491699,45.5625,-2.875,-4.625,89,39,156
24,-1,-16,-1,0,-1,-2,-1,-2,-0.595215,-0.483887,0.662598,-2.25,0.5,-1.1875,71,126,83,1,-1,3,-10,-7,1,0,2,0.965332,0.0893555,0.562988,58.5,14.875,6.4375,91,38,157
25,-3,3,1,0,0,-1,-1,-1,-0.62207,-0.481934,0.651855,-2.1875,0.875,-1.0625,71,126,83,0,1,-2,1,-1,0,-1,-2,0.891602,0.171387,0.570801,73.5,36.8125,2.4375,92,39,157
26,-1,7,0,-1,-2,-1,-1,2,-0.605957,-0.478516,0.66748,-0.375,0.75,-2.625,71,126,83,-1,0,0,-3,-26,-1,-3,0,0.575684,0.262207,0.570312,112.188,51.625,-32.5625,96,42,156
27,4,8,1,-2,-1,0,0,-1,-0.623047,-0.464355,0.661621,-1,-1.8125,-2.3125,71,126,83,9,3,2,-5,-19,0,0,2,0.597656,0.368652,0.605469,92.25,71.8125,-55.1875,99,45,155
28,-3,5,0,-1,-3,-1,-2,-8,-0.600098,-0.473633,0.648926,-5.9375,-2.25,-2.125,71,126,83,-1,-3,-2,0,-4,-9,-1,-1,0.279297,0.307129,0.601562,98.75,66.875,-85.9375,102,50,154
29,-2,-14,-5,-3,-2,-1,-3,0,-0.61377,-0.524414,0.674805,-12.1875,-0.375,-2.875,71,126,83,-4,-2,2,-12,-11,-12,-2,-3,0.246094,0.443359,0.595703,104,81.125,-113.5,106,57,152
30,-1,1,-1,-1,0,-1,-1,-1,-0.575195,-0.499512,0.648438,-4.0625,-1.0625,-4.1875,71,125,82,1,4,5,4,-4,15,1,-1,0.145508,0.459961,0.739258,110.438,97.625,-101.812,109,65,151
