timestamp,Pitch,Roll,Yaw
1573323944200179,0.137673,0.780629,-1.62202
1573323944223597,0.205081,0.777353,-1.58885
1573323944245074,0.269504,0.777801,-1.55569
1573323944260684,0.331322,0.780693,-1.52188
1573323944283132,0.388904,0.784237,-1.48828
1573323944304603,0.442083,0.792506,-1.4532
1573323944320219,0.490177,0.80296,-1.41786
1573323944343643,0.533697,0.813491,-1.3837
1573323944366097,0.569797,0.826913,-1.35038
1573323944380735,0.600553,0.841352,-1.3169
1573323944403185,0.628483,0.855348,-1.28379
1573323944426605,0.652348,0.872269,-1.25095
1573323944455273,0.672873,0.887421,-1.22026
1573323944464054,0.68819,0.896569,-1.19577
1573323944486500,0.702331,0.911186,-1.17021
1573323944506996,0.716066,0.927968,-1.14685
1573323944523587,0.729786,0.937953,-1.13024
1573323944546542,0.739477,0.945895,-1.11646
1573323944567038,0.748472,0.958121,-1.10077
1573323944583631,0.759868,0.968881,-1.08558
1573323944606078,0.771663,0.976892,-1.07434
1573323944627549,0.78108,0.983763,-1.0677
1573323944643167,0.78519,0.990155,-1.063
1573323944666592,0.789602,0.995626,-1.05911
1573323944688064,0.796523,0.999248,-1.05687
1573323944703681,0.804896,1.00142,-1.05963
1573323944726129,0.810143,1.00254,-1.06742
1573323944747604,0.813918,1.00282,-1.07526
1573323944764192,0.817299,1.00482,-1.08227
1573323944785686,0.822362,1.00678,-1.09158
1573323944809089,0.82851,1.00903,-1.10308
1573323944823732,0.834086,1.01164,-1.11596
1573323944846177,0.839771,1.01557,-1.12912
1573323944867654,0.844251,1.01921,-1.14365
1573323944883265,0.847339,1.02191,-1.15859
1573323944905710,0.846687,1.02155,-1.17669
1573323944929139,0.845252,1.02262,-1.19284
1573323944943774,0.843601,1.0209,-1.20806
1573323944966224,0.838751,1.01239,-1.22913
1573323944987698,0.830067,1.00298,-1.25258
1573323945003319,0.819497,0.994814,-1.27452
1573323945025770,0.81004,0.987988,-1.29395
1573323945047235,0.800921,0.975966,-1.3162
1573323945062849,0.790336,0.963602,-1.33769
1573323945086271,0.778165,0.954774,-1.35751
1573323945109693,0.764495,0.945872,-1.37398
1573323945123358,0.752096,0.933423,-1.39263
1573323945145804,0.738683,0.919136,-1.41387
1573323945167305,0.725318,0.910805,-1.42913
1573323945182896,0.713746,0.907828,-1.4392
1573323945206319,0.702586,0.903414,-1.44928
1573323945226840,0.691549,0.895962,-1.46267
1573323945243409,0.68083,0.891457,-1.47502
1573323945265864,0.670474,0.889652,-1.48272
1573323945288304,0.661731,0.886358,-1.48628
1573323945310757,0.654295,0.879864,-1.49105
1573323945326366,0.646434,0.874018,-1.49751
1573323945348813,0.638468,0.87113,-1.50383
1573323945363456,0.627936,0.870101,-1.50904
1573323945385912,0.614123,0.867992,-1.51452
1573323945416169,0.597726,0.863231,-1.52214
1573323945429828,0.577596,0.856488,-1.53351
1573323945446419,0.552512,0.850948,-1.5489
1573323945468871,0.523424,0.850121,-1.56612
1573323945490343,0.486477,0.850532,-1.58363
1573323945505953,0.44144,0.851258,-1.60029
1573323945528397,0.391264,0.850253,-1.61982
1573323945549873,0.336393,0.852816,-1.64162
1573323945566462,0.276868,0.857087,-1.66351
1573323945588923,0.219007,0.859547,-1.68467
1573323945609493,0.164179,0.858696,-1.70084
1573323945626005,0.109615,0.855128,-1.71206
1573323945648445,0.0549071,0.853884,-1.72453
1573323945669917,0.00281376,0.856989,-1.73837
1573323945686508,-0.044797,0.86116,-1.75422
1573323945708957,-0.0911079,0.863601,-1.77081
1573323945729452,-0.135705,0.865251,-1.78665
1573323945751924,-0.17822,0.865664,-1.80036
1573323945768497,-0.218644,0.866275,-1.81133
1573323945789972,-0.252616,0.861211,-1.8204
1573323945806566,-0.282883,0.853001,-1.83035
1573323945829011,-0.311425,0.848728,-1.84094
1573323945849591,-0.337357,0.85486,-1.8504
1573323945866102,-0.358018,0.866512,-1.85911
1573323945888543,-0.37386,0.8774,-1.86791
1573323945910101,-0.387958,0.8833,-1.87612
1573323945926606,-0.399706,0.885009,-1.8829
1573323945949052,-0.409329,0.886562,-1.88889
1573323945969547,-0.418011,0.890438,-1.89435
1573323945985162,-0.424912,0.894689,-1.89944
1573323946008587,-0.430705,0.898086,-1.90476
1573323946036916,-0.435508,0.900464,-1.91036
1573323946045677,-0.441145,0.902014,-1.91589
1573323946069104,-0.446979,0.903276,-1.92141
1573323946089599,-0.453876,0.903713,-1.92726
1573323946105211,-0.461361,0.902728,-1.93379
1573323946128634,-0.469361,0.901453,-1.94056
1573323946150110,-0.475422,0.898652,-1.94601
1573323946165733,-0.476872,0.894799,-1.9503
1573323946189150,-0.475661,0.887525,-1.95436
1573323946209649,-0.473501,0.876847,-1.95693
1573323946225269,-0.474205,0.867639,-1.95891
1573323946248693,-0.477977,0.866242,-1.96098
1573323946271142,-0.483731,0.871991,-1.96332
1573323946285786,-0.488005,0.878726,-1.96519
1573323946308221,-0.490053,0.882924,-1.96559
1573323946331646,-0.491,0.885282,-1.9656
1573323946346288,-0.49156,0.886393,-1.96546
1573323946368731,-0.492654,0.889058,-1.96538
1573323946391185,-0.494831,0.893935,-1.96528
1573323946405835,-0.497779,0.899334,-1.96543
1573323946428304,-0.500911,0.903667,-1.96599
1573323946458532,-0.50336,0.906255,-1.9661
1573323946465357,-0.505211,0.907724,-1.96578
1573323946488789,-0.506815,0.910074,-1.96596
1573323946511241,-0.508785,0.913134,-1.96671
1573323946525873,-0.511079,0.915992,-1.96683
1573323946548324,-0.513023,0.918552,-1.96699
1573323946570767,-0.514381,0.919814,-1.96709
1573323946585402,-0.515423,0.920481,-1.96718
1573323946608829,-0.516645,0.921597,-1.96754
1573323946631277,-0.517734,0.92286,-1.96761
1573323946645918,-0.518351,0.923925,-1.9678
1573323946668372,-0.518438,0.924049,-1.96778
1573323946690811,-0.51925,0.923011,-1.96775
1573323946705450,-0.519542,0.922285,-1.96795
1573323946728874,-0.52008,0.922337,-1.96816
1573323946751332,-0.520635,0.921982,-1.96832
1573323946771819,-0.521183,0.921283,-1.96836
1573323946788412,-0.521892,0.92053,-1.9684
1573323946810861,-0.521991,0.92043,-1.96828
1573323946832354,-0.522943,0.921548,-1.96861
1573323946854851,-0.523969,0.92263,-1.96877
1573323946871371,-0.524754,0.923604,-1.96882
1573323946891942,-0.525003,0.923672,-1.96879
1573323946908468,-0.525177,0.923779,-1.96894
1573323946930939,-0.525918,0.923694,-1.96941
1573323946952381,-0.52594,0.923104,-1.9694
1573323946968971,-0.526317,0.923072,-1.96981
1573323946991418,-0.526817,0.922878,-1.97016
1573323947011923,-0.526978,0.922823,-1.97015
1573323947028507,-0.527239,0.923054,-1.97029
1573323947034362,-0.527385,0.922546,-1.97066
1573323947056836,-0.527698,0.921943,-1.97089
1573323947079259,-0.528522,0.922026,-1.97149
1573323947093900,-0.529004,0.921713,-1.97183
1573323947116345,-0.529416,0.922255,-1.97187
1573323947138799,-0.52969,0.923178,-1.97225
1573323947154418,-0.530004,0.922962,-1.97273
1573323947176861,-0.529766,0.921612,-1.9725
1573323947199306,-0.530063,0.921417,-1.97278
