Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.34082,-0.800293,0.557617,-1.125,-0.375,-0.6875,62,110,105,0,0,0,0,0,0,0,0,-0.558105,0.468262,0.929688,29.875,-31.8125,20.9375,103,115,130
2,0,0,0,0,0,0,0,0,-0.345703,-0.800293,0.562012,-0.125,1.5625,-0.3125,62,110,105,0,0,0,0,0,0,0,0,-0.458984,0.563965,1.0835,46.5625,-65.0625,38.5,104,112,131
3,-2,-1,-1,-4,0,0,-2,0,-0.365234,-0.787109,0.549316,2.375,2.625,-0.3125,62,110,105,3,6,3,-13,-31,-25,-11,-12,-0.370117,0.694824,1.20117,-186.938,-153.625,90.6875,102,101,131
4,0,-2,-2,1,2,0,-1,1,-0.365234,-0.788574,0.540039,3,0.0625,-0.0625,62,110,105,6,11,22,17,44,20,3,3,-0.26416,0.349121,1.22314,-80.9375,-202.125,106.625,100,92,131
5,-1,0,1,3,2,-2,-1,-2,-0.341797,-0.787109,0.561035,-0.375,-3,-1.5625,62,110,105,23,0,-8,-8,-1,1,7,16,0.0878906,0.510742,0.94043,24,-222.188,193.188,100,77,134
6,1,2,0,1,0,-1,0,-1,-0.333984,-0.79541,0.559082,-1.6875,-0.5,0.5625,62,110,105,-3,-8,1,6,7,6,11,1,0.229004,0.451172,0.727539,-36,-223.25,222.812,99,65,136
7,-2,-2,1,1,-1,-1,0,-3,-0.348145,-0.790039,0.550293,-0.1875,1.5625,1.875,62,110,105,2,2,0,-4,14,-7,-6,-3,0.415039,0.0649414,0.524902,-83.1875,-202.375,213.375,93,50,142
8,1,2,-8,-8,-3,1,-1,0,-0.367188,-0.79248,0.542969,-0.25,0.75,1.4375,62,110,105,-4,1,-4,-4,3,9,11,10,0.505371,-0.106934,0.466309,-38.375,-169.688,192.562,89,43,147
9,-2,-3,-2,-1,-3,-1,0,1,-0.366699,-0.776367,0.549805,0,-0.6875,0.4375,62,110,105,-2,-3,-4,7,13,17,0,-5,0.583496,-0.243652,0.347656,20,-104.562,149.25,82,36,156
10,-1,-1,-5,-5,-3,-1,-1,-1,-0.358887,-0.782227,0.556641,-2.75,-1.625,-1.25,62,110,105,2,-1,-2,-2,-5,13,3,3,0.618652,-0.319336,0.354492,25.5,-56.25,100.25,79,35,160
11,-2,-6,-9,-10,0,1,-2,-2,-0.349609,-0.799805,0.558105,-1.875,0.125,-1.375,62,110,105,0,-3,1,13,15,10,-3,-1,0.598633,-0.415527,0.400879,20.25,20.6875,-49.1875,78,35,162
12,-1,2,3,3,-1,0,0,1,-0.350098,-0.803711,0.540527,0.5625,1.5,0.3125,62,110,105,-4,-12,-5,-3,-10,-16,-3,1,0.80957,-0.403809,0.509277,-22.6875,38.625,-64.5625,80,36,159
13,-1,2,3,1,-2,-1,0,0,-0.365723,-0.791016,0.541504,0.6875,0.625,-0.125,62,110,105,-2,0,-2,-6,-15,-19,-11,-4,0.765625,-0.221191,0.506836,10.3125,55.6875,-92.1875,82,37,156
14,-1,-4,-4,-5,1,-1,-3,-3,-0.354004,-0.782715,0.544922,2.875,-0.9375,-0.625,62,110,105,-2,0,-2,-5,-22,-3,-3,-1,0.855957,-0.172363,0.589844,-0.6875,64.25,-94.875,85,38,153
15,-1,-3,-2,0,-3,-3,0,-2,-0.350586,-0.793457,0.552246,-1.125,-1.3125,-0.625,62,110,105,4,-8,-6,-8,-14,-17,-5,5,0.753906,-0.0410156,0.675781,0.125,66.375,-94.1875,88,41,148
16,1,5,0,0,0,-1,-1,0,-0.35498,-0.795898,0.551758,2.375,-0.4375,0.9375,62,110,105,-3,-5,-3,-6,-6,-5,-2,-1,0.644531,0.127441,0.804688,14.1875,49.625,-66.5,91,45,144
17,1,0,-3,-2,-1,0,-2,-3,-0.357422,-0.794922,0.550781,3.5,0.3125,0.8125,62,110,105,1,-1,0,-2,3,0,-1,-3,0.619629,0.22168,0.854004,12.875,29.5625,-42.125,93,47,143
18,-2,-5,-7,-6,-2,-1,-1,0,-0.35498,-0.783203,0.547852,3.1875,-0.1875,1.0625,62,110,105,0,-3,2,0,2,-2,-3,1,0.660645,0.237793,0.861328,6.8125,-9.9375,12.125,93,48,142
19,-1,-4,-2,2,-1,1,0,-1,-0.360352,-0.77832,0.559082,2.3125,-1.0625,0.5625,62,110,105,-2,5,7,10,13,-1,-4,-3,0.713379,0.197266,0.840332,3.4375,-31.5625,37.3125,93,47,143
20,0,0,-4,-3,-3,-1,-2,0,-0.350586,-0.786133,0.565918,1.125,0.375,1.0625,62,110,105,-4,-8,-12,-7,3,2,0,-6,0.721191,0.0761719,0.770996,-5.125,-57.375,68.375,92,44,145
21,-2,-1,0,0,-2,0,-1,0,-0.352051,-0.785156,0.549805,2,0.625,2.1875,62,110,105,0,2,-3,-5,-20,-2,1,-5,0.746094,0.0332031,0.685059,8.0625,-64.4375,83.1875,90,41,147
