Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.444336,-0.617188,0.721191,-61.8125,-35.625,-12,66,119,100,0,0,0,0,0,0,0,0,-0.460938,0.463379,0.808105,-3.0625,-1.125,0,104,115,83
2,0,0,0,0,0,0,0,0,-0.453613,-0.752441,0.776855,-100.062,-39.5,-16.1875,65,118,100,0,0,0,0,0,0,0,0,-0.479492,0.505859,0.832031,-24.6875,3.5,-1.4375,104,115,83
3,24,-27,4,10,16,4,5,12,-0.371094,-0.89502,0.821777,55.6875,-87.75,-37.75,65,110,102,-7,-14,-13,6,6,6,2,-2,-0.590332,0.480957,0.880859,-39.8125,-11.5625,12.375,103,115,83
4,-6,4,8,1,-3,-9,-6,-5,-0.29834,-0.90625,0.796387,-37.0625,-95.4375,-72.4375,65,106,103,-3,-4,-7,-2,1,-7,4,-2,-0.499023,0.440918,1.11133,-23.9375,-46.3125,21.8125,102,113,83
5,-8,-4,0,-10,-15,-6,-4,-4,-0.140137,-0.775391,0.65625,11.875,-93.3125,-82.625,65,95,103,-2,-4,-12,-11,-7,-2,-1,1,-0.382324,0.654785,1.17529,-55,-79.3125,51.9375,101,109,83
6,-3,9,-2,10,9,4,1,0,-0.157227,-0.74707,0.589844,7.25,-83.875,-80.9375,65,91,103,-3,0,0,4,2,-2,-2,-1,-0.0825195,0.0415039,1.30518,-173.688,-108.875,1.875,95,102,83
7,-4,-4,-17,-4,-3,3,2,0,-0.130371,-0.651367,0.531738,-13.125,-75.8125,-60.6875,65,87,104,0,0,3,1,-1,-1,4,1,-0.0107422,0.163086,1.18408,1,-116.5,14.5,94,95,82
8,-12,2,-5,-7,-5,-8,-6,-9,-0.0488281,-0.428711,0.447754,-23.375,-51.4375,-40.875,64,83,104,-4,-2,-3,-1,-3,-5,-7,-10,-0.0458984,0.323242,1.0498,-7.8125,-113.438,10.375,94,90,82
9,6,4,-2,-8,-5,-5,-2,1,-0.0859375,-0.650879,0.518066,-17.8125,-19.625,-21.0625,63,82,105,5,-1,-1,-2,-3,-1,3,5,0.00390625,0.213379,0.871582,-80.1875,-84.9375,0.3125,92,85,82
10,6,-4,4,0,0,6,5,7,0.0556641,-0.648926,0.510254,-12,-12.5,-2.25,63,82,105,-6,-11,-5,-2,1,-3,-6,-2,-0.00195312,0.102539,0.779785,-80.375,-59.25,-9.625,91,82,82
