Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.327148,-0.775391,0.549805,-2.3125,-1.25,-1.4375,62,109,104,0,0,0,0,0,0,0,0,-0.492188,0.437988,0.827148,-4.5625,1.75,0.4375,103,118,130
2,0,0,0,0,0,0,0,0,-0.313965,-0.805176,0.55127,-8.0625,-1.375,-1.8125,62,108,104,0,0,0,0,0,0,0,0,-0.481934,0.39209,0.897949,-5.625,-4.375,5.25,103,117,130
3,0,-4,-2,-1,-1,-1,-1,-1,-0.328125,-0.816406,0.54248,-4.8125,-0.25,0.9375,62,108,104,6,0,1,20,39,-9,8,0,-0.518555,0.47998,1.10938,56.5,-39.9375,6.3125,103,116,129
4,0,-1,-4,-2,-1,-2,1,0,-0.337891,-0.819824,0.54834,-2,1,1.9375,62,108,104,2,-6,-11,-21,-6,-4,5,6,-0.442383,0.625488,1.25928,-87.75,-81.4375,6.0625,102,113,129
5,-2,-2,-3,-2,-1,-1,-1,0,-0.342285,-0.8125,0.532715,0.875,1.5625,2.25,62,109,104,9,12,-2,-2,21,37,-6,-11,-0.548828,-0.155762,1.5415,-122.438,-137.875,6.1875,96,106,127
6,-1,-2,0,-1,-2,0,-2,-3,-0.344727,-0.789062,0.54248,1.375,-0.875,2.0625,62,109,104,5,-10,-9,-11,6,73,44,3,-0.396484,0.276367,1.36572,87.25,-159.875,42.875,97,100,127
7,-2,-5,1,-3,-2,-1,-1,-4,-0.335449,-0.79541,0.547363,2,-1,1.5625,62,109,105,-11,-7,-16,-15,-27,-121,2,-1,-0.208008,0.818359,1.05957,23.9375,-160.438,100.125,99,89,128
8,-2,-3,-5,-1,0,0,0,-1,-0.340332,-0.803711,0.552246,3.875,2.25,1.6875,62,109,105,-15,-1,-5,-8,-13,10,-6,-6,-0.0175781,0.66748,0.941895,-98.6875,-163.125,136.25,98,81,130
9,0,-3,1,1,2,-3,0,-1,-0.340332,-0.800781,0.543945,4.5625,3.375,0.875,62,109,104,7,-5,1,-2,-5,-1,0,10,0.113281,0.339355,0.832031,-75.875,-148.312,142.75,94,71,133
10,1,3,1,1,-2,0,0,1,-0.339355,-0.783203,0.545898,2.625,1.25,0.3125,62,109,104,-13,-5,-2,0,-2,10,-6,-11,0.243652,0.276367,0.619141,-59.25,-118.25,149.25,91,62,137
11,0,2,1,0,-2,1,-2,-2,-0.344238,-0.791504,0.547852,0.5625,-1.125,0.25,62,109,104,-4,-4,1,-3,-5,11,-3,-9,0.27832,0.166992,0.583984,-54.5625,-107.188,148.062,88,58,141
12,0,-3,-1,-2,-1,-2,-2,-2,-0.345215,-0.79248,0.555176,1.5625,-2.0625,-0.3125,62,109,104,-3,0,4,3,10,-10,0,-8,0.363281,0.0131836,0.493164,-59.1875,-91.8125,146.938,85,55,144
13,-1,-2,-1,-2,0,-2,-1,0,-0.341309,-0.783203,0.559082,0.25,-1.125,-1,62,109,104,10,5,4,2,-5,8,-1,-3,0.428223,-0.198242,0.54248,-42.5625,-71.25,139.688,80,52,150
14,-3,-4,-4,-5,-4,-2,-2,0,-0.333496,-0.775879,0.558105,-1.3125,-0.875,-1.1875,62,109,104,-4,-3,-4,-3,0,-111,-2,-3,0.52002,-0.466797,0.480469,-40.125,-57.4375,116.25,75,52,155
15,1,0,2,0,0,0,-1,-2,-0.34082,-0.796875,0.555664,-2.375,0.125,-0.4375,62,109,104,3,2,6,3,3,35,-7,10,0.502441,-0.586426,0.450195,-23.625,-42.25,85.8125,73,52,158
16,-2,-3,-2,-1,1,-1,0,-2,-0.338379,-0.798828,0.546387,-0.8125,0.3125,0.1875,62,109,104,6,3,1,3,8,4,1,1,0.529297,-0.617676,0.481445,-13.9375,-13.8125,30.0625,71,53,161
17,-1,-2,2,0,-1,-1,0,0,-0.333008,-0.800293,0.552734,0.375,0.875,0.375,62,109,104,-5,-4,-4,-7,-15,-7,-6,-1,0.489258,-0.563965,0.497559,-3.125,6.0625,11.1875,70,54,161
18,-1,-2,-2,-1,-2,-1,-1,-2,-0.338867,-0.784668,0.550293,1.125,-0.5625,1.0625,62,109,104,8,4,1,6,15,23,12,9,0.524414,-0.535156,0.589844,5.8125,17.0625,1.875,70,54,161
19,-1,-2,-4,-4,-1,-2,-2,-1,-0.341797,-0.789062,0.555664,-0.6875,-1.0625,0.6875,62,109,105,-1,-1,-1,0,6,-2,-2,-10,0.53418,-0.601562,0.595215,-4.5,9.75,-23.0625,70,55,160
