Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.226562,0.379883,0.974609,225.438,-163.062,32.875,99,87,119,0,0,0,0,0,0,0,0,-0.34082,0.425781,0.888672,-3.125,4.3125,0.5625,102,110,89
2,3,-2,-25,-2,8,3,7,6,-0.117188,0.234375,0.801758,173.75,-117.812,14.875,105,79,118,0,0,0,0,0,0,0,0,-0.348633,0.425293,0.891113,-5.3125,5.8125,-0.25,102,110,89
3,-10,-15,-12,-25,-13,-4,-5,-5,0.0805664,0.278809,0.582031,184.875,-63.6875,27.125,110,75,117,-3,2,10,-13,-8,2,0,-4,-0.403809,0.387207,1.04443,-3.875,19.75,-4.5625,101,111,89
4,-3,-8,-15,-3,-20,-11,-3,-2,0.166016,0.334961,0.497559,145.562,-30.75,21.8125,113,73,117,-3,2,-1,-3,6,5,1,-3,-0.475098,0.404785,1.12109,5,-1.6875,4.5625,101,111,89
5,0,5,4,-2,10,4,-3,-4,0.230469,0.368164,0.452637,97.5625,-6.1875,12.3125,115,72,117,3,-5,-16,-5,-1,7,3,6,-0.526855,0.470703,1.15283,13.9375,-25.875,14.1875,102,111,89
6,4,4,13,13,5,-1,-1,-2,0.26709,0.478027,0.446777,62.125,7.9375,2.5,117,72,117,0,-22,-16,-11,-15,-3,30,17,-0.223633,0.369141,1.23291,96.5,-123.812,34.0625,103,102,89
7,-6,-2,5,13,9,2,-1,-5,0.268555,0.666016,0.4375,9.9375,7.3125,-2.1875,118,72,117,19,-1,-9,-19,-27,-90,-32,17,-0.0170898,0.633301,1.03711,79.75,-129.438,63.75,106,94,88
8,13,8,-7,-6,0,6,10,16,0.247559,0.727539,0.437988,-30.125,9.5,-4.25,118,72,118,1,5,-2,-2,8,-48,10,-2,-0.0366211,0.822754,0.974609,64.875,-121.5,101,107,85,88
9,5,-25,-10,-3,-7,-9,-16,-6,0.171387,0.770996,0.60791,-137.875,17.375,-41.75,115,74,118,-9,-10,-7,-4,-10,23,-8,-9,-0.0439453,0.731934,0.810547,-69.25,-116.938,106.062,107,79,88
10,-1,-3,-6,11,7,6,8,6,0.0766602,0.710938,0.895996,-179,-11.125,-79.5625,112,76,117,-5,-2,-3,-1,-5,-5,-9,-10,0.0375977,0.475098,0.828613,-103.562,-103,83.625,105,73,89
11,-13,-30,-7,7,9,5,1,-7,0.434082,1.16846,0.849609,-207.5,-64.5625,-18.6875,107,75,114,-6,-3,-1,0,-11,-4,-6,-11,0.163086,0.407715,0.613281,-88.875,-71.5625,74.5625,102,67,90
12,15,12,-5,-3,0,5,15,25,0.600586,0.846191,0.189941,-331.5,34.375,30.1875,101,75,115,7,4,-1,-2,2,33,15,9,0.228516,0.339355,0.572754,-103.125,-51.4375,51.9375,100,65,90
