Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.520996,-0.308594,0.814453,0.5625,-1.375,-1.1875,79,58,87,0,0,0,0,0,0,0,0,0.302246,-0.266113,0.966797,0.25,2,-0.75,82,74,16
2,0,0,0,0,0,0,0,0,0.537598,-0.305176,0.824219,0.6875,-1.3125,-0.5625,79,58,87,0,0,0,0,0,0,0,0,0.289551,-0.276855,0.95459,-0.4375,4.75,-0.625,82,74,16
3,-1,0,0,-1,-2,0,-1,-2,0.530762,-0.278809,0.807129,0.5625,-0.25,0.5625,79,58,87,0,3,-6,3,-29,2,-4,0,0.32373,-0.259766,0.982422,-12.0625,18.3125,-1.5625,82,75,16
4,-1,-2,-1,-2,0,-2,-2,-2,0.519043,-0.330566,0.812012,-4.125,0.25,0.5,79,58,87,-13,-44,-60,-7,-4,0,1,-3,0.421875,-0.351562,1.00342,-45.3125,39,13.0625,81,76,16
5,-2,-2,0,-1,0,-1,-1,-2,0.532715,-0.316895,0.808594,-0.25,-0.375,0.8125,79,58,87,-43,36,35,-19,-80,-5,-8,-10,0.16748,-0.460449,1.1499,20.5,91.6875,59.75,81,80,17
6,0,-1,0,-2,0,0,-2,0,0.523438,-0.31543,0.813965,0.8125,-0.5,-0.125,79,58,87,-11,-14,25,11,21,11,-5,-5,-0.169922,-0.293945,1.18359,87.1875,143.188,89.6875,82,89,18
7,-2,-1,-1,-2,-2,-1,-2,0,0.526855,-0.311523,0.806152,-0.375,0.75,0.4375,79,58,87,77,0,26,21,19,-2,-8,-5,-0.32373,-0.132812,1.1543,-17.6875,192.125,82.4375,83,97,19
8,-2,-2,-2,1,-2,-1,0,-1,0.53125,-0.30127,0.806152,-0.0625,-0.25,0.1875,79,58,87,-2,21,36,-4,-13,-9,-3,8,-0.513184,-0.204102,1.02197,58.25,219,129.125,84,111,21
9,-1,-1,0,0,-1,-2,-1,0,0.529785,-0.307617,0.808105,1.5625,-0.1875,0.125,79,58,87,14,10,-10,1,-1,2,-1,2,-0.505859,-0.0751953,0.918457,53.4375,226.25,124.562,86,121,23
10,-1,-2,-1,-1,0,-1,-1,0,0.510742,-0.30957,0.8125,-1.6875,1.3125,-0.3125,79,58,87,84,54,-2,-4,-11,-6,-8,12,-0.513672,-0.101074,0.726074,32.375,190.5,92.75,89,133,26
11,-1,0,-1,-1,-1,-1,-1,-2,0.526367,-0.314941,0.81543,0.8125,0,-0.0625,79,58,87,15,-16,-50,-12,-5,-14,-2,2,-0.584961,0.00488281,0.637207,23.3125,154.5,91.1875,92,140,29
12,0,-1,1,-2,-3,-2,-2,0,0.523926,-0.297852,0.806152,0.875,-0.0625,0,79,58,87,-54,-78,-91,-47,-9,-9,-10,-15,-0.664062,0.0405273,0.520508,22.8125,94.125,42.6875,95,146,33
13,-1,-1,-1,-1,-1,-2,-1,0,0.527344,-0.316406,0.815918,-0.625,-0.375,-0.3125,79,58,87,5,7,50,24,4,12,6,7,-0.552246,0.0571289,0.496094,4.625,26.9375,-4.4375,96,147,33
14,-1,-1,0,-1,-1,-1,-2,-1,0.525391,-0.293945,0.812988,0.5625,0.375,-0.1875,79,58,87,51,39,20,8,4,22,12,4,-0.594238,0.0551758,0.552246,4.1875,-15.8125,-19.625,95,147,32
15,-1,0,-1,-1,-1,-2,0,-1,0.528809,-0.320801,0.8125,-1.875,-0.125,0.1875,79,58,87,-2,35,25,6,7,7,9,5,-0.690918,0.0444336,0.558594,11.125,-38.125,-16.625,94,145,30
16,-2,-2,-1,0,0,-1,-3,-1,0.523438,-0.320801,0.807129,-0.0625,0.0625,-0.1875,79,58,87,-3,51,80,-1,-1,9,9,-2,-0.772461,-0.00537109,0.623535,-9.8125,-61,-37.4375,93,143,29
17,-1,-2,-1,0,-2,-2,-2,-2,0.531738,-0.314941,0.808594,-0.1875,-0.25,-0.375,79,58,87,-6,-6,-64,-5,6,-18,-43,-7,-0.878418,0.0390625,0.648438,-14.6875,-74.5625,-52.5,91,140,27
18,-3,-1,-2,0,-1,-3,-2,0,0.532227,-0.309082,0.814453,1.5,-0.25,-0.125,79,58,87,-16,64,91,14,4,16,1,-8,-0.849121,-0.0351562,0.730957,-13.625,-69.8125,-58.8125,88,136,24
19,-1,0,0,-1,-2,-1,0,-1,0.522461,-0.29834,0.816895,0.375,0.1875,0.0625,79,58,87,-4,15,39,19,14,16,-2,-7,-0.795898,-0.104492,0.800293,-9.75,-32.8125,-28.375,87,133,23
20,-1,1,-1,-2,0,1,0,0,0.523438,-0.307129,0.8125,0.0625,-0.0625,0.125,79,58,87,-8,17,78,10,2,6,20,0,-0.79834,-0.102539,0.820801,-13,-5,-13.5625,86,133,22
21,1,-2,-1,-2,-2,0,-2,-2,0.519531,-0.3125,0.814453,0,0.25,-0.6875,79,58,87,-3,0,-64,0,5,12,-1,1,-0.790039,-0.103027,0.827148,-4.875,31.9375,15.3125,86,134,23
