Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.195312,-0.104492,0.986328,-2.3125,-0.1875,0.8125,86,79,119,0,0,0,0,0,0,0,0,-0.105469,0.190918,1.03418,-2.6875,-0.4375,-1.875,95,95,179
2,0,0,0,0,0,0,0,0,0.199219,-0.110352,0.996094,-5.625,-0.25,1.125,86,79,119,0,0,0,0,0,0,0,0,-0.059082,0.200684,1.01953,-10.375,0.875,-3.8125,95,95,179
3,-1,-1,1,-7,-5,2,0,-2,0.17041,-0.154785,0.989746,-4.3125,1.625,0.375,86,79,119,34,14,-57,-78,-10,-5,5,-1,0.0107422,0.148438,1.10303,-12.6875,51,24.0625,94,96,0
4,-1,-1,-2,0,6,1,0,1,0.197754,-0.15332,0.987305,-7.625,1.5,0.625,86,79,119,3,34,4,24,5,-8,6,7,-0.0390625,0.125488,1.12549,10.4375,90.3125,38.9375,94,99,0
5,-1,-1,0,6,11,1,-1,-1,0.207031,-0.12207,0.989746,5.0625,0.3125,-0.0625,86,79,119,20,38,-4,-3,18,-13,-12,-1,-0.26709,0.0478516,1.05029,-23,162.688,62.25,94,107,3
6,-3,-1,0,0,5,1,-2,-2,0.188477,-0.129883,0.991211,-1.3125,0,0.25,86,79,119,3,-24,-22,4,-3,-3,-7,-3,-0.507324,0.0737305,0.922363,-4.5,204.125,67.875,95,114,5
7,-2,1,-1,0,7,-3,-5,-2,0.205566,-0.123047,0.989258,-0.5625,-0.4375,0.125,86,79,119,6,25,44,28,-1,-6,-5,0,-0.804199,0.285645,0.800781,17.25,228,75.75,98,126,9
8,1,0,-2,-1,11,2,1,1,0.188965,-0.117676,0.993652,1.9375,0,-0.125,86,79,119,25,41,29,18,3,8,5,4,-0.798828,0.348633,0.630859,-11.3125,213.5,77.625,102,137,15
9,-3,-2,0,-3,-2,1,2,-1,0.193848,-0.117188,1,-0.3125,-0.75,1.4375,86,79,119,17,57,66,12,-2,1,2,-3,-0.719727,0.34082,0.49707,-2,206,79.4375,105,143,21
10,-1,-2,-2,2,13,8,1,1,0.202637,-0.11084,0.984375,-0.8125,0.5,0.125,86,79,119,10,37,-33,10,-5,1,-1,1,-0.808594,0.382324,0.391113,2.125,169,49,113,149,30
11,-3,-3,0,-3,-4,0,-1,-1,0.19873,-0.143066,0.991699,-2.125,-0.125,0.1875,86,79,119,-19,-29,6,-1,-3,-54,-9,-2,-0.767578,0.412598,0.311035,-9.625,124.125,31.9375,117,151,35
12,0,1,-1,-2,2,-1,1,2,0.191895,-0.120117,1.00098,0.8125,-0.375,-0.25,86,79,119,22,62,54,11,0,-8,1,12,-0.816406,0.424805,0.219727,-15.25,74.625,4.625,121,153,40
13,-2,0,0,2,-12,-8,-1,-1,0.188965,-0.126465,0.99707,0.125,-0.0625,-0.3125,86,79,119,-4,-13,-28,1,20,28,14,2,-0.734863,0.403809,0.123047,-21.125,33.3125,-18.5,123,154,42
14,-1,0,-1,0,12,3,0,-2,0.192383,-0.116211,0.993652,1.875,0.1875,-0.6875,86,79,119,1,15,18,-54,-23,11,39,26,-0.895508,0.361816,0.149414,-8.875,-40.6875,-2.625,121,154,40
15,-1,-1,-1,-4,-6,-8,-3,-2,0.191895,-0.114258,0.990234,0.1875,-0.125,-0.0625,86,79,119,2,-22,-4,-46,-14,15,-19,-7,-0.826172,0.353516,0.234863,-10.0625,-30.5,10.25,119,153,39
16,1,0,0,-10,-16,-4,-2,-1,0.189453,-0.125,0.993164,-0.125,-0.25,0.125,86,79,119,-2,-23,9,-7,-14,-24,-24,-12,-0.89502,0.373047,0.262695,-7.5625,22.3125,7.375,120,153,40
17,-2,-3,-1,-3,-18,-13,-3,-1,0.192383,-0.120117,0.992676,-0.5625,0.1875,0.0625,86,79,119,2,-16,-22,-18,0,37,2,-3,-0.855957,0.415039,0.257812,9.5625,1.25,2.125,120,153,40
18,-3,-2,0,-2,-1,2,0,-2,0.191895,-0.127441,0.990234,-1.125,0.375,0.0625,86,79,119,-1,-128,-109,-41,-19,-66,-37,-16,-0.841309,0.369141,0.259277,1.1875,6.875,12.5,121,153,40
19,-1,0,-1,2,-26,-21,-3,-1,0.193359,-0.12207,0.992188,-0.1875,-0.3125,0.25,86,79,119,-1,14,37,28,4,-9,4,1,-0.899414,0.409668,0.141602,9.875,-2.625,-0.75,122,153,41
20,-2,0,0,-5,-3,9,-4,-5,0.193359,-0.125488,0.990723,0.3125,0,-0.1875,86,79,119,4,-19,-105,-20,-14,-9,-5,-6,-0.92041,0.396484,0.19043,6.4375,-23.5,-20.5,121,153,40
21,-2,0,-2,-4,8,6,-1,-1,0.187012,-0.122559,1,0.25,-0.375,-0.25,86,79,119,-3,34,2,0,20,11,4,3,-0.928711,0.40625,0.205078,1.6875,-43.0625,-31.9375,118,153,37
22,-3,0,0,2,-7,-10,-1,0,0.189453,-0.129883,0.989258,0.6875,0.5625,-1.125,86,79,119,1,-35,23,13,3,4,1,-8,-0.948242,0.354004,0.296875,-0.6875,-40.375,-23.1875,116,153,35
23,-2,-2,0,-6,-20,-19,-4,-3,0.191406,-0.121582,0.986816,2.3125,-0.375,-0.25,86,79,119,-5,-3,11,-4,-2,-3,-2,-9,-0.911621,0.352539,0.303711,2.75,5.8125,-4.5,116,153,34
24,0,-2,-1,6,3,3,0,-1,0.190918,-0.109863,0.994629,0.625,0.625,-0.5,86,79,119,1,-6,15,-11,-1,-1,-2,-3,-0.95459,0.321289,0.27002,0.75,2.6875,7.8125,116,153,34
25,-1,-2,-3,-3,-24,-16,-6,-2,0.203613,-0.112793,0.994629,-2.375,-0.25,0.4375,86,79,119,-4,5,24,33,5,4,2,0,-0.912109,0.34668,0.28125,1.8125,12.0625,14.75,116,153,35
26,-1,-2,1,2,13,9,1,-2,0.189453,-0.136719,0.989746,-0.25,0.875,-0.6875,86,79,119,-2,-10,30,6,23,64,62,8,-0.949219,0.345215,0.268066,-4.125,11.6875,12.5,117,153,36
27,1,0,-1,-2,-5,-9,-4,-1,0.201172,-0.12207,0.991211,0.9375,-0.625,-0.25,86,79,119,3,64,-9,-14,-7,18,16,7,-0.866699,0.393066,0.266602,-7.0625,32.25,-27.375,119,154,38
