Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.175781,-0.0883789,0.993652,0,0.4375,-0.1875,87,79,119,0,0,0,0,0,0,0,0,-0.214844,0.275879,1.03467,0.25,110.188,-75,98,103,5
2,0,0,0,0,0,0,0,0,0.177734,-0.090332,0.999023,0.6875,-0.1875,0.5625,87,79,119,0,0,0,0,0,0,0,0,-0.316406,0.289551,1.04883,4.6875,122.375,-80.5625,98,105,5
3,-1,0,-2,-1,-1,3,-1,-4,0.178711,-0.0800781,0.994629,2.8125,0,-0.125,87,79,119,12,0,14,4,0,-2,1,-1,-0.630859,0.193848,0.864746,19.375,181.125,-78.9375,97,126,2
4,-1,-1,-1,-1,-1,-1,-4,-1,0.181641,-0.0825195,0.995605,0.625,-0.1875,-0.4375,87,79,119,-11,-8,22,-1,-4,-5,1,-3,-0.920898,0.106445,0.487305,25.5,190.125,-52.6875,97,150,1
5,-1,-2,-1,-1,-1,-9,1,1,0.188477,-0.0664062,1.00049,0.375,-0.4375,-0.5625,87,79,119,7,32,25,8,1,1,1,-3,-0.930176,0.0415039,0.326172,20.375,159.312,2.25,100,160,4
6,-1,0,-1,-1,0,4,-1,-1,0.176758,-0.0869141,0.994141,-2.125,0.6875,-0.6875,87,79,119,-35,-18,-10,-20,-1,5,-2,-4,-0.912598,0.251953,-0.168945,1.3125,31.5625,-26.6875,156,163,60
7,-1,0,-2,-1,-4,-3,0,-2,0.171875,-0.0859375,0.995117,1.375,-0.125,-0.125,87,79,119,-5,17,2,-5,-4,-35,-33,3,-0.866699,0.176758,-0.0947266,-13.25,-3.6875,5.0625,155,164,60
8,-1,-1,-1,-1,-1,5,2,-1,0.182129,-0.0703125,0.993652,0.5,0.125,0,87,79,119,37,15,23,31,40,85,71,41,-0.979004,0.20752,-0.114746,-0.4375,21.5625,14.8125,156,163,61
9,0,-2,1,-2,-2,4,-4,-1,0.187012,-0.078125,1.00342,0.5625,-0.375,0.4375,87,79,119,19,11,1,-16,-4,4,-17,-21,-0.859863,0.136719,-0.108398,-25.9375,-37.1875,55.125,150,161,55
10,0,0,-1,-2,2,2,0,0,0.185547,-0.0854492,0.993164,0.375,0.75,-0.5,87,79,119,33,103,71,11,7,44,-19,7,-0.95752,0.315918,-0.172852,30.8125,11.0625,0.9375,151,160,55
