Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.543457,-0.327637,0.819824,-7.125,-1.5625,-0.5,80,58,104,0,0,0,0,0,0,0,0,0.32959,-0.0766602,0.956543,-2.5,2.125,-3.0625,87,72,15
2,-4,-11,-5,-1,0,-2,-11,-5,0.567383,-0.293457,0.80127,0.75,-0.625,-0.4375,79,58,104,0,0,0,0,0,0,0,0,0.306641,-0.0678711,0.970215,-3.625,4.25,-9,87,72,15
3,-1,-3,0,-1,-1,-2,-4,1,0.495117,-0.285156,0.809082,-6.5,1.375,-4.3125,79,58,104,-7,5,5,-3,-6,-26,-30,-5,0.30957,-0.0825195,0.974609,-4.5625,3.0625,-8.375,87,72,15
4,3,11,2,1,-1,-1,8,-1,0.497559,-0.35498,0.819824,0,-0.75,-0.125,79,58,104,-14,-11,-11,-3,-1,-7,-74,-13,0.268066,0.0717773,1.0083,-22.75,-18.3125,2,86,72,14
5,-3,5,-10,-1,-5,-6,-3,-2,0.558105,-0.296387,0.824219,3.5625,-1.1875,-0.5,79,58,104,-15,-4,3,-9,11,72,88,5,0.382812,-0.0415039,1.13379,-40.625,12.75,1,86,72,14
6,-9,-5,4,0,-1,-2,0,-2,0.547363,-0.274414,0.79834,9.375,-1.375,-0.4375,80,58,104,-2,-7,-6,9,-3,-3,6,3,0.284668,0.046875,1.23682,30.875,81.6875,-13.75,87,75,14
7,4,0,2,2,1,-1,-13,-1,0.524414,-0.291992,0.817871,-3.0625,0.875,0.125,80,58,104,42,42,24,21,16,50,39,16,0.23584,-0.194824,1.25293,40.5,108.625,20.0625,88,81,14
8,6,4,3,-3,-2,-1,0,1,0.521484,-0.319824,0.809082,-0.0625,2.8125,-3.25,80,58,104,24,-6,-2,-5,13,-14,-27,-6,-0.0756836,-0.126953,1.12549,66.125,150.875,40.125,89,89,15
9,-4,-8,-12,-1,0,0,2,0,0.521484,-0.269531,0.834473,-4.875,-1,-0.25,80,58,104,1,-13,-47,-27,-8,-5,0,-2,-0.166504,-0.116211,1.11133,52.6875,188.188,36.1875,90,97,16
10,-4,0,0,-1,0,-1,0,-3,0.536133,-0.276855,0.79541,5.25,2.4375,-1.125,80,58,104,18,-4,15,0,3,1,1,-2,-0.900879,-0.0239258,1.1543,18.75,235.688,42.875,92,109,17
11,-5,-9,1,0,0,-3,6,-2,0.491211,-0.302246,0.807617,-5.75,2.25,-1.875,80,58,104,3,17,-22,5,-7,-10,-3,-5,-0.561523,-0.0805664,0.976562,106.812,232.438,112.562,95,117,19
12,-10,-14,-2,-3,-4,-1,3,-4,0.512207,-0.334473,0.815918,0.125,-0.25,0,80,58,104,-70,-5,13,-8,-12,-5,-6,-12,-0.542969,0.208984,0.762695,53.375,193.25,84.25,99,128,24
13,-5,-4,-1,0,0,-1,2,2,0.516113,-0.293457,0.82373,6.25,-2.5625,-1,80,58,104,0,-41,-30,-6,7,1,-2,-1,-0.508301,0.380859,0.733398,69.125,156.812,91.8125,103,132,28
14,5,2,0,0,-2,-1,-2,1,0.541504,-0.267578,0.824707,1.8125,-0.125,-0.5,80,58,104,-50,-73,-80,-19,-3,-12,-9,-1,-0.59375,0.403809,0.662598,77.9375,89.625,37.25,108,136,32
15,1,-2,-1,1,1,4,-10,0,0.541992,-0.260254,0.814453,-1.25,0.5,0.1875,80,58,104,-16,6,27,23,1,4,-2,-10,-0.561035,0.28418,0.558105,45.875,21.875,43.25,112,136,35
16,0,3,1,-1,0,0,4,0,0.529297,-0.29834,0.821289,-3.625,0.75,0.5,80,58,104,-80,-10,28,-8,4,1,-3,-2,-0.539062,0.344238,0.486816,45.375,11.0625,45,113,135,36
17,-1,-4,0,0,0,-1,-1,0,0.51709,-0.30127,0.813477,2.3125,-0.25,-0.8125,80,58,104,17,12,-55,-13,0,-3,0,6,-0.538086,0.427246,0.446289,33.875,15.1875,41.1875,115,133,37
18,-6,-4,-2,-1,-3,-2,1,-1,0.523438,-0.300781,0.812012,-0.4375,-0.1875,-0.5,80,58,104,-10,6,2,3,0,2,3,21,-0.601562,0.455078,0.411621,21.125,14.6875,25.375,116,133,38
19,3,4,9,0,-2,0,0,0,0.533691,-0.289062,0.821289,2.3125,-0.5625,0.1875,80,58,104,-16,-3,-52,-16,1,0,2,-5,-0.631836,0.471191,0.396484,10.375,1.625,11.5625,116,133,38
20,6,2,1,-1,0,-2,2,3,0.520996,-0.299316,0.814941,3.25,-0.1875,-0.625,80,58,104,-47,-29,10,-6,-1,-2,-6,-2,-0.646973,0.51416,0.408203,-3.875,-7.5,-3.125,116,133,38
21,-3,3,-2,-1,-3,-4,-6,-6,0.568359,-0.259766,0.824707,0.5,-1.875,2.3125,80,58,104,-30,7,8,8,3,2,1,12,-0.692871,0.562012,0.429688,-5.8125,-0.6875,-1.625,116,133,38
22,2,3,1,0,-1,-1,-5,-1,0.502441,-0.297363,0.800293,-0.25,0.75,-0.25,80,58,104,-13,-13,-4,-8,-1,0,-2,-12,-0.669434,0.547363,0.397949,-5.875,-6.5,-2.375,116,133,37
23,-8,0,-4,-2,-3,1,8,0,0.524902,-0.308594,0.826172,-3.875,-1.1875,-0.25,80,58,104,62,-3,-6,-7,-1,8,20,6,-0.581055,0.487793,0.334473,-25.375,-31.9375,10.625,115,132,37
24,-3,-2,-2,1,0,-4,3,0,0.524414,-0.298828,0.816895,5.4375,0.0625,-2.3125,80,58,104,13,1,4,-4,1,16,0,7,-0.522949,0.429199,0.398438,-30.5,-47.1875,6.8125,114,131,36
25,3,4,0,1,0,-3,-5,-1,0.549805,-0.273438,0.8125,0.5625,0.875,-0.3125,80,58,104,24,-17,14,10,-1,-6,-11,8,-0.581543,0.464355,0.409668,-43.4375,-100.062,-21.8125,111,128,34
26,-1,5,7,0,-1,-5,0,-1,0.530273,-0.289551,0.818359,-1.0625,-0.8125,0.0625,80,58,104,24,-20,6,-10,-7,-2,-7,3,-0.719727,0.375977,0.611816,-66.625,-135.625,-57.75,107,124,29
27,-1,-5,-4,-1,-1,0,-5,-1,0.523926,-0.323242,0.81543,2.25,0.25,0,80,58,104,80,6,-37,-11,1,51,9,30,-0.584473,0.436035,0.641602,-73.4375,-157.5,-77.75,103,120,26
28,-6,-10,-5,1,-1,1,-2,-2,0.513184,-0.27832,0.822754,1.75,-2.375,-0.125,80,58,104,-37,16,25,13,-27,-58,-12,-45,-0.767578,0.35791,1.02637,-54.8125,-185.062,-96.375,99,114,21
29,-2,0,-4,-4,-2,-2,10,-2,0.552246,-0.282715,0.838867,2.625,-2.5,-0.25,80,58,104,-24,-9,-22,-14,25,47,-5,-2,-0.134766,0.456543,1.05957,-49.875,-168.438,-60.625,97,107,18
30,0,0,2,1,0,0,0,-1,0.547852,-0.201172,0.809082,2.5625,0.75,0,80,58,104,-15,9,8,6,-3,-30,-43,7,0.0366211,0.245605,1.1875,-12.625,-114.938,-50,96,100,15
31,-2,-1,-3,0,1,0,3,-1,0.538086,-0.263184,0.8125,-11.75,2,0.875,80,58,104,-23,-24,1,-6,3,6,5,6,-0.0307617,0.289062,1.17578,-10.9375,-61.4375,-29,95,97,14
32,-3,-4,0,-1,-2,-2,0,-1,0.516113,-0.295898,0.825684,0.25,1.375,-0.5625,80,58,104,-5,-15,-16,6,-11,-68,-83,9,-0.0615234,0.225098,1.10254,-8.875,-28.875,-8.6875,95,95,14
33,-3,-2,0,-1,0,0,5,-1,0.524902,-0.302734,0.808105,-1.75,-0.125,0.8125,80,58,104,15,14,43,17,6,-2,-11,4,-0.0078125,0.197754,0.995117,-4.5625,-19.75,-6.8125,95,94,14
34,-2,-1,0,0,-1,-1,3,-4,0.524414,-0.30127,0.816895,0.0625,0.125,0.125,80,58,104,5,-6,68,27,16,24,19,-2,0.0776367,0.156738,0.921387,-11.125,2.1875,-3.625,95,93,13
35,1,3,2,3,1,1,2,-2,0.526367,-0.294434,0.809082,-0.375,-1.625,-1.1875,80,58,104,4,-2,17,2,-6,-6,-1,-5,0.108398,0.0473633,0.815918,-27.1875,14.3125,13.3125,94,93,14
36,-2,-1,-1,-3,0,-1,-6,-1,0.54248,-0.292969,0.822266,5.75,-0.6875,-2.9375,80,58,104,-11,7,-5,5,-3,2,3,-17,0.074707,-0.00537109,0.783203,-35.375,-15,27.125,93,92,14
37,-1,-3,-2,-1,0,-1,0,-2,0.53125,-0.254883,0.812988,5.875,-3.5,-3.0625,80,58,104,20,52,47,1,-1,1,3,10,0.141602,-0.0610352,0.736328,-38.375,-62.875,28.4375,92,89,15
38,-1,-2,-1,-3,-3,0,5,-2,0.588867,-0.272461,0.721191,2.5,-10.375,-1.875,80,57,104,-8,16,41,0,-2,3,2,14,0.0976562,-0.0625,0.85791,-55.375,-91.375,21.375,91,85,15
39,-2,-2,-2,-1,0,-1,-9,-1,0.541504,-0.299316,0.856445,-4.625,7.6875,7.5,80,58,104,8,-4,-14,-1,0,16,7,5,0.0151367,0.0136719,1.21826,-82.25,-98.5625,-13.25,88,80,15
40,0,-1,-1,-1,-2,-1,2,0,0.449219,-0.305664,0.737793,26.5625,-9.8125,-6.3125,80,58,104,1,-4,3,-2,-6,-11,-5,-2,0.0454102,0.0170898,1.27441,-113.438,-123.562,-15.3125,86,75,15
41,-2,-1,-1,-1,-1,-1,-2,-3,0.637695,-0.354492,0.870117,-38.6875,1.3125,4.75,80,57,104,-69,-13,-18,-20,-7,-9,5,-1,0.368164,-0.660645,1.58398,-63.5625,-71.8125,-5.625,84,71,15
42,-1,-3,-2,-1,-1,0,4,-2,0.526855,-0.234375,0.740234,29.25,0.5625,-0.625,80,57,104,-13,23,-6,1,0,4,-1,-3,0.309082,0.744141,1.4624,198.438,51.5,24,85,72,14
43,0,-1,-1,0,-2,-2,3,-1,0.526367,-0.244141,0.790527,-13.5625,-3.1875,-0.1875,80,57,104,-3,1,-7,-2,2,4,5,0,0.293945,-0.16748,0.886719,-66.125,-32.75,50.5625,86,72,15
