timestamp,Pitch,Roll,Yaw
1573315978164075,-0.0228574,0.625662,-1.66686
1573315978186521,0.0206337,0.618917,-1.66169
1573315978207999,0.0624855,0.612398,-1.65608
1573315978223610,0.101896,0.60585,-1.64945
1573315978254843,0.140347,0.60075,-1.64242
1573315978269482,0.17466,0.59719,-1.6363
1573315978283146,0.203151,0.596409,-1.63099
1573315978306569,0.225902,0.597701,-1.62711
1573315978329016,0.244648,0.598749,-1.62492
1573315978343659,0.25942,0.600254,-1.62293
1573315978367084,0.270389,0.600569,-1.62183
1573315978396361,0.278754,0.598316,-1.62251
1573315978403197,0.285196,0.595424,-1.62343
1573315978426617,0.290465,0.592737,-1.62425
1573315978449065,0.29479,0.589272,-1.62609
1573315978463704,0.297708,0.584221,-1.62731
1573315978487132,0.301542,0.575797,-1.62727
1573315978516408,0.311758,0.56328,-1.62679
1573315978530222,0.329112,0.551327,-1.62389
1573315978546814,0.351406,0.543755,-1.61505
1573315978569263,0.377794,0.539179,-1.60058
1573315978598544,0.40857,0.536055,-1.5833
1573315978606350,0.441241,0.5339,-1.56167
1573315978629708,0.47714,0.532479,-1.53491
1573315978650204,0.516884,0.532226,-1.50465
1573315978672649,0.56045,0.534443,-1.47474
1573315978689242,0.607773,0.539128,-1.44714
1573315978710713,0.655963,0.549091,-1.41368
1573315978726329,0.705093,0.566067,-1.36969
1573315978748777,0.756097,0.583915,-1.3194
1573315978770250,0.804652,0.602955,-1.26731
1573315978792697,0.847729,0.625293,-1.21512
1573315978809289,0.885772,0.650211,-1.16503
1573315978830761,0.9201,0.678747,-1.11786
1573315978846377,0.950262,0.707133,-1.07394
1573315978871754,0.975398,0.736419,-1.0309
1573315978890296,0.995699,0.757585,-0.995584
1573315978906890,1.00968,0.775285,-0.967319
1573315978929337,1.02129,0.790852,-0.943077
1573315978949833,1.03053,0.806472,-0.919768
1573315978966425,1.03603,0.818644,-0.900339
1573315978988872,1.03797,0.822846,-0.889426
1573315979010346,1.03595,0.817883,-0.891082
1573315979026937,1.03111,0.808783,-0.897861
1573315979049385,1.02558,0.799188,-0.903768
1573315979069880,1.02155,0.788211,-0.910216
1573315979086472,1.01835,0.778822,-0.916623
1573315979108920,1.01522,0.771175,-0.921803
1573315979130393,1.01146,0.763659,-0.926438
1573315979146008,1.00559,0.754886,-0.93157
1573315979169432,0.998466,0.749798,-0.934479
1573315979191880,0.99475,0.746465,-0.938206
1573315979206523,0.987018,0.741461,-0.945522
1573315979228968,0.979084,0.739932,-0.95383
1573315979251415,0.972185,0.744173,-0.963893
1573315979266055,0.966986,0.75247,-0.976473
1573315979289480,0.962479,0.757276,-0.993314
1573315979311927,0.955002,0.753991,-1.01767
1573315979326568,0.944726,0.7445,-1.04727
1573315979349015,0.935714,0.731085,-1.0815
1573315979371465,0.930079,0.712753,-1.12074
1573315979386107,0.923409,0.688714,-1.16824
1573315979409529,0.909841,0.660146,-1.21908
1573315979431978,0.89791,0.629434,-1.27082
1573315979453454,0.886935,0.594904,-1.32324
1573315979469066,0.874028,0.565218,-1.37114
1573315979491513,0.856533,0.540304,-1.41591
1573315979512987,0.837679,0.510234,-1.46133
1573315979529578,0.817116,0.476255,-1.51206
1573315979552027,0.796668,0.445261,-1.5613
1573315979572579,0.777404,0.421322,-1.59946
1573315979589121,0.761045,0.400686,-1.63185
1573315979611566,0.747355,0.37826,-1.66064
1573315979633120,0.737253,0.356367,-1.68261
1573315979649628,0.728881,0.338793,-1.69899
1573315979672073,0.722062,0.326312,-1.71126
1573315979692567,0.717511,0.31919,-1.7179
1573315979710135,0.7141,0.31719,-1.72099
1573315979731607,0.712311,0.316955,-1.72161
1573315979753079,0.713044,0.317507,-1.71952
1573315979769671,0.714263,0.319024,-1.71612
1573315979792120,0.715171,0.319496,-1.71411
1573315979812615,0.716138,0.319896,-1.71301
1573315979829207,0.717219,0.320069,-1.71221
1573315979853607,0.7185,0.319494,-1.71096
1573315979873134,0.718507,0.3183,-1.71034
1573315979889721,0.716033,0.316842,-1.71057
1573315979912167,0.711022,0.316554,-1.71091
1573315979932671,0.702492,0.31751,-1.71088
1573315979949260,0.68998,0.320105,-1.71016
1573315979979514,0.672561,0.32543,-1.70658
1573315979993181,0.649751,0.335056,-1.70078
1573315980009767,0.621759,0.349785,-1.69312
1573315980032215,0.587217,0.371688,-1.68169
1573315980052717,0.543209,0.404019,-1.66503
1573315980068327,0.489915,0.445056,-1.64804
1573315980091759,0.432003,0.489348,-1.63488
1573315980113225,0.37625,0.52532,-1.62532
1573315980136648,0.322979,0.553594,-1.61493
1573315980151288,0.267027,0.572899,-1.60477
1573315980181542,0.211283,0.583644,-1.60328
1573315980195206,0.158423,0.591909,-1.60805
1573315980211801,0.111183,0.608736,-1.61548
1573315980234248,0.0719018,0.63062,-1.62333
1573315980248888,0.0385768,0.649614,-1.62966
1573315980272312,0.00738434,0.661,-1.63432
1573315980301593,-0.0201047,0.665576,-1.63972
1573315980308425,-0.042899,0.669053,-1.64494
1573315980331848,-0.0640457,0.671031,-1.64852
1573315980354295,-0.0907439,0.66638,-1.64843
1573315980368934,-0.125389,0.660161,-1.64516
1573315980391381,-0.159333,0.661592,-1.64481
1573315980413829,-0.188588,0.674431,-1.6479
1573315980435307,-0.213872,0.693894,-1.64951
1573315980457754,-0.23667,0.709343,-1.64833
1573315980474345,-0.260417,0.715975,-1.64747
1573315980495816,-0.287217,0.719573,-1.64743
1573315980512408,-0.317534,0.725069,-1.64731
1573315980541686,-0.350708,0.732813,-1.64658
1573315980555350,-0.386174,0.742557,-1.64446
1573315980578774,-0.406683,0.761553,-1.638
1573315980594389,-0.395948,0.7906,-1.63716
1573315980614890,-0.369508,0.808072,-1.63968
1573315980631480,-0.359073,0.804685,-1.64005
1573315980653926,-0.365082,0.783487,-1.64183
1573315980675400,-0.379584,0.760027,-1.64408
1573315980691990,-0.395601,0.751339,-1.64478
1573315980714437,-0.403496,0.756818,-1.64443
1573315980736895,-0.401523,0.769736,-1.64527
1573315980751526,-0.396342,0.780515,-1.64885
1573315980773977,-0.394338,0.782644,-1.65366
1573315980795469,-0.398658,0.77888,-1.65702
1573315980812045,-0.404178,0.774076,-1.65919
1573315980834485,-0.407215,0.77532,-1.66131
1573315980856028,-0.405946,0.779188,-1.66363
1573315980871573,-0.404564,0.781905,-1.66552
1573315980894022,-0.405363,0.783506,-1.66756
1573315980915775,-0.407831,0.78241,-1.66924
1573315980932087,-0.410676,0.781891,-1.66989
1573315980954538,-0.412692,0.783564,-1.6706
1573315980975211,-0.413634,0.786403,-1.6712
1573315980991624,-0.414679,0.788557,-1.67166
1573315981014072,-0.416498,0.789793,-1.67223
1573315981035541,-0.418797,0.790293,-1.67259
1573315981051156,-0.419086,0.790404,-1.6725
1573315981074622,-0.419443,0.79047,-1.67257
1573315981097028,-0.420108,0.790794,-1.67314
1573315981111682,-0.421129,0.791185,-1.67379
1573315981134119,-0.421315,0.791199,-1.67375
1573315981156572,-0.4224,0.791344,-1.67413
