Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.158203,-0.599609,0.804199,3.25,62.4375,-71.8125,71,97,40,0,0,0,0,0,0,0,0,-0.129883,-0.382812,0.964844,-1.625,1.1875,1.9375,79,97,58
2,0,0,0,0,0,0,0,0,-0.185547,-0.607422,0.784668,3.5625,53.8125,-62.0625,71,98,40,0,0,0,0,0,0,0,0,-0.129883,-0.382812,0.964844,-1.625,1.1875,1.9375,79,97,58
3,-2,-8,-3,-4,4,3,8,1,-0.135254,-0.600098,0.830078,3.875,18.4375,-55.4375,71,97,37,-1,0,0,0,3,-6,-1,0,-0.141113,-0.403809,0.956543,0,6.1875,8.375,79,97,58
4,-2,29,1,-4,-24,-12,-11,-4,-0.113281,-0.612305,0.80127,0.75,2.3125,-46.75,71,96,36,1,1,1,3,1,0,-2,-1,-0.14502,-0.42627,0.974609,-2,8.125,13.875,79,98,58
5,-5,13,-7,-8,-4,-2,-3,-6,-0.027832,-0.617188,0.79248,-1.1875,-17.1875,-29.25,71,94,36,-3,-4,-3,1,1,2,-1,-1,-0.195801,-0.335938,0.965332,16.0625,-3.375,13.9375,79,98,59
6,-2,-18,-2,2,3,-3,3,-1,-0.0102539,-0.618652,0.808105,-4.625,-18.375,-18.4375,71,92,35,-2,-3,-2,-3,-4,-4,-1,2,-0.164062,-0.26123,1.01465,-0.375,-25.25,20.4375,80,98,59
7,5,2,24,24,10,16,7,4,-0.0463867,-0.674316,0.847168,-14.4375,-29.5625,-15.9375,70,91,35,0,-2,-3,-5,-1,1,-3,-1,-0.150391,-0.323242,1.02637,-33.875,-39.875,31.0625,79,97,61
8,-1,-5,-19,2,3,7,13,7,0.0498047,-0.651367,0.958496,-8.75,-72.1875,-40.75,70,87,36,-1,-3,-3,-5,-2,-1,-3,0,-0.209961,-0.456055,0.976074,-42.6875,-36.25,77.625,78,96,63
9,-2,3,8,-9,-9,-12,-3,-3,0.288574,-0.669922,0.884766,24.8125,-101,-67.8125,70,83,36,-7,-13,-5,-5,-7,-2,-2,-5,-0.151367,-0.415039,0.977051,-41.9375,-42.6875,81.4375,77,96,65
10,-1,0,-36,-20,-14,-4,-1,0,0.404297,-0.511719,0.811523,46.25,-118.375,-87.125,72,74,36,1,2,1,0,-1,4,-1,-1,-0.168945,-0.487793,0.871094,-63.1875,-37.9375,89.0625,76,96,68
