Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0175781,-0.768066,0.830078,-118.25,-22.75,-110.125,68,93,49,0,0,0,0,0,0,0,0,-0.290039,-0.381348,0.923828,2.125,0.4375,-1.875,78,106,71
2,0,0,0,0,0,0,0,0,0.187012,-0.885254,0.770508,-34.4375,-18.75,-137,67,89,48,0,0,0,0,0,0,0,0,-0.289062,-0.376465,0.928711,1.6875,0.25,-1.4375,78,106,71
3,-8,15,24,5,1,0,-7,-1,0.363281,-0.771973,0.634766,-32.125,-1.75,-179.688,67,79,43,-1,-2,-1,4,20,20,4,-1,-0.287598,-0.371094,0.935547,1.0625,0.75,-1.625,78,106,71
4,0,-63,19,17,14,17,6,0,0.407227,-0.737305,0.597168,-35.5625,-6.1875,-194.812,66,73,41,-2,-1,-1,-5,2,14,8,-5,-0.290527,-0.380859,0.930664,1.625,0.0625,-1.75,79,106,71
5,0,-6,-10,3,5,-3,-5,-1,0.427734,-0.648926,0.660645,-29.5625,-14.3125,-196.062,67,67,38,-1,0,-1,-3,-3,12,7,1,-0.275391,-0.366211,0.945801,-0.75,1,-0.5625,79,106,71
6,-7,-4,7,-5,-4,-3,-5,-2,0.450195,-0.664062,0.651855,-48.9375,8.375,-190.125,67,59,33,-1,-1,-3,-1,0,-19,-8,-3,-0.307129,-0.384766,0.917969,1.875,4.625,-4.4375,78,106,70
7,1,-1,-5,-9,-21,-13,-12,-5,0.380859,-0.598145,0.670898,-38.4375,10,-156.688,69,52,28,0,0,0,11,10,4,3,-3,-0.30127,-0.39209,0.931152,-0.25,0.6875,-2.75,78,106,70
8,1,-1,-1,9,4,0,2,1,0.34082,-0.553711,0.65918,-28.5,3.25,-117,70,50,26,-1,-2,-2,-2,1,-6,1,0,-0.291504,-0.355469,0.934082,0.25,0.4375,-3.3125,78,106,70
9,-6,-3,8,8,15,12,19,3,0.383789,-0.513672,0.655762,-21.4375,5.5,-55.6875,71,48,23,-2,0,0,-3,-16,-9,-5,-3,-0.30127,-0.380859,0.929199,-0.5625,4.5,-1.75,78,106,70
10,-3,-6,5,-16,-17,-22,-24,-8,0.521973,-0.492188,0.631836,-13.25,0.125,-19.6875,71,48,23,0,0,-2,-1,-2,-11,-5,0,-0.300293,-0.376953,0.92627,1.3125,2.25,-1.4375,78,106,70
11,0,-7,0,-2,-6,-3,3,3,0.555664,-0.450684,0.647949,-9.0625,-0.125,-0.375,71,48,22,-1,-1,1,0,7,-7,-6,1,-0.307617,-0.373047,0.924805,-1.8125,-1.125,0.25,78,106,70
12,0,-5,-1,1,5,5,2,-1,0.658203,-0.457031,0.632324,-5.0625,7.0625,-3.75,71,48,22,1,-1,-2,-2,1,-6,-12,1,-0.293945,-0.399414,0.924805,-0.3125,-0.8125,0.5625,78,106,70
13,1,0,17,21,16,1,-4,-2,0.636719,-0.451172,0.626465,0.5,7,-6.875,71,49,22,-2,-2,1,-1,2,-1,-8,-1,-0.300781,-0.377441,0.922852,2,-0.6875,0.8125,78,106,70
14,-2,4,9,7,0,8,5,-1,0.59668,-0.476562,0.684082,9.9375,-9.0625,13.875,71,49,22,-1,-3,-1,2,0,5,1,-3,-0.30127,-0.379883,0.922852,2.625,-2,0,78,106,70
15,-1,-4,0,-1,-7,-5,-6,-4,0.595703,-0.450195,0.763184,22.4375,-34.9375,22.1875,71,49,23,-1,-3,-4,-1,-7,6,1,-1,-0.305176,-0.38916,0.932617,3.1875,-2.875,-1.6875,78,106,70
16,2,0,0,4,3,-2,6,0,0.770996,-0.508789,0.791992,51.5,-79.625,8.4375,71,47,25,-1,-1,-1,-4,2,-1,6,-3,-0.291992,-0.383301,0.932129,5.9375,-3.9375,-4.0625,79,106,70
17,-3,-3,5,-4,-10,2,-1,-3,0.883301,-0.464355,0.605957,72.75,-93.0625,-23.3125,72,42,27,-1,0,0,2,2,-5,-6,-2,-0.27832,-0.353516,0.943848,6.75,-1.375,-5.1875,79,105,70
