timestamp,x,y,z,w
1569407577400719,0.100159,-0.532898,-0.601868,0.586365
1569407577423622,0.0986328,-0.535095,-0.59967,0.586853
1569407577438877,0.0987549,-0.537537,-0.597229,0.587036
1569407577460524,0.0985107,-0.540344,-0.595032,0.586792
1569407577475516,0.0983887,-0.543091,-0.59314,0.586182
1569407577499885,0.0990601,-0.545044,-0.591797,0.585632
1569407577553118,0.100464,-0.546814,-0.590027,0.58551
1569407577553706,0.102051,-0.548523,-0.588074,0.585632
1569407577554709,0.103638,-0.55011,-0.586121,0.585815
1569407577566037,0.106262,-0.551941,-0.583557,0.586121
1569407577590651,0.109558,-0.553772,-0.580872,0.586548
1569407577611859,0.113403,-0.556091,-0.577454,0.586853
1569407577626973,0.117249,-0.55835,-0.574036,0.587402
1569407577663623,0.12085,-0.560425,-0.570618,0.588013
1569407577673710,0.124512,-0.562134,-0.567505,0.588623
1569407577686352,0.127258,-0.562988,-0.565674,0.588989
1569407577708600,0.12854,-0.563232,-0.564819,0.589294
1569407577730279,0.128662,-0.562012,-0.565491,0.589783
1569407577748229,0.127869,-0.559875,-0.5672,0.590332
1569407577768176,0.126221,-0.557495,-0.569458,0.590759
1569407577790074,0.124756,-0.555359,-0.571533,0.591125
1569407577809065,0.123474,-0.552734,-0.574097,0.591309
1569407577828010,0.121948,-0.549744,-0.577148,0.591431
1569407577849915,0.120239,-0.547791,-0.579468,0.59137
1569407577867868,0.118896,-0.546814,-0.580688,0.591309
1569407577887817,0.118835,-0.546875,-0.580688,0.59137
1569407577909792,0.119751,-0.547913,-0.579224,0.591553
1569407577927709,0.120728,-0.549744,-0.577698,0.591187
1569407577947653,0.120911,-0.551636,-0.576294,0.590759
1569407577970593,0.120605,-0.553101,-0.574951,0.590759
1569407577988545,0.120178,-0.553955,-0.574341,0.590698
1569407578007493,0.119751,-0.554443,-0.574097,0.590454
1569407578030433,0.119507,-0.554749,-0.573975,0.590393
1569407578048388,0.118774,-0.554504,-0.574524,0.59021
1569407578067336,0.117432,-0.553467,-0.575623,0.590332
1569407578090309,0.116699,-0.551941,-0.576721,0.590942
1569407578108262,0.116943,-0.550171,-0.577454,0.591736
1569407578127174,0.118042,-0.548096,-0.578369,0.59259
1569407578151147,0.120117,-0.545593,-0.57959,0.593262
1569407578168111,0.122498,-0.54364,-0.580261,0.593933
1569407578188013,0.125,-0.54248,-0.580505,0.594299
1569407578211947,0.128052,-0.541016,-0.581177,0.594299
1569407578235884,0.131287,-0.538879,-0.582458,0.594238
1569407578247852,0.132935,-0.535828,-0.584717,0.594421
1569407578269794,0.132996,-0.531494,-0.588318,0.594727
1569407578290738,0.132996,-0.526855,-0.592102,0.595093
1569407578308689,0.133301,-0.522766,-0.595337,0.595459
1569407578330653,0.134094,-0.518677,-0.598755,0.595337
1569407578347585,0.13562,-0.514954,-0.601746,0.595276
1569407578369526,0.136353,-0.512085,-0.603821,0.595459
1569407578390481,0.137756,-0.51001,-0.605103,0.595642
1569407578408421,0.139954,-0.508179,-0.606323,0.595459
1569407578429365,0.141602,-0.506592,-0.607727,0.594971
1569407578450310,0.141541,-0.504944,-0.609436,0.594666
1569407578468263,0.139282,-0.502563,-0.611938,0.594604
1569407578489207,0.136169,-0.499146,-0.615112,0.59491
1569407578513143,0.133606,-0.496216,-0.618591,0.594421
1569407578528101,0.130127,-0.493896,-0.621765,0.59375
1569407578549045,0.126282,-0.492126,-0.624512,0.59314
1569407578569989,0.122498,-0.490479,-0.627808,0.591858
1569407578587942,0.119202,-0.489441,-0.631226,0.589783
1569407578608887,0.115967,-0.487976,-0.635132,0.587402
1569407578629868,0.113281,-0.486389,-0.637512,0.586731
1569407578653814,0.112854,-0.486511,-0.637939,0.586243
1569407578669724,0.114136,-0.487793,-0.637146,0.585754
1569407578692695,0.116089,-0.489197,-0.635986,0.585449
1569407578713606,0.118713,-0.489624,-0.635559,0.585022
1569407578729583,0.122742,-0.489929,-0.634827,0.584778
1569407578752539,0.127014,-0.490662,-0.633179,0.584961
1569407578773483,0.131287,-0.490845,-0.631775,0.585449
1569407578789438,0.134888,-0.48999,-0.631104,0.58606
1569407578812343,0.136597,-0.487854,-0.630432,0.588135
1569407578833287,0.138855,-0.484802,-0.630249,0.590393
1569407578850260,0.140503,-0.482971,-0.631836,0.589722
1569407578872183,0.140198,-0.481812,-0.633972,0.588501
1569407578893127,0.138794,-0.480652,-0.636169,0.587402
1569407578910084,0.138,-0.481201,-0.637329,0.585815
1569407578932021,0.138672,-0.483887,-0.636414,0.584534
1569407578952967,0.140625,-0.487183,-0.634277,0.583618
1569407578969921,0.142639,-0.49054,-0.631836,0.582947
1569407578991863,0.143188,-0.491516,-0.63092,0.583008
1569407579013804,0.142639,-0.490173,-0.631348,0.58374
1569407579028765,0.141541,-0.487305,-0.632141,0.585571
1569407579052699,0.140991,-0.48407,-0.632568,0.587952
1569407579073680,0.141174,-0.481628,-0.632202,0.590271
1569407579088640,0.142151,-0.480469,-0.630859,0.592468
1569407579112580,0.144043,-0.480103,-0.629272,0.593933
1569407579133484,0.146484,-0.481384,-0.627563,0.594116
1569407579149482,0.148499,-0.483643,-0.625854,0.593628
1569407579172381,0.149414,-0.484619,-0.625,0.593445
1569407579193324,0.149109,-0.484741,-0.624817,0.593689
1569407579209322,0.147827,-0.484741,-0.624939,0.593811
1569407579232220,0.14624,-0.483765,-0.625854,0.593994
1569407579255159,0.145386,-0.482117,-0.627258,0.594177
1569407579270119,0.145569,-0.480042,-0.628967,0.593994
1569407579292060,0.146301,-0.477722,-0.630859,0.593628
1569407579315000,0.146973,-0.475342,-0.63269,0.593445
1569407579329959,0.147034,-0.472473,-0.63446,0.593811
1569407579351930,0.146606,-0.469421,-0.635925,0.594788
1569407579374839,0.145935,-0.466736,-0.636658,0.596252
1569407579395783,0.144836,-0.465027,-0.636475,0.598083
1569407579412737,0.143677,-0.463501,-0.636169,0.599854
1569407579434678,0.1427,-0.462097,-0.635925,0.60144
