timestamp,Pitch,Roll,Yaw
1573315450100100,-0.0413756,0.614974,-0.237012
1573315450115716,-0.0143082,0.610107,-0.234604
1573315450129417,0.00765497,0.606785,-0.23234
1573315450151826,0.0248545,0.606096,-0.230827
1573315450174275,0.0383744,0.607262,-0.230366
1573315450206482,0.0490602,0.609592,-0.230297
1573315450222098,0.0572034,0.610385,-0.230082
1573315450242595,0.0631037,0.609264,-0.229667
1573315450259186,0.0660936,0.606999,-0.228209
1573315450273827,0.0660336,0.606117,-0.227974
1573315450295298,0.0615179,0.603341,-0.228185
1573315450312726,0.0673948,0.603372,-0.228052
1573315450332246,0.0632548,0.598809,-0.230219
1573315450349814,0.068039,0.600859,-0.232745
1573315450369334,0.0762436,0.600006,-0.233854
1573315450391782,0.0843996,0.59372,-0.23501
1573315450414235,0.0950734,0.584597,-0.237316
1573315450430826,0.111013,0.574665,-0.238465
1573315450452300,0.134105,0.564998,-0.237901
1573315450474749,0.164715,0.5578,-0.237088
1573315450489387,0.198507,0.553079,-0.235533
1573315450511772,0.237408,0.545196,-0.233369
1573315450535200,0.276461,0.535079,-0.229387
1573315450549845,0.318317,0.529003,-0.22311
1573315450572412,0.362039,0.526254,-0.215441
1573315450595754,0.408088,0.526398,-0.207548
1573315450610346,0.455442,0.52945,-0.198808
1573315450632254,0.503879,0.534611,-0.18779
1573315450655285,0.552353,0.541601,-0.174984
1573315450669928,0.598565,0.547947,-0.161815
1573315450692331,0.642889,0.556471,-0.14759
1573315450723563,0.686874,0.566094,-0.134092
1573315450729418,0.726789,0.576869,-0.119153
1573315450751865,0.762351,0.586999,-0.104532
1573315450776265,0.796152,0.596849,-0.0902848
1573315450789929,0.826523,0.607354,-0.076476
1573315450812387,0.853679,0.616208,-0.0638789
1573315450835807,0.879055,0.62344,-0.0525138
1573315450849476,0.902069,0.629426,-0.0403809
1573315450871915,0.922621,0.636526,-0.0283991
1573315450895338,0.939545,0.644188,-0.017456
1573315450909977,0.956283,0.650658,-0.00712784
