timestamp,Pitch,Roll,Yaw
1573315661515937,-0.00330222,0.541996,-1.3871
1573315661536430,0.0295466,0.537539,-1.38741
1573315661553021,0.0578999,0.533918,-1.38763
1573315661575471,0.0822095,0.530557,-1.38866
1573315661596941,0.102416,0.527935,-1.38943
1573315661613533,0.119151,0.526088,-1.38949
1573315661635981,0.132556,0.524018,-1.39056
1573315661656488,0.143583,0.521902,-1.39258
1573315661673069,0.152191,0.520471,-1.39376
1573315661695516,0.159,0.519787,-1.39445
1573315661716989,0.165739,0.51944,-1.39575
1573315661732605,0.173396,0.518375,-1.39643
1573315661755052,0.183672,0.515063,-1.39772
1573315661776148,0.196175,0.510655,-1.39974
1573315661793716,0.212017,0.506894,-1.40088
1573315661816165,0.232004,0.502633,-1.40114
1573315661836660,0.255761,0.498761,-1.39995
1573315661855204,0.283985,0.494502,-1.3983
1573315661875595,0.314997,0.489867,-1.3947
1573315661896086,0.348885,0.48623,-1.38849
1573315661912678,0.385248,0.483042,-1.37937
1573315661935126,0.424339,0.481989,-1.36929
1573315661957573,0.467803,0.48298,-1.3586
1573315661973189,0.513548,0.48725,-1.34474
1573315661995642,0.558977,0.495243,-1.32773
1573315662018092,0.603016,0.504297,-1.31099
1573315662032727,0.645564,0.512861,-1.29549
1573315662056154,0.69011,0.523465,-1.28407
1573315662085957,0.738015,0.535211,-1.2755
1573315662092789,0.78544,0.543823,-1.26709
1573315662116221,0.830926,0.548937,-1.25901
1573315662138670,0.871218,0.553636,-1.25105
1573315662152335,0.905006,0.559079,-1.24363
1573315662175752,0.932865,0.566671,-1.23738
1573315662206009,0.955162,0.577958,-1.22901
1573315662212841,0.973308,0.589061,-1.21941
1573315662235291,0.988523,0.597595,-1.20883
1573315662257739,1.00015,0.603689,-1.20078
1573315662279270,1.00865,0.60785,-1.19578
1573315662295800,1.0149,0.61298,-1.1917
1573315662318248,1.01931,0.617658,-1.18688
1573315662339724,1.02293,0.621014,-1.181
1573315662355343,1.02683,0.624644,-1.17295
