timestamp,Pitch,Roll,Yaw
1573316956952944,-0.0481331,0.737263,-0.548598
1573316956975397,-0.0191629,0.735282,-0.544671
1573316956991985,0.006801,0.734295,-0.541201
1573316957012480,0.0288723,0.733168,-0.538759
1573316957029071,0.0466789,0.731489,-0.537027
1573316957051520,0.0616497,0.729595,-0.535866
1573316957072992,0.0751673,0.728027,-0.534668
1573316957095444,0.0869114,0.726513,-0.53333
1573316957112031,0.096737,0.724907,-0.532742
1573316957134483,0.10515,0.723845,-0.532333
1573316957149121,0.112692,0.723413,-0.532266
1573316957171430,0.120704,0.722499,-0.532447
1573316957192893,0.129571,0.719854,-0.531993
1573316957209481,0.140837,0.715962,-0.531774
1573316957230951,0.153527,0.711181,-0.531757
1573316957254376,0.169144,0.706801,-0.531094
1573316957269018,0.188787,0.700587,-0.52959
1573316957291464,0.212187,0.691773,-0.526716
1573316957313917,0.239217,0.679829,-0.52414
1573316957328551,0.269488,0.664925,-0.521156
1573316957351004,0.301823,0.650988,-0.516337
1573316957374939,0.335322,0.639688,-0.511884
1573316957388601,0.368769,0.631238,-0.505684
1573316957411049,0.405042,0.623426,-0.499776
1573316957434475,0.442573,0.616433,-0.493985
1573316957449114,0.478565,0.610084,-0.487356
1573316957471562,0.514848,0.602304,-0.480065
1573316957494018,0.549705,0.593722,-0.472293
1573316957508649,0.582312,0.585107,-0.466579
1573316957531099,0.611373,0.577154,-0.464317
1573316957554523,0.637165,0.572911,-0.461035
1573316957569162,0.66155,0.570335,-0.456658
1573316957591609,0.683296,0.566619,-0.452961
1573316957605274,0.701322,0.563028,-0.450656
1573316957627721,0.718241,0.559821,-0.447451
1573316957650170,0.733524,0.557164,-0.44329
1573316957664812,0.746064,0.555692,-0.440183
1573316957688234,0.755414,0.557196,-0.438259
1573316957710686,0.763129,0.560893,-0.436258
1573316957724346,0.76989,0.565122,-0.433726
1573316957747769,0.77464,0.568557,-0.432401
1573316957770216,0.776547,0.575945,-0.429181
1573316957784858,0.776988,0.586035,-0.423735
1573316957808283,0.774424,0.602789,-0.416192
1573316957830730,0.761133,0.636693,-0.403416
1573316957844393,0.739948,0.679439,-0.391195
1573316957867818,0.720428,0.714498,-0.3887
1573316957890270,0.704872,0.736803,-0.388791
1573316957904904,0.696109,0.737812,-0.383575
1573316957928331,0.693114,0.718991,-0.380545
1573316957950778,0.692284,0.699042,-0.384147
1573316957966394,0.688133,0.697933,-0.385865
1573316957986896,0.683338,0.705793,-0.382899
1573316958010316,0.683028,0.699779,-0.379224
1573316958024953,0.687835,0.677559,-0.379491
1573316958047400,0.694977,0.654392,-0.383854
1573316958070823,0.702098,0.638669,-0.390042
1573316958084488,0.707523,0.63127,-0.394475
1573316958106936,0.711687,0.62609,-0.398851
1573316958130360,0.714973,0.616401,-0.404665
1573316958144999,0.718374,0.60274,-0.408468
1573316958167448,0.720489,0.588618,-0.412594
1573316958190879,0.721447,0.575626,-0.420021
1573316958204536,0.722283,0.565063,-0.427398
1573316958226995,0.724237,0.55521,-0.433668
1573316958250409,0.724199,0.544661,-0.44186
1573316958265048,0.72293,0.539508,-0.449876
1573316958287500,0.722183,0.541476,-0.455905
1573316958310926,0.722124,0.555017,-0.458748
1573316958324587,0.71961,0.580808,-0.456958
1573316958347034,0.712995,0.610579,-0.451213
1573316958370455,0.704343,0.638374,-0.44293
1573316958385101,0.696702,0.660012,-0.437465
1573316958408523,0.691326,0.677373,-0.434467
1573316958429992,0.687196,0.687341,-0.428409
1573316958444632,0.685922,0.682651,-0.420004
1573316958467079,0.685835,0.666355,-0.414907
1573316958490504,0.686266,0.657589,-0.412538
1573316958505144,0.683639,0.663989,-0.408062
1573316958536379,0.680452,0.67014,-0.402133
1573316958550042,0.681373,0.660306,-0.398316
1573316958564683,0.686818,0.638241,-0.397925
1573316958587127,0.692899,0.617919,-0.398733
1573316958618359,0.696893,0.605823,-0.400877
1573316958625191,0.700453,0.598957,-0.40228
1573316958647639,0.704068,0.592269,-0.400399
