Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.234863,-0.0302734,1.01318,-1.6875,-0.8125,-0.625,89,102,143,0,0,0,0,0,0,0,0,-0.149902,0.527832,1.01953,23.375,14.75,2.4375,102,97,65
2,0,0,0,0,0,0,0,0,-0.234863,-0.0302734,1.01318,-1.6875,-0.8125,-0.625,89,102,143,0,0,0,0,0,0,0,0,-0.146484,0.627441,0.996094,16.5625,10.8125,9,103,97,65
3,10,22,68,4,0,5,7,-2,-0.21875,-0.0322266,0.994141,-0.625,-0.6875,0.8125,88,102,143,2,-2,21,-7,-7,8,4,8,-0.000488281,0.660156,1.03613,-24.375,-43.0625,80.875,103,93,67
4,13,3,-19,-2,-2,-1,-4,-4,-0.211914,-0.0395508,1.00342,-1.3125,-0.3125,0.3125,88,102,143,-3,-3,2,4,-2,13,6,1,0.00878906,0.490234,1.14893,-51.75,-77.875,101.562,102,89,68
5,39,-35,-3,0,-3,4,24,24,-0.225098,-0.0380859,0.982422,-4.3125,-0.3125,-0.875,88,102,143,5,20,24,15,1,0,7,-1,0.200195,0.402832,1.12598,-31.4375,-117.938,141.5,101,80,70
6,2,0,-7,-1,0,-7,-9,-3,-0.212402,-0.0424805,0.99707,-0.8125,-1.1875,-0.75,88,102,143,-6,-6,6,-28,1,12,-7,4,0.309082,0.346191,1.01904,-34.625,-120.5,159,100,73,72
7,-3,-5,3,-4,1,2,-6,6,-0.215332,-0.0493164,1.00244,-0.3125,-0.75,-0.375,88,102,143,-38,-14,-11,8,-3,24,10,64,0.399414,0.185547,0.904297,-60,-105.688,161.188,97,64,76
8,-1,1,-11,-3,0,6,6,0,-0.222168,-0.0463867,0.988281,-1.5,0.875,0.0625,88,102,143,-4,2,2,0,6,-11,-22,-1,0.458008,0.0537109,0.80957,-59.9375,-96.4375,149.938,92,56,81
9,-6,5,2,-2,-1,0,-5,-10,-0.209961,-0.0366211,0.989258,-0.5,-0.25,-0.8125,88,102,143,21,0,1,4,4,4,31,11,0.541016,0.00830078,0.718262,-56.375,-96.25,128.875,89,52,84
10,21,24,14,3,-1,-5,-8,6,-0.212891,-0.0361328,0.999512,-0.5625,-0.625,-1.9375,88,102,143,-23,0,-12,-15,-5,-7,25,-21,0.53125,-0.131348,0.645996,-38.6875,-66.75,78.75,85,48,88
11,-3,-2,-2,-1,0,-3,6,-1,-0.217773,-0.0483398,0.993652,-1.5,0.75,-1.5625,88,102,142,47,-24,-14,-17,-4,7,36,32,0.537598,-0.123535,0.609863,-24.4375,-45.5625,51.625,83,46,90
12,5,-4,41,3,1,-1,2,-6,-0.212891,-0.0507812,0.990234,0.125,-0.125,-2,88,102,142,-6,3,1,0,-9,-23,-23,-14,0.561523,-0.196289,0.60498,-19.625,-36,29.625,81,45,92
13,-10,-13,5,-4,-2,2,-12,-5,-0.219238,-0.0537109,0.997559,-2.0625,0.1875,-2.3125,88,102,142,0,-33,-20,-2,-4,9,-32,-15,0.605469,-0.250977,0.583008,-12.4375,-23.8125,15.1875,81,44,93
14,25,-14,-1,-3,-1,0,-1,13,-0.214844,-0.0644531,0.991699,-0.625,0.125,-1.5,88,102,142,-23,-11,-16,5,-2,30,22,-7,0.63623,-0.238281,0.633789,-9,-1.3125,-3.375,80,44,93
15,-26,-1,-11,0,-1,-10,-7,-14,-0.220215,-0.0532227,0.998047,0.4375,0.6875,0,88,102,142,15,-11,5,-4,3,-46,-22,12,0.693359,-0.245605,0.664551,-15.1875,-4.1875,6.375,80,44,93
16,21,15,41,2,-2,-4,0,-3,-0.220215,-0.0537109,0.991699,0.3125,0.5,0.125,88,102,142,-6,-6,8,6,5,15,18,-10,0.727539,-0.279785,0.662598,-11.25,-4.25,-0.4375,79,44,93
17,-14,-22,-7,0,1,4,-8,-10,-0.22168,-0.0527344,0.997559,2,0.1875,1.1875,88,102,142,-50,3,-9,-4,-5,9,-11,-18,0.712891,-0.265137,0.657227,-13.625,-3.3125,-0.0625,79,44,93
18,-15,4,-42,-4,-2,1,-7,-4,-0.21582,-0.0561523,1.00049,1.8125,0.4375,1.75,88,102,142,7,4,18,10,-2,-6,-26,-12,0.70752,-0.276855,0.625977,-10.75,-0.5625,3.625,78,44,93
19,-24,-17,11,-2,-5,-14,-19,-23,-0.216797,-0.0375977,0.991699,1.6875,1.125,1.5625,88,102,142,24,-19,30,15,16,30,-29,-7,0.712402,-0.282227,0.619629,-6.125,5.9375,1.1875,78,44,93
20,18,12,42,3,-2,-2,4,7,-0.21875,-0.0458984,0.992676,1.875,0.9375,1.0625,88,102,142,23,9,-3,0,-7,-30,-10,9,0.716309,-0.279785,0.623535,-2.9375,3.625,0.875,78,44,93
21,-3,-12,-31,-3,-1,2,-6,-1,-0.219727,-0.0395508,0.999512,1.6875,0.9375,1.3125,88,102,143,-4,9,4,18,2,9,16,-2,0.713379,-0.297852,0.649414,-3.5,3.8125,-0.4375,78,44,93
22,-4,-14,1,1,1,20,-7,-6,-0.227539,-0.0419922,0.991699,0.5625,1.0625,1.125,88,102,143,5,-34,-13,-2,18,36,29,12,0.728516,-0.303223,0.641602,-3.8125,3.0625,3.125,78,44,93
23,1,0,-39,-6,-4,-9,-11,3,-0.223145,-0.0366211,1.00391,1.75,0.8125,0.5625,88,102,143,24,22,-8,6,11,-2,-13,1,0.708496,-0.283691,0.647949,-2.75,3.4375,2.625,78,45,93
24,-18,-11,8,-1,0,0,-6,0,-0.227539,-0.0488281,0.992188,0.1875,0.3125,0.1875,88,102,143,3,-31,-23,0,-5,-7,-22,-1,0.692383,-0.288574,0.640137,0.5625,4.8125,-0.25,78,45,93
25,-3,11,-1,1,2,9,-14,-7,-0.220703,-0.0458984,1.00342,1.75,0.625,0.6875,88,102,143,9,22,21,-35,-21,-10,-14,-4,0.713379,-0.266113,0.660156,5.625,7.5625,-6,78,45,93
26,14,-50,-31,-7,-5,-1,-8,3,-0.227051,-0.0249023,0.978516,0.875,0.5625,1.1875,88,102,143,-20,-9,-13,-32,-40,-44,-1,-3,0.632812,-0.362793,0.614258,3.5,15.75,-16.3125,78,45,93
27,8,7,-16,-2,-1,-13,0,-6,-0.221191,-0.0297852,0.995117,0.6875,-0.375,0.0625,88,102,143,10,-45,-33,27,30,4,-10,6,0.671875,-0.292969,0.703613,8.5625,-2.75,1.75,79,46,93
28,19,47,16,2,1,-2,0,9,-0.220703,-0.0400391,0.991699,-0.0625,-0.1875,-0.1875,88,102,143,-5,3,-12,-6,-5,3,24,7,0.688477,-0.306152,0.684082,1.6875,-0.6875,-3.25,79,46,93
29,2,7,-6,0,1,18,-9,5,-0.228027,-0.0395508,0.995117,-0.1875,0,0.3125,88,102,143,10,6,-4,-3,1,14,10,44,0.687988,-0.270996,0.677734,-4.3125,-5.5,-0.375,79,46,93
30,-15,15,22,-1,-1,3,24,-4,-0.220215,-0.034668,0.98877,-0.125,0,0.375,88,102,143,-2,-25,1,-5,39,-27,-9,-21,0.702148,-0.270996,0.677734,-8.125,-3.9375,1.8125,78,46,93
31,-14,-15,-6,-3,-4,-7,-8,-1,-0.219238,-0.0336914,0.988281,-0.8125,-0.1875,0.1875,88,102,143,-52,-13,2,11,33,66,-15,-35,0.729004,-0.295898,0.662598,-5,-18.125,2.8125,78,45,93
32,19,15,4,0,1,20,2,6,-0.223145,-0.0380859,0.993652,-0.375,-0.6875,-0.375,88,102,143,-85,26,-1,-8,-20,0,-39,-38,0.723633,-0.304688,0.645508,-12.375,-19.625,-0.875,78,44,93
33,0,8,-1,0,0,2,3,-3,-0.222168,-0.0424805,1.00195,-0.6875,-0.5625,0,88,102,143,-19,-5,-2,10,10,-23,-28,-34,0.713867,-0.30127,0.642578,-10.375,-12.8125,-2.0625,77,44,93
34,-9,-11,-27,-4,-2,-7,-4,-7,-0.222168,-0.0415039,1.00391,0.3125,-0.625,0.0625,88,102,143,13,15,0,8,-1,-11,3,-4,0.720215,-0.290039,0.606934,-4.4375,-0.1875,1.8125,77,43,94
35,-11,-21,1,0,2,7,2,4,-0.218262,-0.0400391,0.993164,-0.375,0,0.125,88,102,143,-56,-2,-3,-6,1,-11,-5,-29,0.717773,-0.290039,0.621582,-1.8125,0.375,-0.25,77,43,94
36,9,-3,-13,0,-2,-13,-12,5,-0.220215,-0.0405273,0.987793,0.625,-0.25,-0.25,88,102,143,-6,-9,1,2,2,26,30,31,0.722168,-0.292969,0.612793,-0.0625,-0.125,-0.1875,77,43,94
37,-10,-6,2,-1,-1,1,-18,-8,-0.22168,-0.0400391,0.998535,0.1875,-0.6875,-0.6875,88,102,143,22,17,-1,-33,-5,21,1,19,0.726562,-0.30957,0.635254,0.4375,0.4375,-3.0625,77,43,94
38,-9,-8,3,-2,-3,-10,29,16,-0.225586,-0.0458984,1.00195,-0.25,0.0625,-0.375,88,102,143,-6,2,-6,43,1,35,44,16,0.710938,-0.289551,0.649902,7.8125,5.8125,-4.625,77,44,93
39,-11,-25,-25,-2,0,11,-6,-12,-0.22168,-0.0400391,0.980469,0.6875,0.25,0.4375,88,102,143,-8,4,0,-35,-40,15,20,-56,0.672363,-0.205566,0.669922,14.3125,35.125,-2.9375,78,45,93
40,-16,-9,-6,-2,-4,-5,0,1,-0.219238,-0.0307617,0.991211,0.5625,-0.5625,-0.0625,88,102,143,5,4,7,20,34,5,-24,8,0.696777,-0.307129,0.669434,10.4375,2.375,1.4375,78,45,93
