Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.210938,-0.000976562,1.06738,-27,5,36.25,96,107,71,0,0,0,0,0,0,0,0,-0.654297,-0.416504,0.904297,-15.4375,-8.5,10.1875,80,116,95
2,0,0,0,0,0,0,0,0,-0.196289,-0.0556641,1.05371,-18.1875,5,27.125,96,107,71,0,0,0,0,0,0,0,0,-0.654297,-0.416504,0.904297,-15.4375,-8.5,10.1875,80,116,95
3,-5,6,14,-2,-1,-5,-2,-2,-0.0678711,-0.0947266,1.01562,-7.875,7.375,-8.9375,94,106,71,-1,0,6,2,16,17,6,0,-0.517578,-0.508789,0.853027,7.25,-89.125,21.6875,81,113,97
4,0,2,33,-1,1,-1,2,0,-0.243164,0.0942383,1.03076,-10.4375,7.75,2.875,94,106,71,-7,21,-2,22,-21,-9,-3,-13,-0.826172,-0.0410156,0.632324,52.75,-55.6875,61.0625,82,112,99
5,21,19,17,5,-2,-3,26,15,-0.34375,0.349121,1.00439,-14.875,16,13.5,94,106,71,37,4,41,-4,-1,2,16,6,-0.652832,-0.122559,0.996094,-23.6875,-67,90.4375,83,111,102
6,14,-14,-10,-4,-2,15,-6,-17,-0.352539,0.272949,0.956055,-3.0625,19.375,16.625,94,108,72,-5,-2,7,-19,-10,-7,-1,-5,-0.48584,-0.097168,1.14062,37.3125,-73.0625,112.688,85,109,104
7,-2,3,0,0,3,18,10,8,-0.338379,0.259277,0.890137,51.1875,15.4375,13.9375,96,108,73,28,-18,-7,-81,-16,-6,-11,-3,0.0327148,0.1875,1.1543,61.8125,-43,132.125,88,107,109
8,-17,17,-19,-8,-5,-5,1,-6,-0.429688,0.288574,0.810547,38.875,10.125,7.875,97,109,73,-51,-30,33,92,-5,-1,-5,-20,0.455078,0.0981445,1.125,24.875,-62,113.812,89,104,111
9,-7,8,-18,-2,-1,2,11,3,-0.235352,0.203125,0.810547,-10.8125,-5.8125,-11.375,97,109,73,20,31,-28,-58,-20,-3,1,9,0.362793,-0.174805,1.06152,40,-85.125,130.5,91,100,114
10,-7,-58,-2,-2,-5,-10,-3,-9,-0.259277,0.297852,0.965332,-9.125,-10.6875,-9.625,97,108,73,32,-13,-2,2,12,1,-7,-35,0.503418,-0.201172,0.966797,-10.4375,-121.688,150.125,91,93,118
11,18,24,37,4,1,5,3,5,-0.324707,0.283691,0.953125,-27.25,-10.4375,-6.8125,96,108,73,-11,12,-12,-5,21,-3,-6,-8,0.294922,-0.0830078,0.986328,25.1875,-108.375,70.8125,92,85,121
12,9,-4,-44,1,-1,-5,10,11,-0.327637,0.0776367,0.946777,-26.3125,-13.9375,-10.0625,95,107,72,2,3,2,15,-1,-10,7,19,0.418945,-0.103027,0.929688,-47.875,-111.25,126.188,91,80,123
13,-23,17,-4,-1,-1,-5,-7,-14,-0.304688,0.140137,0.98291,12.5625,-12.25,-9.1875,95,107,72,22,7,1,0,-1,-2,-16,21,0.0654297,-0.116211,0.803223,-44.4375,-57.25,186.562,88,75,128
14,1,-6,-23,-4,-3,3,0,0,-0.280273,0.135742,0.996582,-14,-10.1875,-6.4375,95,107,72,21,10,14,12,3,8,12,12,-0.256348,-0.0473633,0.98584,41.875,82.8125,15.9375,88,78,131
15,-2,2,-16,-2,-1,-6,-2,1,-0.272461,0.132812,1.00488,-10.6875,-5.6875,-0.125,94,106,71,-9,-2,13,5,-4,-4,-16,22,-0.519531,0.0258789,0.922363,18.8125,122,-3.625,88,83,131
16,-3,-9,-15,-5,-3,-8,-8,0,-0.266113,0.143555,1.01318,-4.625,-1,5.9375,94,106,72,-3,12,14,44,6,3,-29,-24,-0.655762,0.0893555,1.06445,71.125,93.5625,-31.8125,90,91,130
17,-16,-30,-55,-5,0,7,4,-6,-0.296387,0.182129,1.00439,4.375,3.625,7.0625,94,106,72,24,-18,-10,2,-3,0,22,6,-0.478516,0.153809,1.06934,93.1875,79.0625,-49.0625,91,93,129
18,1,0,-7,-1,-3,4,-8,-11,-0.359375,0.281738,0.921387,8.625,9.25,7.8125,94,106,72,15,24,8,14,6,0,-15,23,-0.299805,0.178223,1.29199,60.0625,31.8125,-119.188,93,99,126
19,6,-8,-25,-4,-1,8,1,-7,-0.327637,0.222656,0.944336,25.3125,7.5625,1.0625,95,107,72,16,50,-3,-9,-22,-5,8,14,-0.0888672,0.297363,1.29785,57.9375,8.75,-141.25,94,100,123
20,-15,-25,-5,-1,-1,-11,-5,-16,-0.381348,0.317383,0.92334,48.9375,11.3125,3.1875,97,108,72,0,26,57,-74,0,3,2,-8,0.166992,0.311035,1.17236,36.75,-23.3125,-147.062,94,101,118
21,0,6,14,-3,-3,1,7,-10,-0.119629,0.118164,0.952148,3.125,11.4375,-2.4375,97,108,72,-25,-81,-60,39,-5,-10,-4,-6,0.542969,0.162109,1.01074,-9.625,-46.75,-72.75,94,98,115
22,-2,10,-16,0,0,5,-2,6,-0.335449,0.111816,0.83252,-15.1875,5.375,-1.625,97,108,72,13,-5,-3,-18,-3,-7,47,4,0.615234,0.111328,0.921875,-30.125,-81.625,11.375,93,93,115
23,2,-2,12,-1,1,7,23,-1,-0.334473,0.398438,0.849609,-15,-10,-7.0625,97,108,72,6,23,-1,5,3,-33,-8,-2,0.61377,0.0625,0.845215,-34.125,-119.938,66.0625,92,88,115
24,13,3,-4,4,1,-4,-9,3,-0.345215,0.152344,0.931641,-30.8125,-12.25,-9.625,96,108,72,-10,6,-15,-17,-12,8,-6,17,0.455078,0.0546875,0.771973,-16.8125,-116.375,140,91,80,119
25,3,13,3,-2,-2,0,12,-2,-0.34082,0.134277,0.921875,-22.6875,-14.4375,-8.5625,95,107,72,12,-12,7,11,11,0,-14,-2,0.444336,0.0151367,0.820312,-4,-85.875,167,91,75,122
26,-2,15,-38,0,1,2,-3,-19,-0.239746,0.10791,1.05518,-26,-11.1875,-9.9375,94,106,71,10,-10,-2,4,0,-8,-4,0,0.0864258,0.208984,0.949219,13.9375,44.8125,147.125,90,75,127
27,16,9,27,2,2,2,-12,4,-0.262695,0.121094,1.07471,-18.625,-4,-3.75,94,106,71,14,-10,9,11,5,-9,-20,-13,-0.511719,-0.0258789,1.10889,25.375,106.875,50.625,90,81,130
28,-8,-3,-9,-7,-5,0,-5,-3,-0.265137,0.13916,1.05518,-12.625,2.4375,4.125,93,106,71,-6,-6,-38,-101,-22,-6,-17,-4,-0.695801,0.258789,1.08984,109.812,123.562,-42.6875,93,89,129
29,-9,43,-14,0,0,2,8,0,-0.314453,0.152832,0.928711,-1.3125,7.5625,7.1875,93,106,71,12,3,3,-8,7,-1,9,7,-0.650391,0.370605,1.1377,-10.0625,93.125,-76.8125,93,95,128
30,2,-5,46,9,2,-2,-1,-5,-0.356934,0.167969,0.914062,12.5625,6.625,6.6875,93,107,71,-11,19,3,-22,4,1,11,-16,-0.445801,0.227539,1.16406,49.75,46.1875,-122.25,94,100,125
31,-16,-19,15,-2,-3,-7,6,-4,-0.327148,0.254395,0.921387,13.5,3.5625,4.6875,94,107,72,51,-24,-13,4,10,-3,-43,12,-0.303711,0.35498,1.28467,52.75,10.75,-140.438,94,102,122
32,-1,10,1,3,-2,-5,-3,-2,-0.347168,0.154785,1.01221,37.6875,8.9375,7.8125,95,108,72,16,23,53,18,-7,-30,-10,-3,0.662109,0.0678711,0.803711,-38,-128.562,56.75,93,89,114
33,-3,4,-7,-3,-2,-1,-11,-13,-0.193359,0.169922,1.0166,34.3125,11.6875,10.3125,96,108,72,42,26,19,-19,8,13,-1,48,0.476562,0.0546875,0.775879,0.1875,-119.062,142.312,92,80,117
34,5,23,2,-3,-3,-6,0,3,-0.342285,0.0952148,0.861816,-5.25,6.4375,0.375,96,108,72,-27,-8,-6,-20,-8,-13,-7,12,0.33252,0.0576172,0.878418,15.4375,-82.25,162.125,91,76,120
35,-20,-12,-14,-2,-3,-4,17,-2,-0.365723,0.306641,0.807617,0.6875,-3.8125,-0.6875,96,108,72,26,3,9,-2,1,3,23,11,0.152832,0.122559,1.00635,18.1875,8,169.562,91,74,125
36,-20,-51,-24,-7,-4,-11,-2,2,-0.300781,0.209961,0.925293,-16.75,-14.625,-13,95,107,72,-4,0,1,-10,-2,17,7,-7,-0.380859,0.207031,0.996582,1,89.25,103.25,90,79,129
37,-13,-25,-24,-9,-8,-11,13,8,-0.291504,0.131348,0.984375,-23.5625,-18.6875,-10.3125,95,107,72,-4,-13,-20,-39,-14,-6,-5,-29,-0.518066,0.00683594,0.995605,38.5625,95.25,7.1875,90,84,130
38,-8,5,13,0,2,21,10,-7,-0.257812,0.0932617,1.05762,-21.6875,-7.9375,-7.625,94,106,71,8,17,0,15,5,-7,27,18,-0.612793,0.13916,1.07227,32.9375,87.5625,-40.25,92,92,129
39,11,-2,8,3,-2,-5,-2,-3,-0.291504,0.104492,1.02441,-5.3125,-0.75,3.4375,93,106,71,-11,16,-6,-48,-2,5,11,18,-0.42334,0.200195,1.06885,52.25,83.9375,-67.125,93,97,128
40,3,-6,-49,-9,-6,-2,1,1,-0.293457,0.183594,0.980469,-1,3.625,5.5,93,106,71,1,-61,-13,32,-18,-6,-41,-16,-0.256836,0.212402,1.2666,41.8125,44.125,-105.688,93,102,125
41,57,-44,-29,-9,-6,6,8,1,-0.311523,0.140137,0.962891,-0.9375,5.1875,5.9375,93,106,71,-35,-56,-1,34,0,-3,-6,-34,-0.09375,0.197754,1.19189,27.5625,10.1875,-122.188,94,103,123
42,-2,19,36,6,1,-8,-3,3,-0.312012,0.123047,1.00146,17.4375,9.75,8.5,94,106,72,16,-16,-11,2,-7,1,0,6,0.269531,0.14502,1.14111,-4.3125,-32.625,-106.5,93,102,120
43,6,22,39,11,7,9,-13,-1,-0.291992,0.172852,0.984863,20.75,15.25,10.125,94,107,72,-3,-10,-6,-6,-31,-6,3,-2,0.26416,-0.0234375,0.955078,-85.0625,-69.125,-77.875,91,98,117
44,5,19,14,2,-3,-4,1,-1,-0.305664,0.192383,0.95459,26.125,17.25,11.25,95,108,72,6,-1,-1,4,0,5,-2,-1,0.367188,-0.155762,0.888672,-100.312,-75.5625,-43.25,89,95,116
