Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0854492,-0.358398,0.993164,-20.4375,-65.375,-58.5,80,91,89,0,0,0,0,0,0,0,0,-0.162598,0.0185547,1.0708,8.875,21.9375,9.125,91,98,73
2,0,0,0,0,0,0,0,0,0.176758,-0.48291,1.0249,-36.6875,-83.25,-70.125,79,86,88,0,0,0,0,0,0,0,0,-0.178223,0.0639648,0.987793,8.8125,19.75,9.875,91,99,73
3,1,-3,-5,8,4,5,4,8,0.297852,-0.36084,0.95752,-7.5625,-86.9375,-93.875,78,77,86,-4,-3,11,-2,-13,-1,1,0,-0.196289,0.0625,1.1416,-0.125,-28.1875,17.4375,91,98,73
4,-15,9,-1,22,14,8,6,14,0.308105,-0.370605,0.893066,-5.9375,-77.8125,-88.5,78,72,85,0,13,6,1,2,0,-1,-1,-0.230469,0.236328,1.07812,1.75,-53.0625,48.8125,92,97,74
5,16,8,16,0,5,0,0,-4,0.314941,-0.302734,0.844238,4.0625,-64.6875,-80.6875,79,67,83,3,0,6,-3,-32,-4,1,3,0.0078125,0.257324,1.18408,16.6875,-80.3125,94.4375,93,91,76
6,-12,8,-10,18,6,2,-4,-24,0.166992,-0.235352,0.861328,-0.5,-67.875,-65.75,80,64,82,-7,-7,-6,-4,10,-2,-1,-4,0.0732422,0.120117,1.16113,-37.75,-86,94.5625,92,87,78
7,-1,-6,-6,-22,-31,0,-7,-15,0.409668,-0.254883,0.766602,-41.8125,-47.875,-25.5625,79,59,81,19,12,8,1,-2,-3,-3,0,0.254883,0.0952148,1.10303,-39.375,-84.4375,111.312,91,84,80
8,-19,1,30,11,-11,5,12,-33,0.498047,-0.411133,0.708496,-21.9375,-34,-14.5625,78,58,81,3,0,-1,0,7,-1,-7,1,0.225586,-0.0195312,1.03125,-59.375,-86.5,107.312,89,78,84
9,-3,-12,30,1,-2,1,-1,0,0.525879,-0.327637,0.683105,-15.125,1.75,-31.25,78,57,81,7,9,9,4,3,4,-6,12,0.210938,-0.160645,0.925781,-63.25,-54.25,90.625,86,74,87
10,-18,-13,-38,-9,-36,4,0,-34,0.500488,-0.26123,0.808105,-3.5,-3.0625,-13,78,56,80,3,11,3,3,8,1,-10,-2,0.129883,-0.325684,0.888672,-42.25,-37.5,58.3125,85,74,88
11,-4,24,-7,-14,-26,-24,-2,-6,0.471191,-0.262207,0.820801,-8,-6.4375,-0.25,78,56,80,-15,2,-2,-8,-5,27,8,-21,0.0688477,-0.0849609,0.883301,-75.3125,-11.375,20.125,83,74,89
12,-51,-33,-7,0,-6,-7,-15,-22,0.353027,-0.214355,0.825195,3.1875,-7.0625,11.5625,78,57,80,18,-1,-1,-7,4,46,30,5,0.236816,-0.426758,0.859375,-120.75,-7.125,21.75,80,74,90
