Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0224609,-0.425781,0.972656,71.8125,1.625,-62.9375,81,96,85,0,0,0,0,0,0,0,0,-0.103027,0.0444336,1.04102,10.8125,3.0625,6.625,90,95,81
2,0,0,0,0,0,0,0,0,-0.078125,-0.34668,0.970215,83.8125,0.5625,-66.1875,82,96,85,0,0,0,0,0,0,0,0,-0.111328,-0.0185547,1.07275,11.3125,13.4375,4.5625,90,96,82
3,5,1,-64,3,17,11,-2,8,-0.0717773,-0.330078,1.01074,46.1875,-15.375,-102.188,83,93,81,-3,-1,0,-13,-9,-12,0,-4,-0.177734,0.0332031,1.02051,9.8125,6.6875,16.25,91,96,82
4,2,2,9,11,7,-1,13,14,-0.0268555,-0.211426,0.971191,53.6875,-21.5,-104.062,84,92,79,6,1,-10,10,2,9,-3,4,-0.260254,0.0859375,1.12988,6,-22.9375,28.0625,91,96,82
5,0,-2,-22,-10,-3,-5,1,0,-0.0395508,-0.174316,0.919434,32.625,-25.0625,-95.125,85,89,76,6,1,-10,10,2,9,-3,4,-0.302246,0.217773,1.10791,-4.875,-56.8125,66.5,92,95,84
6,5,-2,15,-2,-9,-9,9,4,-0.0561523,-0.0454102,0.941895,25.0625,-14.375,-64.75,86,88,74,-4,3,1,18,-7,-2,0,-3,-0.0483398,0.172852,1.06299,50.75,-116.5,133.438,93,86,88
7,-6,-6,-13,-4,-3,-4,-2,-4,-0.059082,-0.0859375,0.953613,-0.6875,-8.75,-44.25,86,87,73,-18,-39,-67,-30,-28,-16,0,-3,0.229004,0.256348,1.01416,40.125,-137.875,156.125,93,80,90
8,1,6,-4,2,2,4,1,2,-0.0483398,-0.10498,0.962891,-0.875,-4.625,-22,86,87,72,-4,-11,-11,-13,4,4,-3,-3,0.367676,0.122559,0.936523,22.8125,-138.5,168.188,93,73,93
9,-8,-2,-13,5,6,-3,-4,3,-0.0219727,-0.0761719,1.00342,-2.875,2.1875,-2.25,86,87,72,1,5,-3,15,-93,-1,0,-2,0.496094,0.0185547,0.870117,-0.4375,-150.75,167,92,63,98
10,1,3,1,-5,-1,2,9,1,-0.0283203,-0.112305,1.01172,-9.1875,3.3125,4.25,86,88,72,5,6,10,8,-60,-9,0,2,0.572754,-0.157715,0.76416,-20.8125,-130.5,138.812,88,55,103
